"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"970","E02003070","North Somerset 006",5195,237,228,4050,254,85,10,243,7,62,19,317.23999,80.24,222.39799,3986.6531,-63.347,362.129,125.129,222.599,3954.0339,-95.966,497.70901,260.70901,196.94099,3844.4331,-205.567,988.07898,751.07898,171.23199,3451.158,-598.84198,-0.17449,323646,-0.0414,76737,-0.20398,378410,-0.07089,131501,-0.23759,440722,-0.1045,193813,-0.37568,696919,-0.24258,450010,-117962,-28751,-135044,-45833,-165243,-76032,-352771,-263560,2.88633
"1010","E02003058","Bristol 047",4042,116,362,2745,310,16,0,410,10,61,12,229.61301,113.613,347.89899,2669.3,-75.7,227.84,111.84,353.11099,2676.3459,-68.654,752.742,636.742,268.81299,2330.543,-414.457,1151.454,1035.454,236.653,2059.772,-685.22803,-0.05965,110582,-0.02562,47481,-0.05353,99284,-0.01951,36183,-0.20662,383260,-0.1726,320159,-0.25192,467312,-0.2179,404211,-46169,-20216,-48133,-22180,-121257,-95304,-217563,-191610,2.07729
"1048","E02003095","South Gloucestershire 006",3539,112,329,2684,188,57,1,93,5,53,17,205.84399,93.844,313.043,2616.1641,-67.836,183.24899,71.249,317.12299,2632.2881,-51.712,545.37299,433.37299,237.263,2386.5791,-297.42099,781.76801,669.76801,219.2,2196.54,-487.45999,-0.05328,98774,-0.02231,41330,-0.04456,82644,-0.01359,25200,-0.10463,194057,-0.07366,136613,-0.14907,276509,-0.11811,219065,-59266,-25125,-56060,-21919,-113854,-79713,-225784,-191643,1.20121
"1049","E02003115","South Gloucestershire 026",4424,229,467,2964,276,12,1,377,7,78,13,346.91599,117.916,451.995,2883.6689,-80.331,405.39999,176.39999,452.88,2841.7209,-122.279,785.98102,556.98102,370.17599,2591.5901,-372.41,1225.824,996.82397,324.78601,2283.8081,-680.19202,-0.08711,161525,-0.02521,46708,-0.09456,175385,-0.03266,60568,-0.15636,290010,-0.09446,175193,-0.1955,362637,-0.13361,247820,-80277,-23968,-100646,-44337,-146118,-89809,-254854,-198545,2.21216
"1056","E02002998","Bath and North East Somerset 014",2405,92,778,961,147,127,3,242,18,28,9,147.761,55.761,753.42499,942.513,-18.487,157.67799,65.678,754.19,935.83698,-25.163,423.405,331.405,621.44598,856.33502,-104.665,667.79102,575.79102,526.19299,765.672,-195.328,-0.01387,25660,-0.00367,6754,-0.01399,25951,-0.0038,7045,-0.02074,38424,-0.01054,19518,-0.02004,37124,-0.00984,18218,-13146,-4051,-13602,-4507,-26805,-17710,-53630,-44535,4.77142
"1062","E02003051","Bristol 040",3437,402,887,1507,172,141,4,275,9,27,13,498.66901,96.669,849.45099,1465.787,-41.213,588.52899,186.52901,815.79102,1429.1379,-77.862,704.784,302.784,764.83398,1376.8199,-130.17999,1037.016,635.01599,649.41998,1226.25,-280.75,-0.05298,98214,-0.00933,17253,-0.05624,104297,-0.01259,23336,-0.07458,138302,-0.03093,57341,-0.07775,144168,-0.0341,63207,-55891,-10239,-67760,-22108,-72636,-26984,-117997,-72345,2.48007
"1152","E02002995","Bath and North East Somerset 011",2176,98,513,1006,173,31,1,293,16,30,15,141.425,43.425,501.125,987.92499,-18.075,167.67101,69.671,494.71799,978.51898,-27.481,330.60101,232.601,444.711,908.43103,-97.569,584.21899,486.21899,373.12799,796.38202,-209.618,-0.02267,41991,-0.00605,11164,-0.02255,41811,-0.00592,10984,-0.04414,81838,-0.02752,51011,-0.04984,92422,-0.03322,61595,-16737,-4585,-18691,-6539,-33600,-21448,-63752,-51600,4.03608
"1174","E02003090","South Gloucestershire 001",2915,85,309,2231,155,11,3,59,0,49,13,153.55299,68.553,295.064,2183.1421,-47.858,126.721,41.721,302.42099,2200.0911,-30.909,438.54199,353.54199,223.28999,1997.515,-233.485,635.10498,550.10498,199.521,1844.192,-386.80801,-0.03501,64891,-0.01299,24038,-0.03075,57036,-0.00873,16183,-0.06455,119702,-0.04252,78849,-0.09875,183164,-0.07673,142311,-41961,-16135,-40431,-14605,-77047,-51221,-158872,-133046,1.6341
"1190","E02003003","Bath and North East Somerset 019",2676,70,336,1546,191,78,3,379,22,41,10,109.756,39.756,329.72699,1524.275,-21.725,123.087,53.087,327.60101,1519.958,-26.042,295.76801,225.76801,294.332,1426.41,-119.59,603.14203,533.14203,248.345,1259.103,-286.897,-0.0233,43165,-0.00793,14666,-0.02189,40596,-0.00653,12097,-0.05398,100083,-0.03861,71584,-0.08516,157948,-0.0698,129449,-17862,-5928,-19017,-7083,-39238,-27304,-91185,-79251,4.08859
"1236","E02003056","Bristol 045",2657,99,358,1446,265,13,2,411,13,39,11,166.194,67.194,345.89899,1410.551,-35.449,181.60899,82.609,345.659,1404.006,-41.994,469.52701,370.52701,280.621,1254.767,-191.233,756.70898,657.70898,242.246,1099.084,-346.91599,-0.0351,65036,-0.01277,23631,-0.03254,60337,-0.01021,18932,-0.10383,192569,-0.0815,151164,-0.13409,248709,-0.11176,207304,-23609,-8801,-25975,-11167,-55102,-40294,-104958,-90150,2.43675
