"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"4175","E02004706","East Hampshire 010",3052,7,258,33,8,15,2354,145,51,165,16,97.218,46.218,159.528,2318.79395,-35.206,101.929,50.929,157.92,2316.63989,-37.36,278.64001,227.64,131.76601,2187.54004,-166.46001,485.388,434.388,113.744,2023.53601,-330.46399,-0.03206,59442,-0.01664,30839,-0.03015,55932,-0.01473,27329,-0.07552,140076,-0.0601,111473,-0.10417,193239,-0.08875,164636,-26611,-14207,-24739,-12335,-69998,-57594,-147269,-134865,0.02567
"4229","E02004729","Fareham 003",3436,1,149,102,14,79,2433,214,132,291,21,238.41901,106.419,276.94199,2359.44312,-73.557,231.089,99.089,282.38,2362.15503,-70.845,648.19897,516.19897,203.657,2092.50098,-340.49899,917.97101,785.97101,183.96899,1889.93396,-543.06598,-0.06377,118235,-0.02715,50312,-0.06443,119501,-0.02781,51578,-0.14345,266072,-0.10683,198149,-0.17082,316851,-0.1342,248928,-56312,-23888,-54092,-21668,-125469,-93045,-213324,-180900,0.01334
"4238","E02004705","East Hampshire 009",3525,6,364,18,6,25,2651,167,39,230,19,88.987,49.987,221.715,2614.62598,-36.374,71.936,32.936,223.43201,2627.77002,-23.23,310.474,271.474,176.202,2461.17798,-189.82201,542.28802,503.28799,152.849,2278.96606,-372.034,-0.02537,47036,-0.01584,29354,-0.01822,33793,-0.00869,16111,-0.06795,126034,-0.05842,108352,-0.10826,200828,-0.09873,183146,-22211,-14475,-15460,-7724,-67106,-59370,-158956,-151220,0.02659
"4253","E02004764","Havant 003",3341,2,30,164,17,45,2598,195,73,193,24,163.64,90.64,183.689,2530.87695,-67.123,113.487,40.487,188.093,2567.875,-30.125,552.24103,479.241,138.48,2249.11011,-348.89001,811.396,738.396,126.88,2040.16101,-557.83899,-0.06276,116384,-0.03741,69359,-0.04379,81222,-0.01844,34197,-0.16672,309250,-0.14136,262225,-0.21086,391154,-0.18551,344129,-35174,-21391,-23963,-10180,-108430,-94647,-205996,-192213,0.01663
"4346","E02004814","Test Valley 001",3386,3,142,57,4,23,2649,191,73,228,16,154.879,81.879,219.52299,2584.927,-64.073,130.37601,57.376,222.33299,2603.40601,-45.593,555.328,482.328,172.85001,2277.71802,-371.28201,790.18799,717.18799,151.3,2090.86108,-558.13898,-0.03191,59172,-0.01509,27967,-0.03304,61287,-0.01622,30082,-0.08698,161348,-0.07016,130143,-0.10308,191223,-0.08626,160018,-31061,-14841,-31378,-15158,-84547,-68327,-144000,-127780,0.02018
"4347","E02003574","Southampton 026",3801,1,49,389,9,50,2731,263,74,224,11,183.14999,109.15,215.811,2655.81592,-75.183,170.29201,96.292,206.614,2674.677,-56.323,665.06201,591.06201,171.377,2331.36011,-399.64001,1026.96497,952.96503,148.808,2070.30298,-660.69702,-0.06142,113890,-0.03738,69300,-0.03798,70446,-0.01394,25856,-0.2454,455225,-0.22136,410635,-0.27997,519366,-0.25593,474776,-43592,-26439,-32381,-15228,-141121,-123968,-247384,-230231,0.01892
"4348","E02003578","Southampton 030",3093,0,56,305,14,50,2124,228,86,207,23,184.508,98.508,198.44901,2058.92896,-65.071,142.04201,56.042,203.961,2083.77905,-40.221,600.14001,514.14001,151.369,1795.90698,-328.09299,875.02802,789.02802,134.34599,1601.703,-522.297,-0.06138,113808,-0.03092,57318,-0.04259,78993,-0.01214,22503,-0.20184,374414,-0.17138,317924,-0.22776,422495,-0.1973,366005,-42722,-21403,-34345,-13026,-115156,-93837,-195252,-173933,0.01536
"4349","E02003532","Portsmouth 009",3760,0,68,421,39,36,2171,250,261,490,24,482.16901,221.16901,448.05899,2048.87988,-122.12,415.043,154.043,458.82401,2089.21704,-81.783,1227.40002,966.40002,296.79999,1642.32605,-528.67401,1384.47803,1123.47803,290.27802,1530.72998,-640.27002,-0.09778,181363,-0.0502,93100,-0.06525,121025,-0.01766,32762,-0.26906,499130,-0.22148,410867,-0.24756,459242,-0.19998,370979,-52624,-27014,-40919,-15309,-136017,-110407,-186435,-160825,0.00567
"4351","E02003533","Portsmouth 010",2563,1,26,247,45,45,1346,196,229,412,16,389.10501,160.105,375.599,1264.552,-81.448,363.02802,134.028,380.729,1280.76697,-65.233,892.40698,663.40698,251.67999,1010.93597,-335.064,989.66803,760.66803,245.96001,947.02502,-398.97501,-0.08067,149620,-0.03219,59686,-0.06504,120636,-0.01655,30702,-0.17673,327840,-0.12825,237906,-0.1598,296435,-0.11132,206501,-44479,-17287,-41881,-14689,-91440,-64248,-119261,-92069,0.00489
"4355","E02004828","Test Valley 015",2975,7,51,111,6,25,2335,181,95,144,20,175.905,80.905,138.491,2270.87695,-64.123,168.22701,73.228,135.28101,2281.36108,-53.639,500.27802,405.27802,111.669,2018.25903,-316.741,745.97302,650.97302,99.106,1817.63696,-517.36298,-0.05327,98763,-0.02454,45486,-0.04941,91646,-0.02069,38369,-0.13156,244015,-0.10283,190738,-0.15364,284992,-0.12491,231715,-46654,-21101,-40614,-15061,-117492,-91939,-199742,-174189,NA
"4377","E02004776","Havant 015",2229,2,62,43,7,23,1782,107,80,111,12,169.78,89.78,101.579,1711.08496,-70.915,120.929,40.929,106.753,1748.51501,-33.485,455.233,375.233,68.7,1488.427,-293.573,567.21399,487.21399,66.445,1391.20996,-390.79001,-0.06883,127656,-0.03788,70232,-0.05268,97718,-0.02172,40294,-0.14721,273085,-0.11626,215661,-0.16003,296854,-0.12907,239430,-44672,-23682,-36410,-15420,-105497,-84507,-165032,-144042,0.00149
"4400","E02003534","Portsmouth 011",4436,2,60,451,41,81,2469,335,334,630,33,608.19,274.19,575.02399,2320.9231,-148.077,535.69397,201.694,585.09998,2367.85791,-101.142,1521.78406,1187.78406,375.61099,1835.854,-633.146,1687.88196,1353.88196,369.79501,1721.06897,-747.93103,-0.13356,247746,-0.05886,109169,-0.09967,184900,-0.02497,46323,-0.32467,602309,-0.24997,463732,-0.29459,546502,-0.21989,407925,-72953,-31631,-62468,-21146,-165615,-124293,-219024,-177702,0.00515
"4401","E02003563","Southampton 015",3698,2,114,397,18,36,1981,254,230,653,13,391.746,161.746,612.46503,1899.95203,-81.048,352.77399,122.774,618.58398,1920.84998,-60.15,1001.84003,771.84003,435.86499,1610.99304,-370.00699,1214.99695,984.99701,408.79401,1479.35205,-501.64801,-0.07185,133240,-0.02767,51288,-0.05762,106865,-0.01344,24913,-0.17793,330051,-0.13375,248099,-0.17772,329662,-0.13354,247710,-49779,-19493,-45033,-14747,-107133,-76847,-158443,-128157,0.01023
"4410","E02003579","Southampton 031",3833,4,115,501,10,55,2365,276,149,335,23,297.64301,148.64301,317.44,2280.74707,-84.253,272.42001,123.42,319.57501,2297.4231,-67.577,885.66101,736.66101,233.92599,1960.23499,-404.76501,1176.276,1027.276,209.416,1770.50305,-594.49701,-0.08143,151000,-0.03812,70680,-0.06193,114870,-0.01863,34550,-0.25022,464169,-0.20692,383849,-0.25795,478515,-0.21465,398195,-53124,-24830,-47146,-18852,-134870,-106576,-210555,-182261,0.01549
"4472","E02004734","Fareham 008",4783,7,203,143,16,68,3301,217,208,589,31,357.13599,149.136,561.15601,3199.82007,-101.18,349.978,141.978,562.51801,3204.64893,-96.351,905.78497,697.78497,419.15799,2859.47998,-441.51999,1263.74695,1055.74695,382.685,2590.95093,-710.04901,-0.09774,181252,-0.03983,73833,-0.10023,185913,-0.04232,78494,-0.20096,372754,-0.14305,265335,-0.23702,439669,-0.17912,332250,-88083,-36103,-86725,-34745,-182853,-130873,-308693,-256713,0.01121
"4561","E02004756","Hart 006",3824,6,424,32,4,23,2859,120,54,280,22,138.411,84.411,265.008,2798.1311,-60.869,111.048,57.048,268.86499,2819.177,-39.823,482.14001,428.14001,190.38699,2561.53809,-297.46201,716.48102,662.48102,171.81,2373.59497,-485.405,-0.03071,56908,-0.02047,37927,-0.02361,43783,-0.01337,24802,-0.08414,156049,-0.07391,137068,-0.1113,206430,-0.10106,187449,-34501,-23608,-21968,-11075,-107657,-96764,-210221,-199328,0.01224
"4566","E02004732","Fareham 006",3694,3,111,70,12,26,2860,169,127,225,91,217.944,90.944,215.838,2788.00708,-71.993,195.457,68.457,218.04601,2804.38696,-55.613,542.685,415.685,174.841,2538.0481,-321.952,819.33698,692.33698,160.034,2309.7019,-550.29797,-0.06249,115870,-0.02656,49223,-0.06198,114966,-0.02605,48319,-0.13449,249445,-0.09855,182798,-0.183,339455,-0.14707,272808,-61463,-25682,-59100,-23319,-127698,-91917,-244297,-208516,0.01322
"4589","E02004830","Winchester 002",2742,14,178,173,5,34,1966,126,54,173,19,103.189,49.189,167.563,1932.18103,-33.819,88.207,34.207,171.86501,1941.19495,-24.805,316.56699,262.56699,135.92599,1793.22205,-172.778,529.92499,475.92499,120.06,1639.55603,-326.444,-0.02706,50151,-0.01261,23348,-0.02315,42935,-0.0087,16132,-0.06731,124833,-0.05286,98030,-0.09558,177295,-0.08113,150492,-23722,-12182,-19306,-7766,-59635,-48095,-130113,-118573,0.0251
"4626","E02004789","New Forest 011",4485,2,51,221,11,52,3319,264,199,289,77,326.711,127.711,276.74899,3221.69604,-97.304,287.75101,88.751,281.60999,3252.68799,-66.312,720.04999,521.04999,219.56799,2938.48999,-380.51001,1027.58496,828.58502,199.336,2698.48389,-620.51599,-0.12277,227718,-0.04462,82750,-0.1178,218529,-0.03965,73561,-0.18976,352003,-0.11161,207035,-0.23596,437723,-0.15782,292755,-104354,-36937,-99369,-31952,-175915,-108498,-302654,-235237,0.00391
"4731","E02004716","Eastleigh 005",4247,0,183,154,12,68,3176,247,119,273,15,271.41,152.41,254.621,3068.57007,-107.43,204.407,85.407,260.26001,3119.10889,-56.891,841.14301,722.14301,177.283,2673.14893,-502.85101,1145.802,1026.802,165.58,2431.50098,-744.49902,-0.06806,126201,-0.03959,73396,-0.04507,83590,-0.0166,30785,-0.20061,372130,-0.17214,319325,-0.22703,421160,-0.19857,368355,-59506,-34436,-40842,-15772,-172560,-147490,-289923,-264853,0.01393
"4792","E02004699","East Hampshire 003",5110,9,245,63,12,41,3576,244,103,793,24,226.509,123.509,751.26898,3504.79492,-71.205,155.75101,52.75,775.10303,3545.38208,-30.619,777.04999,674.04999,534.02802,3215.08301,-360.91699,1099.18604,996.18597,476.858,2982.89697,-593.10303,-0.04849,89919,-0.02278,42225,-0.03333,61828,-0.00762,14134,-0.09103,168851,-0.06532,121157,-0.13609,252442,-0.11038,204748,-44789,-22741,-29811,-7763,-103345,-81297,-223813,-201765,0.02145
"4821","E02004725","Eastleigh 014",2417,2,107,144,2,37,1767,119,82,134,23,156.821,74.821,127.268,1712.90796,-54.092,130.01199,48.012,128.66299,1732.61597,-34.384,430.664,348.664,92.644,1523.30798,-243.692,627.48199,545.48199,83.778,1372.323,-394.677,-0.04796,88921,-0.02301,42641,-0.0386,71600,-0.01365,25320,-0.11957,221782,-0.09463,175502,-0.14233,263996,-0.11738,217716,-39702,-19384,-32332,-12014,-97406,-77088,-170332,-150014,0.01712
"4832","E02004772","Havant 011",4231,1,55,218,20,54,3184,289,128,257,25,245.91901,117.919,248.707,3094.69897,-89.301,219.088,91.088,249.78999,3116.90088,-67.099,749.31403,621.31403,201.422,2725.48804,-458.51199,1143.14697,1015.14697,177.39999,2420.49902,-763.50098,-0.10639,197322,-0.05076,94137,-0.0908,168442,-0.03518,65257,-0.25016,464066,-0.19454,360881,-0.28568,529961,-0.23005,426776,-57235,-27798,-47656,-18219,-155788,-126351,-263444,-234007,0.01704
"4919","E02003565","Southampton 017",2880,8,113,234,11,15,1201,197,260,818,23,364.827,104.827,773.336,1161.34399,-39.656,354.29099,94.291,783.82202,1160.66699,-40.333,695.31299,435.31299,616.81,1047.99194,-153.008,892.16101,632.16101,551.82202,957.88098,-243.119,-0.03506,64997,-0.01164,21545,-0.03157,58548,-0.00814,15096,-0.07073,131173,-0.0473,87721,-0.07202,133567,-0.04859,90115,-30987,-10130,-30965,-10108,-56377,-35520,-90138,-69281,0.01268
"4950","E02004790","New Forest 012",3264,3,19,88,3,28,2343,163,180,421,16,298.44101,118.441,388.39499,2268.5061,-74.494,275.642,95.642,394.55701,2284.11304,-58.887,675.54303,495.543,273.10999,2041.99597,-301.004,842.15302,662.15302,258.67099,1907.07202,-435.92801,-0.05393,100002,-0.02318,42970,-0.0504,93493,-0.01966,36461,-0.09312,172720,-0.06238,115688,-0.11675,216546,-0.086,159514,-54137,-22751,-48628,-17242,-104748,-73362,-183203,-151817,0.00375
"4955","E02004744","Gosport 004",3708,0,35,295,22,93,2235,259,449,289,31,626.461,177.461,266.474,2119.88794,-115.112,647.08398,198.084,264.91101,2113.88403,-121.116,1047.39197,598.39301,201.74001,1854.68201,-380.31799,1227.41394,778.414,193.71001,1723.19202,-511.80801,-0.27523,510577,-0.05984,110978,-0.29673,550503,-0.08134,150904,-0.37543,696479,-0.16004,296880,-0.39,723510,-0.17461,323911,-139112,-31484,-156779,-49151,-195079,-87451,-256075,-148447,0.00326
"4964","E02004723","Eastleigh 012",4461,2,109,126,6,60,3574,227,95,239,23,209.89799,114.898,226.812,3485.65796,-88.342,179.701,84.701,233.015,3506.73511,-67.265,684.02002,589.02002,163.75301,3133.55908,-440.44101,1049.05603,954.05603,148.992,2829.12207,-744.87799,-0.06294,116690,-0.0331,61346,-0.05783,107264,-0.02799,51920,-0.16993,315197,-0.14009,259853,-0.22796,422853,-0.19812,367509,-58944,-30826,-55760,-27642,-154208,-126090,-303665,-275547,0.02267
"5040","E02004752","Hart 002",4150,9,173,61,9,25,3446,165,55,197,10,156.929,101.929,186.825,3363.17212,-82.828,98.613,43.613,195.741,3408.27197,-37.728,580.94501,525.94501,130.73801,3031.67993,-414.32001,863.59802,808.59802,119.986,2785.76611,-660.23401,-0.04642,86036,-0.02925,54194,-0.03884,72034,-0.02167,40192,-0.12616,233989,-0.10899,202147,-0.15704,291270,-0.13987,259428,-52656,-33563,-37322,-18229,-158249,-139156,-292658,-273565,0.01216
"5054","E02004746","Gosport 006",4588,4,87,111,11,91,3374,208,393,264,45,571.23102,178.231,246.64999,3235.573,-138.427,545.40698,152.407,258.17801,3251.073,-122.927,1038.50696,645.50702,186.196,2885.64502,-488.35501,1281.03101,888.03101,177.608,2680.78589,-693.21399,-0.3086,572467,-0.07687,142558,-0.3066,568793,-0.07487,138884,-0.4547,843550,-0.22297,413641,-0.47899,888606,-0.24726,458697,-192498,-46902,-203211,-57615,-284476,-138880,-384832,-239236,0.00282
"5072","E02004733","Fareham 007",3481,2,108,59,4,44,2721,177,126,206,34,228.239,102.239,195.29201,2641.4939,-79.506,230.08299,104.083,198.442,2636.1709,-84.829,604.638,478.638,142.31799,2360.10889,-360.89099,846.04602,720.04602,131.198,2159.89795,-561.10199,-0.06421,119040,-0.02611,48382,-0.07558,140190,-0.03748,69532,-0.13328,247201,-0.09519,176543,-0.17181,318688,-0.13372,248030,-60480,-25110,-66735,-31365,-124602,-89232,-226901,-191531,0.01227
"5126","E02004698","East Hampshire 002",2408,3,112,53,14,19,1424,135,57,583,8,125.24,68.24,552.55298,1393.43396,-30.566,92.166,35.166,569.375,1406.67102,-17.329,437.84601,380.84601,395.03699,1268.73096,-155.269,590.867,533.867,352.966,1178.255,-245.745,-0.02035,37712,-0.00839,15542,-0.0175,32464,-0.00555,10294,-0.03419,63394,-0.02224,41224,-0.04557,84516,-0.03362,62346,-19032,-8706,-15284,-4958,-42978,-32652,-88419,-78093,0.01776
"5155","E02003577","Southampton 029",5330,12,299,457,37,37,2017,291,220,1867,93,440.64099,220.64101,1762.68005,1944.44495,-72.555,319.80099,99.801,1833.10303,1978.53198,-38.468,1373.95703,1153.95703,1261.26099,1671.82495,-345.17499,1705.68701,1485.68701,1145.79797,1534.797,-482.203,-0.06422,119070,-0.02533,46934,-0.05228,96962,-0.01339,24826,-0.14642,271596,-0.10753,199460,-0.11121,206257,-0.07232,134121,-47645,-20733,-39782,-12870,-113538,-86626,-167726,-140814,0.01048
"5162","E02004805","Rushmoor 004",4161,10,533,107,4,31,2849,185,87,330,25,220.496,133.496,311.103,2752.75806,-96.242,146.2,59.2,321.31,2805.35205,-43.648,796.77698,709.77698,217.86,2347.2251,-501.776,1050.68005,963.67999,198.79201,2151.41602,-697.58398,-0.03827,70927,-0.02615,48458,-0.01697,31461,-0.00485,8992,-0.14855,275521,-0.13643,253052,-0.16304,302410,-0.15093,279941,-39096,-26606,-21265,-8775,-134098,-121608,-219042,-206552,0.01322
"5190","E02006838","East Hampshire 017",2564,5,190,23,2,24,2016,98,23,166,17,55.021,32.021,160.614,1991.98901,-24.011,34.04,11.04,165.16,2006.93201,-9.068,186.09599,163.09599,130.867,1901.01001,-114.99,347.64499,324.64499,115.343,1768.396,-247.604,-0.01825,33818,-0.01142,21150,-0.01108,20551,-0.00425,7883,-0.04649,86216,-0.03966,73548,-0.07918,146871,-0.07235,134203,-17514,-11109,-10008,-3603,-48711,-42306,-122774,-116369,0.02595
"5191","E02003546","Portsmouth 023",3801,6,132,319,39,52,2343,204,324,328,54,544.33002,220.33,298.29099,2206.1499,-136.85001,466.01001,142.00999,306.13501,2256.43799,-86.562,1185.72803,861.72803,203.886,1809.54297,-533.45697,1338.17395,1014.17401,197.11501,1698.47705,-644.52301,-0.15241,282701,-0.05788,107337,-0.11783,218559,-0.02329,43195,-0.31385,582229,-0.21932,406865,-0.29675,550512,-0.20222,375148,-84716,-32127,-73702,-21113,-164916,-112327,-215876,-163287,0.005
"5251","E02003545","Portsmouth 022",3270,7,207,167,55,21,1454,148,269,909,33,439.85001,170.85001,836.73798,1384.42102,-69.579,318.95999,49.96,889.31598,1431.35205,-22.648,983.11798,714.11798,574.21997,1185.99902,-268.00101,1084.47302,815.47302,565.91901,1120.79297,-333.207,-0.07734,143438,-0.02699,50037,-0.05767,106980,-0.00732,13579,-0.13374,248083,-0.08339,154682,-0.12854,238432,-0.07819,145031,-51210,-17917,-41136,-7843,-89925,-56632,-126166,-92873,0.00396
"5254","E02004683","Basingstoke and Deane 009",3241,3,236,169,8,20,1762,196,89,750,8,181.758,92.758,722.23199,1712.81995,-49.18,141.784,52.784,732.38,1735.30505,-26.695,654.95203,565.95203,566.375,1473.44202,-288.55801,919.216,830.216,488.39899,1331.63098,-430.36899,-0.02023,37495,-0.01121,20752,-0.01276,23672,-0.00374,6929,-0.0611,113309,-0.05207,96566,-0.06152,114087,-0.05249,97344,-18681,-10421,-12274,-4014,-57957,-49697,-100138,-91878,0.0195
"5257","E02004799","New Forest 021",2901,1,140,40,21,38,1947,170,158,363,23,259.24399,101.244,343.552,1878.99097,-68.009,233.381,75.381,350.845,1894.48999,-52.51,632.57599,474.57599,259.28,1639.13904,-307.86099,809.51898,651.51898,244.30099,1502.37903,-444.621,-0.04912,91088,-0.02198,40733,-0.04477,83042,-0.01762,32687,-0.10055,186518,-0.07341,136163,-0.11331,210183,-0.08617,159828,-43320,-18439,-38794,-13913,-96574,-71693,-155368,-130487,0.00942
"5259","E02004781","New Forest 003",4197,2,74,114,6,61,3263,252,186,225,14,347.28601,161.286,210.92999,3135.38989,-127.61,297.013,111.013,211.091,3179.34106,-83.659,892.75098,706.75098,151.914,2711.94995,-551.04999,1152.21594,966.216,147.444,2492.70898,-770.29102,-0.10545,195571,-0.05043,93511,-0.0886,164353,-0.03358,62293,-0.2168,402169,-0.16178,300109,-0.23956,444402,-0.18455,342342,-87711,-41633,-72127,-26049,-202179,-156101,-318721,-272643,0.00943
"5280","E02004771","Havant 010",3610,2,150,280,40,51,2162,330,184,397,14,340.798,156.798,368.444,2071.41089,-90.589,293.026,109.026,374.814,2101.28711,-60.713,915.45599,731.45599,257.302,1744.703,-417.297,1145.08496,961.08502,240.02499,1593.04004,-568.96002,-0.09301,172509,-0.04702,87192,-0.07476,138677,-0.02877,53360,-0.21099,391409,-0.165,306092,-0.21805,404493,-0.17205,319176,-48107,-23529,-39555,-14977,-123521,-98943,-185867,-161289,0.00979
"5303","E02003531","Portsmouth 008",4121,1,110,316,28,70,2617,256,286,422,15,529.36401,243.364,388.44601,2461.66699,-155.33299,453.38101,167.381,394.39401,2516.43506,-100.565,1354.55005,1068.55005,263.41199,1937.448,-679.552,1521.02295,1235.02295,259.51401,1812.93506,-804.065,-0.1352,250779,-0.06379,118311,-0.09676,179497,-0.02535,47029,-0.34412,638383,-0.27271,505915,-0.31464,583689,-0.24323,451221,-73478,-34865,-60113,-21500,-176977,-138364,-233095,-194482,0.00464
"5305","E02004680","Basingstoke and Deane 006",3846,6,247,158,5,18,2999,161,56,183,13,161.869,105.869,174.39799,2916.63696,-82.363,103.635,47.635,179.767,2959.91992,-39.08,620.422,564.422,132.039,2567.41699,-431.58301,896.90002,840.90002,117.948,2341.90991,-657.09003,-0.04726,87617,-0.03173,58814,-0.02897,53735,-0.01344,24932,-0.16717,310091,-0.15164,281288,-0.19404,359952,-0.17851,331149,-41468,-28132,-26571,-13235,-137755,-124419,-242221,-228885,0.01616
"5337","E02004802","Rushmoor 001",3112,3,170,198,13,32,2142,231,80,224,19,202.653,122.653,210.162,2060.13892,-81.861,144.48399,64.484,214.972,2099.88892,-42.111,692.66602,612.66602,149.086,1736.35706,-405.64301,890.01398,810.01398,138.12,1592.56897,-549.43103,-0.04235,78495,-0.02592,48025,-0.02407,44641,-0.00764,14171,-0.14918,276702,-0.13275,246232,-0.1534,284527,-0.13697,254057,-39546,-23492,-29248,-13194,-120839,-104785,-185100,-169046,0.01032
"5488","E02003552","Southampton 004",2687,0,21,304,20,41,1547,210,82,450,12,164.689,82.689,435.55499,1499.39697,-47.603,142.996,60.996,435.19501,1514.62695,-32.373,553.90002,471.89999,348.57001,1291.04199,-255.95799,809.01398,727.01398,298.98199,1146.69702,-400.30301,-0.03867,71689,-0.01837,34048,-0.02739,50789,-0.00709,13148,-0.12463,231180,-0.10434,193539,-0.13602,252309,-0.11572,214668,-26966,-12510,-22929,-8473,-71460,-57004,-118749,-104293,0.01957
"5507","E02004709","East Hampshire 013",3364,7,97,83,6,37,2840,156,26,99,13,72.266,46.266,96.404,2801.42896,-38.571,63.747,37.747,95.714,2808.60693,-31.393,258.48999,232.49001,81.01,2650.83301,-189.168,508.56201,482.56201,71.933,2437.37988,-402.62,-0.03374,62540,-0.02224,41219,-0.02755,51105,-0.01605,29784,-0.0924,171373,-0.0809,150052,-0.1486,275644,-0.1371,254323,-28612,-19158,-23236,-13782,-86567,-77113,-206955,-197501,0.02004
"5526","E02004724","Eastleigh 013",3541,1,93,128,7,52,2730,212,93,191,34,184.466,91.466,183.52901,2659.38892,-70.611,163.437,70.437,183.614,2677.52808,-52.472,553.96802,460.96799,142.836,2382.81689,-347.18301,863.01703,770.01703,126.374,2135.14111,-594.85901,-0.05733,106293,-0.02809,52052,-0.05048,93631,-0.02124,39390,-0.15175,281468,-0.12251,227227,-0.18886,350309,-0.15961,296068,-50493,-24836,-45141,-19484,-131340,-105683,-238381,-212724,0.01854
"5560","E02004757","Hart 007",3389,4,388,17,5,25,2507,107,96,222,18,202.166,106.166,206.647,2425.81689,-81.183,152.724,56.724,216.08501,2460.77295,-46.227,586.961,490.961,141.556,2141.56909,-365.431,787.35699,691.35699,129.782,1972.03894,-534.961,-0.04521,83814,-0.02331,43179,-0.04164,77239,-0.01973,36604,-0.10235,189811,-0.08044,149176,-0.11624,215584,-0.09433,174949,-51741,-27750,-40880,-16889,-132807,-108816,-221181,-197190,0.01067
"5563","E02003535","Portsmouth 012",4665,2,94,467,55,73,2467,341,421,709,36,709.448,288.448,644.72302,2316.2251,-150.77499,649.23499,228.235,655.685,2353.76611,-113.234,1614.09802,1193.09802,430.54501,1852.40503,-614.59497,1790.48706,1369.48706,420.008,1737.46204,-729.53802,-0.14115,261803,-0.05726,106191,-0.10903,202248,-0.02514,46636,-0.312,578802,-0.22812,423190,-0.2904,538723,-0.20652,383111,-81288,-31338,-71669,-21719,-164706,-114756,-219376,-169426,0.00562
"5591","E02004691","Basingstoke and Deane 017",3163,11,277,69,8,21,2420,138,58,140,21,127.452,69.452,134.922,2363.41504,-56.585,100.167,42.167,137.209,2385.84204,-34.159,442.40799,384.40799,108.057,2111.26709,-308.733,669.76398,611.76398,95.896,1922.41394,-497.586,-0.03257,60362,-0.019,35196,-0.02332,43260,-0.00976,18094,-0.10559,195852,-0.09202,170686,-0.134,248556,-0.12043,223390,-28580,-17216,-20829,-9465,-88442,-77078,-162788,-151424,0.01891
"5616","E02004687","Basingstoke and Deane 013",3251,2,103,264,16,28,2194,256,99,281,8,205.733,106.733,266.237,2125.73804,-68.262,179.467,80.467,271.52301,2143.36597,-50.634,665.505,566.505,195.907,1838.74597,-355.254,933.10602,834.10602,172.117,1654.42297,-539.57703,-0.04706,87262,-0.02411,44685,-0.03782,70159,-0.01487,27582,-0.1374,254873,-0.11445,212296,-0.15077,279673,-0.12782,237096,-36291,-18787,-29367,-11863,-102789,-85285,-171874,-154370,0.01513
"5620","E02004796","New Forest 018",3663,1,121,27,8,38,3003,180,106,157,22,212.582,106.582,150.56599,2912.76294,-90.237,159.877,53.877,153.942,2957.91602,-45.084,644.54602,538.54602,118.181,2552.04297,-450.957,918.612,812.612,106.171,2316.229,-686.771,-0.0652,120914,-0.03295,61099,-0.04792,88895,-0.01568,29080,-0.15037,278933,-0.11812,219118,-0.17301,320940,-0.14076,261125,-58127,-29297,-41199,-12369,-149182,-120352,-247286,-218456,0.01364
"5635","E02003539","Portsmouth 016",4317,5,217,350,50,28,1340,241,353,1687,46,586.24799,233.248,1570.14697,1272.70898,-67.291,436.73801,83.738,1646.55396,1314.52698,-25.473,1443.61096,1090.61096,1091.35803,1051.34802,-288.65201,1531.953,1178.953,1085.44995,1003.21997,-336.78,-0.06793,125984,-0.02336,43300,-0.05072,94090,-0.00615,11406,-0.11558,214394,-0.07101,131710,-0.09873,183142,-0.05416,100458,-36622,-13440,-28521,-5339,-69428,-46246,-95326,-72144,0.00364
"5655","E02004834","Winchester 006",3104,5,214,159,13,22,1430,159,94,992,16,150.13901,56.139,965.21301,1409.35095,-20.649,147.44099,53.441,968.12598,1409.53503,-20.465,435.129,341.129,813.91199,1317.49402,-112.506,720.90601,626.90601,686.59802,1204.729,-225.27,-0.01093,20235,-0.00509,9409,-0.00991,18377,-0.00407,7551,-0.0215,39852,-0.01567,29026,-0.02828,52427,-0.02244,41601,-14292,-6435,-12715,-4858,-31753,-23896,-73291,-65434,0.02648
"5661","E02004694","Basingstoke and Deane 020",2989,6,228,76,1,24,2141,138,26,338,11,69.546,43.546,324.94299,2115.01904,-25.981,44.33,18.33,334.66,2128.41089,-12.589,246.616,220.616,253.864,2025.15405,-115.846,440.44501,414.44501,218.563,1889.39197,-251.608,-0.02429,45034,-0.01313,24337,-0.01889,35049,-0.00774,14352,-0.04952,91856,-0.03837,71159,-0.09374,173896,-0.08259,153199,-24180,-13761,-18670,-8251,-54573,-44154,-143171,-132752,0.02177
