"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"267036",1,1,1,18.693,7384,463,42,0.00225,3485,240,25373,"E02006542 E02006633"
"267044",1,1,1,17.043,6650,371,52,0.00305,3177,216,25806,"E02006543 E02006544"
"267045",1,1,1,7.113,3070,168,26,0.00366,1326,79,11427,"E02006543 E02006545"
"267046",1,1,1,2.407,1118,56,25,0.01039,449,25,3675,"E02006543 E02006546"
"267047",1,1,1,13.108,5088,269,34,0.00259,2443,161,17489,"E02006543 E02006547"
"267048",1,1,1,5.495,2098,118,23,0.00419,1024,61,8096,"E02006543 E02006548"
"267049",1,1,1,4.989,3874,180,32,0.00641,930,56,7463,"E02006543 E02006549"
"267050",1,1,1,6.261,2380,135,24,0.00383,1167,70,9136,"E02006543 E02006550"
"267051",1,1,1,4.108,1600,85,23,0.0056,766,44,6277,"E02006543 E02006551"
"267052",1,1,1,7.279,2790,170,27,0.00371,1357,81,10466,"E02006543 E02006552"
"267053",1,1,1,21.338,8246,480,48,0.00225,3978,264,29455,"E02006543 E02006558"
"267054",1,1,1,25.488,24406,431,832,0.03264,4751,595,57268,"E02006543 E02006565"
"267057",1,1,1,30.08,11596,675,68,0.00226,5607,380,39448,"E02006543 E02006572"
"267060",1,1,1,14.604,15276,204,525,0.03595,2722,352,33647,"E02006543 E02006600"
"267061",1,1,1,33.583,20766,806,239,0.00712,6260,470,40217,"E02006543 E02006601"
"267062",1,1,1,14.761,14608,237,570,0.03862,2752,379,33225,"E02006543 E02006602"
"267063",1,1,1,10.004,7102,296,106,0.0106,1865,182,16724,"E02006543 E02006621"
"267064",1,1,1,7.905,5562,209,44,0.00557,1474,99,11058,"E02006543 E02006623"
"267065",1,1,1,9.924,5752,261,41,0.00413,1850,124,13502,"E02006543 E02006624"
"267066",1,1,1,10.797,6222,296,44,0.00408,2013,131,15266,"E02006543 E02006625"
"267067",1,1,1,6.281,4202,229,32,0.00509,1171,73,8675,"E02006543 E02006626"
"267068",1,1,1,7.955,5026,239,39,0.0049,1483,98,11060,"E02006543 E02006627"
"267069",1,1,1,9.773,5932,287,41,0.0042,1822,119,13434,"E02006543 E02006628"
"267070",1,1,1,13.116,7282,340,56,0.00427,2445,158,16732,"E02006543 E02006629"
"267071",1,1,1,9.718,5716,255,46,0.00473,1812,120,13130,"E02006543 E02006630"
"267072",1,1,1,11.263,6324,310,61,0.00542,2100,140,14919,"E02006543 E02006631"
"267073",1,1,1,8.677,5320,242,45,0.00519,1617,106,12029,"E02006543 E02006632"
"267074",1,1,1,6.941,4554,234,41,0.00591,1294,84,9725,"E02006543 E02006633"
"267081",1,1,1,9.803,3742,230,28,0.00286,1827,120,16115,"E02006544 E02006545"
"267082",1,1,1,15.373,5960,336,33,0.00215,2866,197,22882,"E02006544 E02006546"
"267083",1,1,1,4.121,1574,115,20,0.00485,768,53,8156,"E02006544 E02006547"
"267084",1,1,1,12.128,4724,276,29,0.00239,2261,152,17797,"E02006544 E02006548"
"267085",1,1,1,11.15,4256,245,28,0.00251,2078,139,16431,"E02006544 E02006550"
"267086",1,1,1,13.228,5086,289,31,0.00234,2466,166,19450,"E02006544 E02006551"
"267087",1,1,1,9.556,3914,205,25,0.00262,1781,116,15070,"E02006544 E02006552"
"267088",1,1,1,11.394,5562,313,16,0.0014,2124,142,15960,"E02006544 E02006553"
"267089",1,1,1,7.395,4080,208,10,0.00135,1379,89,10438,"E02006544 E02006554"
"267090",1,1,1,10.604,5260,290,16,0.00151,1977,132,14921,"E02006544 E02006555"
"267091",1,1,1,7.077,3770,192,10,0.00141,1319,85,9792,"E02006544 E02006556"
"267092",1,1,1,11.016,5268,280,15,0.00136,2054,137,14976,"E02006544 E02006557"
"267093",1,1,1,10.257,5028,277,16,0.00156,1912,127,13990,"E02006544 E02006558"
"267094",1,1,1,12.889,6242,329,23,0.00178,2403,162,16591,"E02006544 E02006559"
"267095",1,1,1,15.014,7032,369,24,0.0016,2799,189,19312,"E02006544 E02006560"
"267096",1,1,1,24.609,23340,551,918,0.0373,4587,625,53423,"E02006544 E02006564"
"267097",1,1,1,20.27,20662,390,642,0.03167,3779,478,47349,"E02006544 E02006565"
"267098",1,1,1,12.877,5068,325,49,0.00381,2400,182,19539,"E02006544 E02006566"
"267099",1,1,1,24.095,10142,735,92,0.00382,4492,321,33669,"E02006544 E02006567"
"267100",1,1,1,11.887,4590,328,37,0.00311,2216,159,17244,"E02006544 E02006568"
"267101",1,1,1,22.07,9296,685,82,0.00372,4114,285,30621,"E02006544 E02006569"
"267102",1,1,1,12.187,4662,330,40,0.00328,2272,160,17262,"E02006544 E02006570"
"267103",1,1,1,14.847,5862,471,54,0.00364,2768,190,20470,"E02006544 E02006571"
"267104",1,1,1,13.411,5174,364,48,0.00358,2500,174,19146,"E02006544 E02006572"
"267105",1,1,1,24.985,10986,698,74,0.00296,4657,322,35215,"E02006544 E02006573"
"267106",1,1,1,24.583,10912,737,60,0.00244,4583,314,38459,"E02006544 E02006574"
"267108",1,1,1,21.226,16010,361,569,0.02681,3957,449,43681,"E02006544 E02006600"
"267109",1,1,1,25.324,20056,536,642,0.02535,4721,547,56008,"E02006544 E02006602"
"267110",1,1,1,23.322,10468,584,112,0.0048,4347,358,35082,"E02006544 E02006621"
"267111",1,1,1,21.223,8928,497,50,0.00236,3956,276,29416,"E02006544 E02006623"
"267112",1,1,1,24.115,9588,584,50,0.00207,4495,308,33624,"E02006544 E02006625"
"267113",1,1,1,19.599,7568,517,38,0.00194,3653,250,27033,"E02006544 E02006626"
"267114",1,1,1,21.273,8392,527,45,0.00212,3966,275,29418,"E02006544 E02006627"
"267115",1,1,1,23.091,9298,575,47,0.00204,4304,296,31792,"E02006544 E02006628"
"267116",1,1,1,24.581,9690,598,67,0.00273,4582,317,33277,"E02006544 E02006631"
"267117",1,1,1,20.259,7920,522,47,0.00232,3777,261,28083,"E02006544 E02006633"
"267124",1,1,1,5.933,2976,163,7,0.00118,1106,81,9658,"E02006545 E02006546"
"267125",1,1,1,5.863,2350,126,10,0.00171,1093,80,8404,"E02006545 E02006547"
"267126",1,1,1,2.935,1528,91,5,0.0017,547,40,4421,"E02006545 E02006548"
"267127",1,1,1,8.867,4256,295,12,0.00135,1653,118,12597,"E02006545 E02006549"
"267128",1,1,1,2.509,1040,71,6,0.00239,468,35,3580,"E02006545 E02006550"
"267129",1,1,1,4.587,1870,115,9,0.00196,855,62,6599,"E02006545 E02006551"
"267130",1,1,1,1.986,1330,56,5,0.00252,370,24,3498,"E02006545 E02006552"
"267131",1,1,1,15.23,6042,373,24,0.00158,2839,198,22340,"E02006545 E02006553"
"267132",1,1,1,14.44,5740,350,24,0.00166,2692,188,21301,"E02006545 E02006555"
"267133",1,1,1,14.852,5748,340,23,0.00155,2769,193,21356,"E02006545 E02006557"
"267134",1,1,1,14.093,5508,337,24,0.0017,2627,183,20370,"E02006545 E02006558"
"267135",1,1,1,27.281,19880,526,704,0.02581,5085,589,57985,"E02006545 E02006565"
"267136",1,1,1,22.675,8978,552,77,0.0034,4227,317,36260,"E02006545 E02006566"
"267137",1,1,1,21.685,8500,555,65,0.003,4042,294,33965,"E02006545 E02006568"
"267138",1,1,1,24.267,9502,559,50,0.00206,4524,321,32450,"E02006545 E02006570"
"267139",1,1,1,26.942,10774,688,58,0.00215,5022,350,34834,"E02006545 E02006571"
"267140",1,1,1,22.835,8858,532,44,0.00193,4257,299,30363,"E02006545 E02006572"
"267141",1,1,1,18.547,15604,346,447,0.0241,3457,385,42883,"E02006545 E02006600"
"267142",1,1,1,20.847,17494,393,572,0.02744,3886,469,44383,"E02006545 E02006602"
"267143",1,1,1,13.882,7484,411,86,0.0062,2588,243,21858,"E02006545 E02006621"
"267144",1,1,1,11.783,5944,324,24,0.00204,2196,160,16192,"E02006545 E02006623"
"267145",1,1,1,13.802,6134,376,21,0.00152,2573,185,18636,"E02006545 E02006624"
"267146",1,1,1,14.675,6604,411,24,0.00164,2736,192,20400,"E02006545 E02006625"
"267147",1,1,1,10.159,4584,344,12,0.00118,1894,135,13809,"E02006545 E02006626"
"267148",1,1,1,11.833,5408,354,19,0.00161,2206,160,16194,"E02006545 E02006627"
"267149",1,1,1,13.651,6314,402,21,0.00154,2545,180,18568,"E02006545 E02006628"
"267150",1,1,1,16.994,7664,455,36,0.00212,3168,219,21866,"E02006545 E02006629"
"267151",1,1,1,13.596,6098,370,26,0.00191,2534,182,18264,"E02006545 E02006630"
"267152",1,1,1,15.141,6706,425,41,0.00271,2822,201,20053,"E02006545 E02006631"
"267153",1,1,1,12.555,5702,357,25,0.00199,2340,168,17163,"E02006545 E02006632"
"267154",1,1,1,10.819,4936,349,21,0.00194,2017,145,14859,"E02006545 E02006633"
"267166",1,1,1,11.522,4502,240,15,0.0013,2148,148,15048,"E02006546 E02006547"
"267167",1,1,1,3.909,1512,89,4,0.00102,729,48,5655,"E02006546 E02006548"
"267168",1,1,1,3.575,1532,152,7,0.00196,666,45,4858,"E02006546 E02006549"
"267169",1,1,1,4.675,1794,106,5,0.00107,871,56,6695,"E02006546 E02006550"
"267170",1,1,1,2.522,1014,56,4,0.00159,470,30,3836,"E02006546 E02006551"
"267171",1,1,1,5.693,2204,141,8,0.00141,1061,67,8025,"E02006546 E02006552"
"267172",1,1,1,20.099,7892,464,29,0.00144,3747,255,27945,"E02006546 E02006555"
"267173",1,1,1,19.752,7660,451,29,0.00147,3682,250,27014,"E02006546 E02006558"
"267177",1,1,1,28.494,11010,646,49,0.00172,5312,367,37007,"E02006546 E02006572"
"267180",1,1,1,17.221,13988,265,534,0.03101,3210,396,36865,"E02006546 E02006600"
"267181",1,1,1,16.168,15464,284,571,0.03532,3014,405,35789,"E02006546 E02006602"
"267182",1,1,1,25.206,13158,627,109,0.00432,4699,338,28744,"E02006546 E02006603"
"267183",1,1,1,8.59,4760,268,81,0.00943,1601,170,14119,"E02006546 E02006621"
"267184",1,1,1,7.408,3620,206,23,0.0031,1381,105,9825,"E02006546 E02006622"
"267185",1,1,1,6.491,3220,181,19,0.00293,1210,87,8453,"E02006546 E02006623"
"267186",1,1,1,8.51,3410,233,16,0.00188,1586,112,10897,"E02006546 E02006624"
"267187",1,1,1,9.383,3880,268,19,0.00202,1749,119,12661,"E02006546 E02006625"
"267188",1,1,1,4.867,1860,201,7,0.00144,907,62,6070,"E02006546 E02006626"
"267189",1,1,1,6.541,2684,211,14,0.00214,1219,87,8455,"E02006546 E02006627"
"267190",1,1,1,8.359,3590,259,16,0.00191,1558,108,10829,"E02006546 E02006628"
