"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"724","E02002568","Darlington 010",2480,4,86,64,8,9,1675,108,59,450,17,162.32899,103.329,418.70801,-31.292,1613.47998,-61.52,94.647,35.647,439.26599,-10.734,1653.98206,-21.018,623.44598,564.44598,269.306,-180.694,1347.70605,-327.29401,730.42999,671.42999,256.742,-193.258,1266.01697,-408.983,-0.01649,30594,-0.04445,82428,-0.02796,51834,-0.02416,44823,-0.00767,14229,-0.13802,256033,-0.12153,225439,-0.14745,273532,-0.13096,242938,-0.01112,20625,-0.02738,50748,-0.01626,30123,-0.01615,29957,-0.00503,9332,-0.08875,164624,-0.07763,143999,-0.10008,185653,-0.08896,165028,-7998,-21403,-13405,-12230,-4232,-64267,-56269,-107918,-99920,0.00919
"726","E02004322","County Durham 018",2731,7,17,350,29,15,1636,275,24,357,21,72.56,48.56,348.405,-8.595,1610.04602,-25.955,51.389,27.389,349.521,-7.479,1623.96704,-12.033,324.86401,300.86401,293.069,-63.931,1487.33398,-148.666,594.12799,570.12799,250.40601,-106.594,1335.76794,-300.23199,-0.01817,33710,-0.05295,98177,-0.03478,64467,-0.02346,43511,-0.00528,9801,-0.17289,320701,-0.15471,286991,-0.23567,437198,-0.2175,403488,-0.00914,16957,-0.0307,56891,-0.02156,39934,-0.01265,23472,-0.00351,6515,-0.11029,204560,-0.10115,187603,-0.15921,295331,-0.15007,278374,-6206,-16861,-10655,-9072,-2866,-55621,-49415,-125626,-119420,0.0285
"729","E02001695","Gateshead 014",3109,538,35,195,14,15,1965,168,54,106,19,156.104,102.104,100.733,-5.267,1901.18799,-63.812,113.259,59.259,103.069,-2.931,1933.67004,-31.33,591.203,537.203,74.877,-31.123,1633.22095,-331.77899,880.54303,826.54303,67.548,-38.452,1451.776,-513.224,-0.0361,66971,-0.10643,197372,-0.07033,130401,-0.059,109453,-0.0229,42482,-0.44011,816447,-0.404,749476,-0.49343,915380,-0.45733,848409,-0.02334,43288,-0.06823,126494,-0.04489,83206,-0.03818,70814,-0.01484,27526,-0.2846,527937,-0.26126,484649,-0.32312,599393,-0.29978,556105,-10890,-32651,-21761,-20838,-9948,-114491,-103601,-197403,-186513,0.01488
"744","E02001819","Sunderland 029",3107,38,29,233,15,9,2324,213,23,189,34,104.873,81.873,182.605,-6.395,2265.39307,-58.607,50.097,27.097,186.72,-2.28,2304.23511,-19.765,523.20502,500.20499,141.804,-47.196,1973.91101,-350.08899,797.935,774.935,126.223,-62.777,1765.74194,-558.258,-0.01545,28654,-0.07446,138065,-0.05901,109411,-0.02528,46886,-0.00983,18232,-0.31364,581821,-0.2982,553167,-0.3712,688611,-0.35575,659957,-0.01,18541,-0.04644,86087,-0.03644,67546,-0.01636,30350,-0.00637,11809,-0.20116,373133,-0.19117,354592,-0.24404,452701,-0.23405,434160,-4738,-23070,-18332,-9077,-4339,-96971,-92233,-183801,-179063,0.01709
"749","E02001701","Gateshead 020",2969,63,21,407,17,8,2000,186,40,216,11,109.685,69.685,209.495,-6.505,1954.69104,-45.309,70.876,30.876,213.73801,-2.262,1981.91602,-18.084,459.12601,419.12601,169.935,-46.065,1733.72095,-266.27899,779.57703,739.57703,144.209,-71.791,1522.05103,-477.94901,-0.03057,56705,-0.07227,134002,-0.0417,77297,-0.04214,78159,-0.01157,21454,-0.28553,529649,-0.25496,472944,-0.34689,643503,-0.31632,586798,-0.01902,35278,-0.04542,84160,-0.02639,48882,-0.02635,48871,-0.00733,13593,-0.1843,341837,-0.16528,306559,-0.22775,422453,-0.20873,387175,-10900,-25641,-14741,-16960,-6060,-86169,-75269,-163195,-152295,0.02424
"760","E02004311","County Durham 027",3985,10,30,322,11,21,3016,342,35,177,21,108.869,73.869,171.545,-5.455,2964.396,-51.604,62.808,27.808,173.939,-3.061,2998.06201,-17.938,439.728,404.728,140.448,-36.552,2742.52295,-273.47699,803.18701,768.18701,122.18,-54.82,2477.29712,-538.703,-0.02635,48881,-0.09439,175030,-0.06804,126149,-0.03818,70830,-0.01183,21949,-0.32028,594123,-0.29393,545242,-0.46341,859674,-0.43706,810793,-0.01654,30679,-0.05699,105641,-0.04045,74962,-0.02417,44835,-0.00763,14156,-0.20358,377624,-0.18704,346945,-0.30553,566770,-0.28899,536091,-8353,-30393,-22040,-14301,-5948,-104995,-96642,-241921,-233568,0.02428
"761","E02001686","Gateshead 005",3226,23,15,476,8,16,2180,226,28,233,21,77.179,49.179,229.108,-3.892,2147.51904,-32.481,47.402,19.402,231.795,-1.205,2168.67603,-11.324,319.888,291.888,201.121,-31.879,1996.64197,-183.358,661.091,633.091,171.992,-61.008,1775.04297,-404.957,-0.02858,53014,-0.06922,128338,-0.04064,75324,-0.04102,76097,-0.01245,23083,-0.24845,460873,-0.21987,407859,-0.36628,679482,-0.3377,626468,-0.01801,33402,-0.04301,79714,-0.025,46312,-0.0257,47670,-0.00769,14268,-0.15972,296252,-0.14172,262850,-0.24379,452216,-0.22578,418814,-8647,-22908,-14261,-14556,-5909,-72714,-64067,-169370,-160723,0.0312
"823","E02001787","South Tyneside 020",2386,266,40,205,12,11,1459,166,61,137,29,136.078,75.078,131.02299,-5.977,1412.61902,-46.381,120.992,59.992,132.789,-4.211,1422.48401,-36.515,446.73199,385.73199,99.283,-37.717,1227.21997,-231.78,661.58398,600.58398,88.338,-48.662,1092.12195,-366.87799,-0.06084,112875,-0.13256,245854,-0.07171,132979,-0.10819,200696,-0.04734,87821,-0.33772,626510,-0.27688,513635,-0.38539,714937,-0.32454,602062,-0.03923,72772,-0.08509,157779,-0.04586,85007,-0.06958,129072,-0.03035,56300,-0.21898,406201,-0.17975,333429,-0.25229,467997,-0.21306,395225,-13137,-28973,-15836,-24793,-11656,-84396,-71259,-143376,-130239,0.01082
"825","E02001709","Newcastle upon Tyne 002",4450,313,66,412,16,13,2962,208,130,273,57,297.89499,167.895,256.897,-16.103,2857.33203,-104.668,213.55299,83.553,266.75699,-6.243,2909.94312,-52.057,948.39203,818.39203,182.508,-90.492,2456.78491,-505.215,1303.91504,1173.91504,165.69299,-107.307,2211.14795,-750.85199,-0.09495,176150,-0.21245,394055,-0.11749,217905,-0.12616,234043,-0.03121,57893,-0.64604,1198508,-0.55108,1022358,-0.67171,1246139,-0.57676,1069989,-0.0613,113711,-0.13572,251701,-0.07442,137990,-0.08154,151256,-0.02024,37545,-0.41866,776654,-0.35736,662943,-0.44185,819677,-0.38055,705966,-26551,-62832,-36281,-44140,-17589,-184517,-157966,-301671,-275120,0.01162
"836","E02004349","County Durham 045",3401,7,16,192,19,20,2426,281,20,393,27,64.053,44.053,383.44101,-9.559,2399.04492,-26.955,40.458,20.458,388.34,-4.66,2414.323,-11.677,287.578,267.578,319.56699,-73.433,2276.31592,-149.68401,548.94202,528.94202,277.28101,-115.719,2102.927,-323.073,-0.01368,25375,-0.04748,88056,-0.0338,62681,-0.02101,38964,-0.00733,13589,-0.12854,238454,-0.11487,213079,-0.23255,431424,-0.21887,406049,-0.00922,17095,-0.02962,54916,-0.0204,37821,-0.0142,26327,-0.00498,9232,-0.08444,156614,-0.07522,139519,-0.1639,304051,-0.15469,286956,-4614,-16379,-11765,-8494,-3880,-48513,-43899,-142211,-137597,0.02696
