"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"132999",1,1,1,7.593,3838,365,124,0.01633,1415,124,19998,"E02002803 E02004120",365
"133000",1,1,1,11.842,4796,518,80,0.00676,2207,159,54997,"E02002803 E02004121",518
"133010",1,1,1,1.887,740,89,26,0.01378,352,24,4389,"E02002804 E02002806",89
"133011",1,1,1,7.206,3240,360,96,0.01332,1343,106,28250,"E02002804 E02002807",360
"133012",1,1,1,3.138,1184,142,38,0.01211,585,37,6051,"E02002804 E02002808",142
"133013",1,1,1,9.594,4226,426,131,0.01365,1788,149,72392,"E02002804 E02002809",426
"133014",1,1,1,3.318,1624,194,49,0.01477,619,71,6452,"E02002804 E02002810",194
"133015",1,1,1,4.459,2062,215,104,0.02332,831,77,20139,"E02002804 E02002811",215
"133016",1,1,1,3.145,1692,171,63,0.02003,586,71,15080,"E02002804 E02002812",171
"133017",1,1,1,5.556,2484,245,116,0.02088,1036,89,21548,"E02002804 E02002813",245
"133018",1,1,1,4.482,2124,239,64,0.01428,835,86,9012,"E02002804 E02002814",239
"133019",1,1,1,5.056,2546,284,120,0.02373,942,100,16235,"E02002804 E02002816",284
"133020",1,1,1,4.461,2084,238,103,0.02309,832,78,16565,"E02002804 E02002817",238
"133021",1,1,1,4.966,2598,281,127,0.02557,926,100,24390,"E02002804 E02002818",281
"133022",1,1,1,9.868,3896,505,82,0.00831,1840,124,31026,"E02002804 E02002819",505
"133023",1,1,1,8.338,3388,341,88,0.01055,1554,106,19542,"E02002804 E02002820",341
"133024",1,1,1,7.299,3084,291,85,0.01165,1361,93,18542,"E02002804 E02002821",291
"133025",1,1,1,7.022,3250,318,134,0.01908,1309,107,20627,"E02002804 E02002824",318
"133027",1,1,1,13.32,6498,619,316,0.02372,2483,267,95819,"E02002804 E02004038",619
"133028",1,1,1,9.011,4174,408,199,0.02208,1680,165,67379,"E02002804 E02004044",408
"133029",1,1,1,21.023,11118,575,550,0.02616,3919,505,102583,"E02002804 E02004075",575
"133030",1,1,1,18.489,9268,436,407,0.02201,3447,402,118900,"E02002804 E02004076",436
