"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1162","E02006044","Shropshire 037",2036,6,24,14,4,7,1685,97,27,150,22,47.538,20.538,146.966,-3.034,1669.05505,-15.945,43.427,16.427,149.174,-0.826,1670.28503,-14.715,107.053,80.053,135.166,-14.834,1626.047,-58.953,204.106,177.106,123.984,-26.016,1547.578,-137.42101,-0.02709,50263,-0.04404,81692,-0.01694,31429,-0.05737,106438,-0.03028,56175,-0.06306,116986,-0.03596,66723,-0.08985,166684,-0.06275,116421,-0.01512,28053,-0.02532,46969,-0.0102,18916,-0.02972,55132,-0.0146,27079,-0.04053,75186,-0.02541,47133,-0.06318,117218,-0.04806,89165,-13783,-22606,-8823,-29086,-15303,-37758,-23975,-86949,-73166,NA
"1304","E02006028","Shropshire 014",3815,5,39,100,11,34,3059,226,93,224,24,176.692,83.692,217.591,-6.409,2991.59106,-67.409,169.72301,76.723,217.80099,-6.199,3000.51611,-58.484,478.24301,385.24301,191.05099,-32.949,2752.74097,-306.259,782.17603,689.17603,170.94901,-53.051,2506.52393,-552.47601,-0.07039,130594,-0.12891,239144,-0.05852,108550,-0.12339,228915,-0.053,98321,-0.25905,480599,-0.18866,350005,-0.31655,587274,-0.24616,456680,-0.04715,87480,-0.08415,156110,-0.037,68630,-0.08234,152755,-0.03519,65275,-0.17061,316512,-0.12345,229032,-0.21777,404002,-0.17061,316522,-32790,-60053,-27263,-57355,-24565,-134656,-101866,-255845,-223055,0.01835
"1311","E02006023","Shropshire 003",4027,1,42,116,10,42,3151,318,73,251,23,198.125,125.125,235.967,-15.033,3060.50098,-90.499,116.843,43.843,244.685,-6.315,3120.48389,-30.516,731.86401,658.86401,168.905,-82.095,2678.27295,-472.72699,937.26001,864.26001,155.45,-95.55,2517.55103,-633.44897,-0.03015,55932,-0.08603,159610,-0.05588,103678,-0.04631,85924,-0.01617,29992,-0.26151,485180,-0.23136,429248,-0.24798,460075,-0.21783,404143,-0.01972,36575,-0.05494,101913,-0.03522,65338,-0.03034,56288,-0.01063,19713,-0.16996,315307,-0.15024,278732,-0.16352,303370,-0.1438,266795,-13696,-38946,-25250,-21224,-7528,-134161,-120465,-198920,-185224,0.00955
"1537","E02002948","Telford and Wrekin 021",2279,2,17,269,42,21,1422,228,50,211,17,98.798,48.798,204.54201,-6.458,1392.96899,-29.031,76.573,26.573,208.96201,-2.038,1405.63794,-16.362,323.43799,273.43799,167.403,-43.597,1265.15295,-156.847,560.56097,510.561,145.66,-65.34,1118.66101,-303.33899,-0.03182,59032,-0.05935,110077,-0.02753,51045,-0.04766,88416,-0.01584,29384,-0.15323,284260,-0.12141,225228,-0.19964,370365,-0.16782,311333,-0.02056,38138,-0.03823,70893,-0.01767,32755,-0.03101,57517,-0.01045,19379,-0.10079,186962,-0.08023,148824,-0.1354,251174,-0.11484,213036,-11240,-20660,-9420,-17625,-6385,-54062,-42822,-110057,-98817,0.03015
"1582","E02002944","Telford and Wrekin 017",2930,0,26,173,63,34,1899,282,82,356,15,156.052,74.052,343.905,-12.095,1852.44397,-46.556,136.508,54.508,346.94299,-9.057,1865.48596,-33.514,517.216,435.216,275.336,-80.664,1633.521,-265.479,817.27399,735.27399,239.069,-116.931,1433.83398,-465.16599,-0.04506,83594,-0.07733,143425,-0.03226,59831,-0.06569,121863,-0.02063,38269,-0.19743,366265,-0.15237,282671,-0.22671,420584,-0.18165,336990,-0.02788,51726,-0.04828,89534,-0.02039,37808,-0.04104,76122,-0.01315,24396,-0.12819,237794,-0.1003,186068,-0.15268,283229,-0.12479,231503,-17284,-29881,-12597,-26721,-9437,-79247,-61963,-142434,-125150,0.02826
"1716","E02006029","Shropshire 015",3595,0,17,211,48,41,2113,294,270,594,7,417.26099,147.261,559.099,-34.901,2028.83899,-84.161,456.72,186.72,549.39203,-44.608,2007.35999,-105.64,919.54602,649.54602,434.48099,-159.519,1748.67102,-364.32901,1161.63196,891.63202,400.11801,-193.882,1592.64697,-520.35303,-0.07834,145335,-0.12457,231086,-0.04623,85751,-0.14477,268570,-0.06643,123235,-0.22676,420681,-0.14842,275346,-0.22807,423114,-0.14973,277779,-0.0496,92016,-0.07909,146710,-0.02949,54694,-0.08962,166256,-0.04002,74240,-0.14883,276091,-0.09923,184075,-0.15777,292680,-0.10817,200664,-36440,-57354,-20914,-67893,-31453,-114099,-77659,-177140,-140700,0.01259
"1736","E02002945","Telford and Wrekin 018",4243,3,57,313,83,36,2646,488,104,495,18,197.974,93.974,481.60001,-13.4,2588.896,-57.104,164.996,60.996,486.802,-8.198,2608.72095,-37.279,655.10101,551.10101,407.54599,-87.454,2320.51294,-325.487,1108.23804,1004.23798,346.77899,-148.22099,2041.92603,-604.07397,-0.04452,82588,-0.0891,165271,-0.04458,82683,-0.06797,126088,-0.02345,43500,-0.25294,469240,-0.20842,386652,-0.29524,547726,-0.25072,465138,-0.02907,53920,-0.05736,106379,-0.02829,52459,-0.04435,82263,-0.01528,28343,-0.16623,308377,-0.13717,254457,-0.20255,375764,-0.17349,321844,-16609,-33245,-16636,-26945,-10336,-97129,-80520,-187510,-170901,0.0299
"1850","E02002934","Telford and Wrekin 007",2788,3,55,114,29,16,2042,215,80,219,15,168.03101,88.031,208.91499,-10.085,1978.87402,-63.126,138.584,58.584,209.25101,-9.749,2002.52405,-39.476,544.94598,464.94601,158.47,-60.53,1718.27295,-323.72699,751.41901,671.41901,146.08501,-72.915,1561.75305,-480.24701,-0.04247,78781,-0.08637,160206,-0.0439,81425,-0.06396,118636,-0.02149,39855,-0.23115,428815,-0.18868,350034,-0.26077,483772,-0.2183,404991,-0.02722,50494,-0.05455,101184,-0.02733,50690,-0.04082,75716,-0.0136,25222,-0.1483,275126,-0.12108,224632,-0.17093,317093,-0.14371,266599,-17382,-34900,-17518,-27977,-10595,-94313,-76931,-158621,-141239,0.01944
"1979","E02006025","Shropshire 007",3958,2,35,91,25,17,2500,321,121,816,30,260.112,139.112,768.89099,-47.109,2423.75,-76.25,199.201,78.201,791.00098,-24.999,2455.43091,-44.569,900.33801,779.33801,531.159,-284.841,2089.5791,-410.42099,1107.177,986.177,486.431,-329.569,1958.23303,-541.76703,-0.03207,59493,-0.06534,121224,-0.03328,61731,-0.05058,93832,-0.01851,34339,-0.14378,266753,-0.11171,207260,-0.13198,244852,-0.09991,185359,-0.02058,38172,-0.04092,75912,-0.02034,37740,-0.0325,60291,-0.01192,22119,-0.09564,177440,-0.07507,139268,-0.09294,172418,-0.07236,134246,-16171,-33416,-17245,-26140,-9969,-91472,-75301,-141570,-125399,0.01259
"1998","E02006020","Shropshire 009",2772,4,23,53,7,21,2074,147,53,339,51,109.289,56.289,325.888,-13.112,2037.75903,-36.241,68.764,15.764,335.89301,-3.107,2063.09912,-10.901,325.828,272.828,267.34799,-71.652,1907.73096,-166.269,516.05902,463.05899,234.13901,-104.861,1773.22205,-300.77802,-0.02473,45872,-0.05743,106522,-0.03271,60650,-0.04045,75040,-0.01572,29168,-0.11664,216375,-0.09191,170503,-0.14441,267895,-0.11968,222023,-0.01515,28101,-0.03365,62403,-0.0185,34302,-0.02408,44673,-0.00893,16572,-0.07414,137520,-0.05899,109419,-0.10028,186024,-0.08513,157923,-13586,-30343,-16757,-21775,-8189,-72458,-58872,-149278,-135692,NA
