"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"5813","E02006525","Warwick 007",5782,10,237,302,9,20,3966,276,195,745,22,368.31699,173.317,709.04199,3851.84106,-114.159,310.06699,115.067,723.284,3888.06689,-77.933,1106.39294,911.39301,516.07001,3402.90698,-563.09302,1483.30798,1288.30798,473.84601,3123.57593,-842.42401,-0.0907,168211,-0.0403,74711,-0.07429,137802,-0.02389,44302,-0.201,372844,-0.15059,279344,-0.24831,460631,-0.19791,367131,-71162,-32828,-60609,-22275,-164511,-126177,-293265,-254931,0.01454
"5907","E02005921","Cherwell 001",2219,3,115,17,5,10,1839,85,31,102,12,72.005,41.005,98.67,1804.14197,-34.858,53.284,22.284,99.845,1819.85999,-19.14,256.69501,225.69501,80.154,1650.71399,-188.285,408.49899,377.49899,73.559,1516.50403,-322.496,-0.02632,48808,-0.01515,28079,-0.01616,29973,-0.00498,9244,-0.07871,146009,-0.06754,125280,-0.10133,187966,-0.09015,167237,-20165,-11972,-13948,-5755,-63132,-54939,-122935,-114742,NA
"5926","E02001969","Coventry 012",2550,3,34,322,12,14,1486,224,82,357,16,183.328,101.328,338.862,1429.54895,-56.451,158.586,76.586,346.11499,1441.79395,-44.206,629.18903,547.18903,248.474,1190.46594,-295.534,828.53601,746.53601,222.289,1069.61499,-416.38501,-0.04927,91327,-0.02628,48701,-0.04273,79257,-0.01975,36631,-0.15801,293082,-0.13502,250456,-0.15825,293541,-0.13527,250915,-26966,-14738,-24532,-12304,-80691,-68463,-125802,-113574,0.0142
"6029","E02006504","Stratford-on-Avon 001",2213,7,91,21,4,8,1905,88,18,59,12,51.687,33.687,57.842,1875.54504,-29.455,25.571,7.571,58.831,1898.23901,-6.761,170.923,152.923,51.733,1772.29004,-132.71001,329.57199,311.57199,47.913,1632.90698,-272.09299,-0.03952,73213,-0.02461,45566,-0.02046,37942,-0.00555,10295,-0.0874,162063,-0.0725,134416,-0.13893,257659,-0.12402,230012,-25199,-16002,-12813,-3616,-67234,-58037,-155833,-146636,0.01955
"6114","E02001984","Coventry 027",4062,1,84,541,21,39,2393,428,117,427,11,275.612,158.612,404.64801,2304.75488,-88.245,200.58701,83.587,414.26199,2349.14111,-43.859,977.66602,860.66602,293.30301,1926.68799,-466.31201,1280.19495,1163.19495,263.608,1743.31201,-649.68799,-0.08115,150465,-0.04306,79831,-0.05523,102430,-0.01715,31796,-0.25673,476238,-0.21865,405604,-0.26887,498753,-0.23078,428119,-43037,-22835,-30573,-10371,-123005,-102803,-194686,-174484,0.01405
"6177","E02001998","Coventry 041",2594,9,73,145,6,7,1907,166,92,177,12,183.29401,91.294,168.21201,1840.12,-66.88,151.718,59.718,169.27499,1866.03101,-40.969,553.52899,461.52899,124.308,1576.16504,-330.83499,756.88501,664.88501,111.601,1417.36804,-489.63199,-0.06287,116565,-0.03131,58020,-0.0468,86797,-0.01523,28252,-0.18828,349235,-0.15671,290690,-0.20401,378419,-0.17244,319874,-38650,-19492,-29770,-10612,-106694,-87536,-169725,-150567,0.01699
"6327","E02006503","Rugby 012",3015,2,91,44,3,16,2502,142,44,158,13,118.038,74.038,148.41901,2444.31201,-57.688,78.555,34.555,152.284,2476.57397,-25.426,379.56,335.56,106.416,2249.08105,-252.91901,564.07001,520.07001,98.779,2088.16797,-413.832,-0.04739,87871,-0.02946,54626,-0.02715,50354,-0.00923,17109,-0.11891,220570,-0.10099,187325,-0.15902,294977,-0.1411,261732,-40019,-25307,-25446,-10734,-106588,-91876,-211336,-196624,NA
"6335","E02006472","North Warwickshire 005",3991,7,37,158,20,44,3183,300,34,191,17,106.592,72.592,185.209,3128.8811,-54.119,65.45,31.45,187.97,3159.58691,-23.413,435.44,401.44,149.578,2896.6311,-286.36899,757.50201,723.50201,132.461,2644.67212,-538.328,-0.05413,100346,-0.03497,64800,-0.0329,61017,-0.01373,25471,-0.16464,305380,-0.14548,269834,-0.2369,439442,-0.21774,403896,-36136,-23548,-22555,-9967,-110043,-97455,-243005,-230417,0.0221
"6381","E02001961","Coventry 004",2780,1,30,498,18,23,1520,277,83,308,22,203.797,120.797,290.034,1457.52698,-62.473,147.765,64.765,299.48199,1487.073,-32.927,714.39697,631.39697,202.187,1203.94604,-316.05399,918.461,835.461,184.159,1088.71899,-431.28101,-0.06318,117153,-0.03536,65558,-0.04451,82556,-0.01669,30961,-0.20863,387016,-0.18082,335421,-0.20355,377596,-0.17574,326001,-30828,-16970,-22608,-8750,-90393,-76535,-136486,-122628,0.01054
"6527","E02006519","Warwick 001",3260,0,119,123,3,21,2442,138,103,296,15,173.83,70.83,286.44601,2389.53589,-52.464,156.53999,53.54,284.01501,2407.59009,-34.41,447.96201,344.96201,232.94099,2201.74292,-240.257,732.763,629.763,205.06799,1980.20203,-461.798,-0.05709,105837,-0.02603,48217,-0.04202,77953,-0.01096,20333,-0.13177,244404,-0.10071,186784,-0.17314,321151,-0.14208,263531,-45230,-20819,-35002,-10591,-108287,-83876,-208928,-184517,0.01802
"6588","E02006512","Stratford-on-Avon 009",5228,6,75,144,28,28,2958,312,248,1406,23,449.92599,201.92599,1315.98303,2869.19092,-88.809,331.45001,83.45,1366.87,2922.45288,-35.547,1264.92297,1016.92401,930.93201,2530.90796,-427.09201,1567.34302,1319.34302,846.59198,2351.55298,-606.44702,-0.04969,92158,-0.02725,50528,-0.03132,58104,-0.00888,16474,-0.09443,175162,-0.07199,133532,-0.10553,195751,-0.08309,154121,-43097,-22481,-28819,-8203,-106736,-86120,-193655,-173039,0.01106
"6644","E02001964","Coventry 007",2405,0,26,429,15,11,1268,276,73,290,17,161.211,88.211,275.34601,1223.92896,-44.071,134.362,61.362,277.66901,1239.45801,-28.542,537.11298,464.11301,205.063,1042.63904,-225.36099,725.23499,652.23499,183.55499,941.328,-326.672,-0.04835,89640,-0.02617,48488,-0.03323,61618,-0.01104,20466,-0.15113,280327,-0.12894,239175,-0.15991,296621,-0.13773,255469,-23175,-12547,-16629,-6001,-65820,-55192,-107505,-96877,0.01321
"6725","E02006805","Coventry 043",3256,1,31,429,15,25,2022,341,73,301,18,196.481,123.481,285.53699,1949.13,-72.87,137.194,64.194,291.513,1984.40796,-37.592,735.52698,662.52698,210.091,1638.94897,-383.05099,992.09998,919.09998,188.811,1477.59302,-544.40698,-0.06103,113153,-0.04091,75835,-0.03575,66305,-0.01563,28987,-0.23939,444068,-0.21927,406750,-0.24173,448415,-0.22161,411097,-31965,-21287,-20405,-9727,-112281,-101603,-177924,-167246,0.0154
"6732","E02006489","Nuneaton and Bedworth 015",3853,3,55,286,24,39,2718,284,79,346,19,182.245,103.245,332.38,2649.95288,-68.047,150.72301,71.723,331.91699,2674.18091,-43.819,609.88098,530.88098,260.39099,2382.65503,-335.345,922.16498,843.16498,230.026,2164.89404,-553.10602,-0.06282,116478,-0.03929,72837,-0.03852,71443,-0.01499,27802,-0.1891,350760,-0.16557,307119,-0.22543,418163,-0.2019,374522,-42877,-26880,-30493,-14496,-129504,-113507,-238319,-222322,0.01496
"6760","E02006531","Warwick 013",4091,5,142,352,15,33,2044,258,216,1004,22,390.371,174.371,942.67603,1962.68506,-81.315,300.681,84.681,976.42999,2004.01697,-39.983,1090.25195,874.25201,675.07098,1651.68994,-392.31,1337.20605,1121.20605,616.84802,1520.41602,-523.58398,-0.04945,91703,-0.02111,39113,-0.03919,72695,-0.01084,20105,-0.10606,196724,-0.07771,144134,-0.10182,188869,-0.07347,136279,-41573,-17312,-34420,-10159,-96112,-71851,-147351,-123090,0.0129
