"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"264960",1,1,1,15.495,7080,390,234,0.0151,2888,257,36043,"E02006487 E02006492",390
"264961",1,1,1,22.104,9536,578,325,0.0147,4120,345,51467,"E02006487 E02006494",578
"264962",1,1,1,22.351,9916,864,320,0.01432,4166,345,65002,"E02006487 E02006523",864
"264966",1,1,1,3.829,1622,146,40,0.01045,714,50,6632,"E02006487 E02006806",146
"265002",1,1,1,3.73,1470,94,38,0.01019,695,47,6443,"E02006488 E02006489",94
"265003",1,1,1,6.86,2966,215,78,0.01137,1279,101,12788,"E02006488 E02006490",215
"265004",1,1,1,11.875,5544,269,190,0.016,2214,201,28395,"E02006488 E02006492",269
"265005",1,1,1,19.681,8762,506,335,0.01702,3669,326,42235,"E02006488 E02006493",506
"265006",1,1,1,18.484,8000,457,281,0.0152,3446,289,43819,"E02006488 E02006494",457
"265007",1,1,1,20.672,9174,549,318,0.01538,3853,334,58272,"E02006488 E02006500",549
"265008",1,1,1,23.999,10276,663,284,0.01183,4474,350,124260,"E02006488 E02006523",663
"265010",1,1,1,7.208,3080,252,102,0.01415,1344,108,13737,"E02006488 E02006806",252
"265059",1,1,1,4.214,1960,157,54,0.01281,786,71,7487,"E02006489 E02006490",157
"265060",1,1,1,15.102,6978,362,226,0.01496,2815,255,35506,"E02006489 E02006492",362
"265061",1,1,1,22.908,10196,599,371,0.0162,4270,380,49346,"E02006489 E02006493",599
"265062",1,1,1,21.711,9434,550,317,0.0146,4047,343,50930,"E02006489 E02006494",550
"265063",1,1,1,18.123,7542,436,194,0.0107,3378,249,90923,"E02006489 E02006495",436
"265064",1,1,1,22.681,10120,877,332,0.01464,4228,359,65897,"E02006489 E02006523",877
"265068",1,1,1,4.562,2074,194,78,0.0171,850,77,8436,"E02006489 E02006806",194
"265115",1,1,1,18.343,8358,512,262,0.01428,3419,300,40970,"E02006490 E02006492",512
"265116",1,1,1,16.764,6962,526,190,0.01133,3125,225,58365,"E02006490 E02006495",526
"265117",1,1,1,21.777,9748,892,316,0.01451,4059,344,62653,"E02006490 E02006523",892
"265120",1,1,1,2.15,890,85,38,0.01767,401,33,4025,"E02006490 E02006806",85
"265166",1,1,1,8.726,4360,229,189,0.02166,1627,151,20660,"E02006492 E02006493",229
"265167",1,1,1,7.529,3598,180,135,0.01793,1403,114,22244,"E02006492 E02006494",180
"265168",1,1,1,11.49,4682,258,122,0.01062,2142,130,26246,"E02006492 E02006495",258
"265169",1,1,1,8.877,4182,200,146,0.01645,1655,137,23255,"E02006492 E02006496",200
"265170",1,1,1,8.213,3880,209,147,0.0179,1531,130,21517,"E02006492 E02006497",209
"265171",1,1,1,9.829,4576,240,154,0.01567,1832,152,18427,"E02006492 E02006498",240
"265172",1,1,1,10.3,4846,223,157,0.01524,1920,163,26795,"E02006492 E02006499",223
"265173",1,1,1,9.717,4772,272,172,0.0177,1811,159,36697,"E02006492 E02006500",272
"265174",1,1,1,11.879,5572,270,187,0.01574,2214,192,28012,"E02006492 E02006501",270
"265175",1,1,1,9.962,4698,258,174,0.01747,1857,156,22403,"E02006492 E02006502",258
"265176",1,1,1,14.966,6630,293,198,0.01323,2790,222,39033,"E02006492 E02006503",293
"265177",1,1,1,24.821,10876,579,369,0.01487,4627,366,88688,"E02006492 E02006507",579
"265179",1,1,1,22.352,9428,600,234,0.01047,4167,296,56354,"E02006492 E02006523",600
"265207",1,1,1,2.614,1270,117,70,0.02678,487,47,14615,"E02006493 E02006494",117
"265208",1,1,1,2.581,1268,82,59,0.02286,481,45,4307,"E02006493 E02006496",82
"265209",1,1,1,3.986,2002,157,100,0.02509,743,76,20144,"E02006493 E02006497",157
"265210",1,1,1,6.298,3018,210,121,0.01921,1174,111,26992,"E02006493 E02006498",210
"265211",1,1,1,4.007,1944,104,72,0.01797,747,73,7860,"E02006493 E02006499",104
"265212",1,1,1,4.555,2180,140,87,0.0191,849,79,8034,"E02006493 E02006500",140
