"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"368","E02002227","Bradford 045",1913,24,403,829,214,61,4,320,39,4,15,65.812,41.812,392.06201,811.96802,-17.032,42.461,18.461,399.91901,819.211,-9.789,317.104,293.104,320.159,712.46399,-116.536,524.27899,500.27899,270.34799,626.26202,-202.73801,-0.01584,29299,-0.00824,15223,-0.01176,21809,-0.00417,7733,-0.0527,97681,-0.0451,83605,-0.06178,114555,-0.05419,100479,-7294,-3541,-6713,-2960,-24278,-20525,-46726,-42973,2.8552
"372","E02002459","Wakefield 022",4222,68,553,2658,352,153,5,326,67,24,16,188.302,120.302,531.36401,2586.3491,-71.651,132.44501,64.445,540.14899,2621.293,-36.707,819.073,751.073,403.819,2221.531,-436.46899,1189.924,1121.924,356.642,1983.024,-674.97601,-0.04552,84342,-0.03009,55710,-0.02746,50937,-0.01203,22305,-0.17483,324258,-0.1594,295626,-0.21549,399696,-0.20006,371064,-26229,-17047,-17811,-8629,-96995,-87813,-180588,-171406,1.97027
"381","E02002390","Leeds 061",2725,32,288,1526,222,92,3,503,29,21,9,108.3,76.3,276.815,1486.4821,-39.518,65.053,33.053,280.39301,1511.118,-14.882,496.952,464.952,210.42101,1291.882,-234.118,766.29102,734.29102,184.311,1144.658,-381.34201,-0.02773,51354,-0.0202,37393,-0.01128,20914,-0.00375,6953,-0.14463,268234,-0.1371,254273,-0.16807,311739,-0.16054,297778,-15891,-11467,-7862,-3438,-66049,-61625,-120098,-115674,2.03952
"387","E02002418","Leeds 089",3462,32,172,2454,260,126,3,369,3,38,5,93.674,61.674,166.58099,2413.353,-40.647,59.003,27.003,170.46201,2434.772,-19.228,349.51999,317.51999,133.185,2254.877,-199.123,633.82202,601.82202,117.609,2057.762,-396.23801,-0.04663,86410,-0.02745,50833,-0.02768,51339,-0.0085,15762,-0.15804,293124,-0.13886,257547,-0.24406,452709,-0.22488,417132,-33332,-18799,-25087,-10554,-88619,-74086,-201501,-186968,2.1192
"482","E02002314","Kirklees 044",2451,34,209,1649,173,87,6,248,18,13,14,67.63,33.63,205.313,1627.577,-21.423,69.474,35.474,203.72099,1627.803,-21.197,239.416,205.416,182.66,1521.298,-127.702,503.608,469.608,154.80701,1348.632,-300.36801,-0.01986,36751,-0.0103,19027,-0.01657,30730,-0.00701,13006,-0.06934,128557,-0.05978,110833,-0.10996,203921,-0.1004,186197,-13048,-6842,-12148,-5942,-41798,-35592,-103299,-97093,4.28391
"490","E02002359","Leeds 030",2681,28,90,2141,124,101,1,167,6,16,7,73.934,45.934,87.085,2105.6299,-35.37,52.469,24.469,89.628,2121.4819,-19.518,246.22,218.22,70.311,1977.903,-163.097,463.785,435.785,62.682,1805.411,-335.58899,-0.03806,70499,-0.02304,42654,-0.02285,42367,-0.00783,14522,-0.12962,240376,-0.1146,212531,-0.20345,377374,-0.18844,349529,-28928,-17991,-20327,-9390,-81219,-70282,-186944,-176007,1.85684
"533","E02002382","Leeds 053",1886,18,323,730,137,38,4,532,76,4,24,69.839,51.839,313.12601,711.18402,-18.816,25.562,7.562,321.755,725.68903,-4.311,364.202,346.202,249.455,609.26202,-120.738,552.229,534.229,214.565,538.98199,-191.01801,-0.01408,26054,-0.00974,18012,-0.00565,10470,-0.00131,2428,-0.07513,139317,-0.0708,131275,-0.08006,148470,-0.07572,140428,-6936,-4409,-4031,-1504,-27987,-25460,-48652,-46125,2.12102
"633","E02002482","Wakefield 045",2438,24,211,1651,251,65,1,159,47,19,10,90.885,66.885,201.461,1610.1479,-40.852,44.395,20.395,207.341,1638.406,-12.594,401.10101,377.10101,149.145,1428.0909,-222.909,567.82501,543.82501,135.052,1315.4821,-335.51801,-0.0333,61711,-0.02156,39927,-0.01815,33664,-0.00641,11880,-0.1119,207547,-0.10016,185763,-0.14776,274068,-0.13601,252284,-19945,-12461,-12024,-4540,-61040,-53556,-119594,-112110,NA
"648","E02002346","Leeds 017",2561,24,218,1612,146,228,4,289,19,13,8,61.816,37.816,213.95,1590.16,-21.84,47.698,23.698,215.69099,1599.62,-12.38,249.771,225.771,186.786,1484.2371,-127.763,527.65698,503.65701,158.601,1316.123,-295.87701,-0.02362,43728,-0.014,25884,-0.01498,27781,-0.00536,9937,-0.09516,176454,-0.08554,158610,-0.14753,273625,-0.13791,255781,-13447,-8271,-9472,-4296,-46107,-40931,-113027,-107851,3.38486
"662","E02002329","Kirklees 059",5387,49,380,4171,288,115,5,297,8,41,33,92.383,43.383,375.086,4139.2358,-31.764,95.268,46.268,376.173,4136.4551,-34.545,289.495,240.495,340.77899,4005.239,-165.761,754.49298,705.49298,288.00101,3663.0911,-507.909,-0.042,77828,-0.01897,35115,-0.04173,77410,-0.01871,34697,-0.10152,188259,-0.07849,145546,-0.21985,407798,-0.19682,365085,-30627,-14566,-32447,-16386,-70114,-54053,-226249,-210188,NA
"680","E02002269","Calderdale 026",4500,56,270,3398,286,82,3,337,17,33,18,120.318,64.318,264.418,3351.3379,-46.662,106.729,50.729,266.54599,3360.917,-37.082,454.44101,398.44101,227.07899,3116.0229,-281.97699,933.37201,877.37201,192.321,2760.887,-637.11298,-0.05272,97711,-0.0256,47396,-0.04457,82676,-0.01745,32361,-0.16517,306344,-0.13805,256029,-0.26192,485840,-0.23479,435525,-32282,-15207,-29814,-12739,-94101,-77026,-224103,-207028,4.75352
"689","E02002224","Bradford 042",2612,10,488,1357,283,37,0,332,64,10,31,75.026,65.026,473.315,1324.7,-32.3,14.492,4.492,487.194,1354.722,-2.278,468.89001,458.89001,373.207,1135.979,-221.021,729.07202,719.07202,325.673,999.56799,-357.43201,-0.0193,35711,-0.01543,28542,-0.00508,9421,-0.00122,2252,-0.09525,176631,-0.09139,169462,-0.1122,208075,-0.10833,200906,-8976,-7162,-2492,-678,-44624,-42810,-83822,-82008,2.40101
"721","E02002457","Wakefield 020",2894,47,526,1513,271,78,2,330,80,22,25,146.496,99.496,498.79901,1466.7111,-46.289,82.813,35.813,518.03699,1496,-17,647.46198,600.46198,350.07401,1241.342,-271.65799,877.14398,830.14398,314.319,1115.3781,-397.62201,-0.03359,62217,-0.02094,38765,-0.02026,37559,-0.00761,14107,-0.11927,221187,-0.10662,197735,-0.13467,249769,-0.12203,226317,-17390,-11089,-10534,-4233,-62511,-56210,-110618,-104317,1.86272
"778","E02002375","Leeds 046",2471,47,284,1283,198,51,6,545,40,10,7,95.659,48.659,278.23801,1259.4351,-23.565,80.185,33.185,280.341,1268.5699,-14.43,325.14099,278.14099,243.89999,1151.157,-131.843,594.90503,547.90503,211.033,1015.619,-267.38101,-0.02931,54284,-0.01489,27532,-0.01995,37000,-0.00553,10248,-0.10785,200006,-0.09343,173254,-0.13832,256531,-0.1239,229779,-15043,-7897,-11458,-4312,-46829,-39683,-95680,-88534,2.82957
"787","E02002337","Leeds 008",3187,31,238,2222,146,434,10,78,11,10,7,87.915,56.915,228.577,2185.4441,-36.556,58.466,27.466,237.43401,2201.355,-20.645,352.19299,321.19299,169.32899,2021.389,-200.61099,608.85699,577.85699,152.605,1838.101,-383.89899,-0.03934,72880,-0.02013,37249,-0.0293,54341,-0.01009,18710,-0.12113,224628,-0.10192,188997,-0.20043,371751,-0.18122,336120,-27076,-14082,-24373,-11379,-73600,-60606,-170671,-157677,2.33274
"807","E02002270","Calderdale 027",3986,23,173,3262,185,117,1,164,7,33,21,54.185,31.185,170.39301,3237.6311,-24.369,47.995,24.995,172.506,3241.8411,-20.159,205.161,182.161,152.39799,3124.0171,-137.983,531.79401,508.79401,130.767,2862.6941,-399.306,-0.03005,55668,-0.0162,29965,-0.02793,51805,-0.01407,26102,-0.09268,171869,-0.07883,146166,-0.19454,360846,-0.18069,335143,-18479,-10276,-18578,-10375,-56008,-47805,-178399,-170196,5.89641
"845","E02002233","Bradford 051",2420,13,399,1212,262,53,7,366,74,5,29,65.595,52.595,389.17999,1186.452,-25.548,19.603,6.603,398.24701,1208.947,-3.053,390.58899,377.58899,321.79599,1032.01,-179.989,654.04401,641.04401,274.40601,901.76898,-310.23099,-0.01722,31868,-0.01271,23508,-0.00584,10821,-0.00133,2461,-0.08151,151158,-0.07701,142798,-0.09916,183890,-0.09465,175530,-7418,-5584,-2531,-697,-35650,-33816,-69726,-67892,3.52651
"850","E02002326","Kirklees 056",2785,18,118,2303,127,89,0,95,7,19,9,43.222,25.222,116.056,2283.041,-19.959,34.345,16.345,117.648,2289.5291,-13.471,152.16901,134.16901,102.481,2201.1379,-101.862,369.931,351.931,88.489,2025.082,-277.918,-0.02204,40806,-0.01295,23942,-0.01611,29871,-0.00701,13007,-0.06773,125580,-0.05864,108716,-0.13642,253017,-0.12733,236153,-16377,-9903,-12626,-6152,-46720,-40246,-139770,-133296,4.51027
"851","E02002434","Leeds 105",4333,42,137,3214,318,72,2,480,23,37,8,143.80099,101.801,132.185,3140.78,-73.22,83.156,41.156,135.85699,3184.2629,-29.737,601.53497,559.53497,104.838,2814.697,-399.30301,1022.651,980.651,92.897,2504.5,-709.49902,-0.06268,116155,-0.04235,78452,-0.03253,60332,-0.0122,22629,-0.28338,525645,-0.26305,487942,-0.35496,658437,-0.33463,620734,-41828,-28542,-26420,-13134,-155142,-141856,-296459,-283173,2.02051
"856","E02002194","Bradford 012",3410,24,427,2102,323,145,2,316,33,23,15,58.852,34.852,422.20401,2081.2561,-20.744,43.446,19.446,423.362,2091.042,-10.959,247.519,223.519,389.66,1973.636,-128.364,621.25,597.25,328.853,1754.321,-347.67899,-0.02512,46540,-0.01561,28902,-0.01349,25020,-0.00398,7382,-0.08635,160150,-0.07684,142512,-0.14923,276802,-0.13972,259164,-13085,-7810,-8106,-2831,-43381,-38106,-117412,-112137,4.06585
"863","E02002232","Bradford 050",2142,11,269,1205,184,45,1,348,65,7,7,58.739,47.739,262.50201,1178.902,-26.098,16.318,5.318,268.35001,1202.147,-2.853,340.694,329.694,217.34399,1029.1689,-175.83099,577.80103,566.80103,186.627,897.54401,-307.45599,-0.01814,33558,-0.01479,27357,-0.00413,7652,-0.00078,1451,-0.09405,174405,-0.0907,168204,-0.11618,215470,-0.11283,209269,-7722,-6549,-1654,-481,-40832,-39659,-79513,-78340,2.92958
"904","E02002467","Wakefield 030",3562,52,412,1887,367,178,1,560,55,25,25,166.02299,114.023,392.44199,1830.931,-56.069,88.93,36.93,404.37299,1869.944,-17.056,694.91602,642.91602,288.384,1579.344,-307.65601,986.11401,934.11401,254.66701,1425.619,-461.38101,-0.04859,90058,-0.0351,65039,-0.02073,38436,-0.00724,13417,-0.18926,351044,-0.17577,326025,-0.21989,407860,-0.2064,382841,-22760,-16343,-10412,-3995,-84805,-78388,-152043,-145626,1.3921
"908","E02002280","Kirklees 010",1869,10,349,1069,173,64,4,138,46,6,10,37.817,27.817,343.043,1054.2419,-14.758,12.628,2.628,348.43301,1067.626,-1.374,213.955,203.955,298.25699,964.25098,-104.749,427.73099,417.73099,255.371,844.55298,-224.44701,-0.00854,15775,-0.00653,12035,-0.00243,4509,-0.00042,769,-0.04164,77174,-0.03962,73434,-0.0636,117920,-0.06158,114180,-5048,-3830,-1509,-291,-23308,-22090,-57613,-56395,4.19232
"937","E02002197","Bradford 015",4097,52,425,2450,219,641,11,252,20,14,13,124.443,72.443,417.05399,2406.9341,-43.066,95.292,43.292,418.60699,2425.4729,-24.527,453.20999,401.20999,363.23901,2218.23,-231.769,857.23499,805.23499,308.45599,1979.179,-470.82101,-0.06122,113480,-0.03716,68863,-0.0367,68062,-0.01264,23445,-0.19021,352802,-0.16615,308185,-0.2714,503430,-0.24734,458813,-27263,-16375,-18860,-7972,-86196,-75308,-182020,-171132,3.12041
"967","E02002196","Bradford 014",3038,17,180,2192,241,139,1,223,14,20,11,47.093,30.093,177.76199,2170.646,-21.354,35.781,18.781,178.47099,2178.6479,-13.352,204.414,187.414,162.17799,2063.3401,-128.66,497.16699,480.16699,137.968,1856.4351,-335.565,-0.02529,46844,-0.01541,28521,-0.01554,28830,-0.00567,10507,-0.0866,160604,-0.07673,142281,-0.15676,290777,-0.14689,272454,-14245,-8587,-10331,-4673,-46685,-41027,-129943,-124285,5.31687
"1043","E02002289","Kirklees 019",2078,29,290,1237,198,83,1,158,51,16,15,70.968,41.968,282.646,1213.1379,-23.862,44.563,15.563,286.71399,1228.017,-8.983,313.185,284.185,234.45599,1080.1689,-156.83099,536.61902,507.61899,199.88499,948.94702,-288.05301,-0.0182,33678,-0.00936,17275,-0.01223,22683,-0.00339,6280,-0.06389,118457,-0.05505,102054,-0.08788,162952,-0.07904,146549,-11923,-5981,-8833,-2891,-38373,-32431,-79703,-73761,2.85132
"1095","E02002267","Calderdale 024",3469,25,337,2487,253,52,2,263,20,23,7,66.292,41.292,332.043,2458.3501,-28.65,51.494,26.494,333.37701,2469.0491,-17.951,293.69901,268.69901,297.10001,2307.293,-179.707,679.64899,654.64899,250.62601,2039.75,-447.25,-0.02718,50320,-0.01655,30618,-0.01926,35715,-0.00863,16013,-0.10365,192204,-0.09303,172502,-0.17878,331602,-0.16816,311900,-16036,-9904,-12351,-6219,-59385,-53253,-157434,-151302,4.10265
"1131","E02002419","Leeds 090",3146,51,464,1475,236,63,1,786,35,22,13,130.071,79.071,451.62799,1440.506,-34.494,100.957,49.957,455.77399,1454.011,-20.989,555.73297,504.733,373.483,1261.573,-213.427,906.31799,855.31799,317.30099,1103.319,-371.681,-0.03051,56506,-0.01784,33015,-0.02025,37558,-0.00759,14067,-0.1375,255019,-0.12484,231528,-0.15957,295951,-0.1469,272460,-15585,-9106,-13022,-6543,-56770,-50291,-105983,-99504,2.91539
"1170","E02002322","Kirklees 052",2860,38,221,1952,160,270,2,182,6,24,5,67.925,29.925,215.451,1934.1801,-17.82,61.094,23.094,218.22701,1936.394,-15.606,194.41701,156.41701,181.588,1865.511,-86.489,404.73999,366.73999,154.56599,1729.344,-222.65601,-0.0332,61504,-0.01174,21706,-0.03137,58187,-0.00991,18389,-0.06749,125128,-0.04604,85330,-0.12773,236884,-0.10627,197086,-23438,-7963,-25415,-9940,-45922,-30447,-120807,-105332,4.83297
"1181","E02002367","Leeds 038",2260,67,314,1049,140,38,5,581,45,11,10,117.26,50.26,304.92999,1027.754,-21.246,100.031,33.031,308.02499,1034.011,-14.989,361.116,294.116,255.14999,928.909,-120.091,616.19299,549.19299,216.634,816.91901,-232.08099,-0.02921,54102,-0.01099,20302,-0.02268,42060,-0.00446,8260,-0.08808,163327,-0.06985,129527,-0.10939,202872,-0.09117,169072,-16141,-5975,-14188,-4022,-40041,-29875,-76858,-66692,3.08673
"1188","E02002255","Calderdale 012",2005,12,532,955,201,62,1,175,39,10,18,40.018,28.018,522.28003,942.98297,-12.017,18.834,6.834,529.76501,952.13898,-2.861,231.271,219.271,449.35699,863.97601,-91.024,446.44601,434.44601,386.98099,766.01599,-188.98399,-0.00649,11973,-0.00406,7465,-0.00318,5886,-0.00074,1378,-0.02504,46383,-0.02261,41875,-0.04188,77644,-0.03945,73136,-3299,-2204,-1530,-435,-13762,-12667,-38836,-37741,3.79658
"1199","E02002302","Kirklees 032",3097,22,155,2428,178,60,5,202,12,19,16,63.879,41.879,151.63499,2397.1379,-30.862,44.839,22.839,153.52499,2411.5339,-16.466,283.23801,261.23801,128.036,2240.6111,-187.38901,595.91199,573.91199,109.676,2001.009,-426.991,-0.02333,43178,-0.01535,28386,-0.01349,25022,-0.00552,10230,-0.0988,183197,-0.09082,168405,-0.16264,301653,-0.15467,286861,-16117,-10874,-9810,-4567,-62647,-57404,-158758,-153515,3.27448
"1201","E02002323","Kirklees 053",3636,45,277,2675,257,130,3,208,4,28,9,83.294,38.294,273.18799,2647.9529,-27.047,78.171,33.171,275.85501,2649.6179,-25.382,258.009,213.009,246.479,2532.334,-142.666,606.56299,561.56299,209.485,2284.667,-390.33301,-0.0362,67058,-0.01615,29870,-0.03194,59235,-0.01189,22047,-0.1013,187860,-0.08125,150672,-0.17431,323305,-0.15426,286117,-27209,-11203,-26925,-10919,-66149,-50143,-168723,-152717,4.61272
"1246","E02002380","Leeds 051",2533,43,181,1568,170,50,5,476,17,14,9,95.799,52.799,176.66901,1536.547,-31.453,81.816,38.816,175.38699,1549.741,-18.259,355.62299,312.62299,149.293,1383.061,-184.939,643.797,600.797,127.622,1207.922,-360.078,-0.03494,64713,-0.0174,32195,-0.02442,45284,-0.00689,12766,-0.12894,239127,-0.11141,206609,-0.17207,319133,-0.15453,286615,-19706,-10202,-14901,-5397,-62310,-52806,-125596,-116092,2.76359
"1273","E02002442","Wakefield 005",3491,40,411,2458,267,91,1,172,25,15,11,121.78,81.78,397.28601,2403.0791,-54.921,76.772,36.772,407.108,2432.1321,-25.868,533.66199,493.66199,306.45801,2143.3911,-314.60901,816.29602,776.29602,270.90601,1943.782,-514.21802,-0.04882,90492,-0.02965,54931,-0.03123,57924,-0.01206,22363,-0.15125,280525,-0.13208,244964,-0.20302,376579,-0.18385,341018,-29521,-18355,-19443,-8277,-90143,-78977,-178978,-167812,2.09841
"1301","E02002253","Calderdale 010",2822,23,422,1633,291,60,2,321,43,15,12,56.637,33.637,414.70801,1615.104,-17.896,38.562,15.562,420.556,1624.979,-8.021,276.70901,253.709,358.31,1502.714,-130.286,605.521,582.521,304.64999,1320.936,-312.064,-0.01501,27772,-0.00741,13673,-0.01064,19734,-0.00304,5635,-0.0504,93440,-0.0428,79341,-0.09422,174737,-0.08662,160638,-7438,-3950,-5104,-1616,-25802,-22314,-73591,-70103,4.50335
"1340","E02002231","Bradford 049",4969,23,411,3306,483,102,6,546,57,16,19,117.262,94.262,402.16901,3244.3369,-61.663,48.31,25.31,408.11899,3289.3879,-16.612,657.46002,634.46002,341.75601,2899.814,-406.186,1222.38,1199.38,288.74899,2531.563,-774.43701,-0.04627,85739,-0.03533,65443,-0.01743,32331,-0.00649,12035,-0.22015,408344,-0.2092,388048,-0.30017,556801,-0.28922,536505,-23690,-17801,-11029,-5140,-108702,-102813,-226842,-220953,3.34725
"1345","E02002312","Kirklees 042",3043,34,740,1437,228,154,0,396,26,14,14,99.253,65.253,716.88599,1411.181,-25.819,56.28,22.28,734.95898,1427.21,-9.79,448.547,414.547,583.052,1279.1429,-157.85699,738.67999,704.67999,500.29001,1149.455,-287.54501,-0.02144,39681,-0.00942,17389,-0.01842,34160,-0.0064,11868,-0.05929,109920,-0.04727,87628,-0.07145,132475,-0.05943,110183,-13835,-7191,-11016,-4372,-42939,-36295,-88778,-82134,4.03068
"1402","E02002222","Bradford 040",2905,21,328,1700,295,67,1,409,56,12,16,82.191,61.191,319.297,1666.271,-33.729,38.099,17.099,325.62,1690.781,-9.22,429.491,408.491,262.55899,1479.8409,-220.159,753.93103,732.93103,222.886,1292.7791,-407.22101,-0.03008,55709,-0.02046,37877,-0.01401,25981,-0.0044,8149,-0.12728,236058,-0.11766,218226,-0.16338,303046,-0.15377,285214,-13475,-9379,-6719,-2623,-57616,-53520,-118820,-114724,3.26451
"1403","E02002391","Leeds 062",4026,74,502,2500,253,198,2,432,32,22,11,162.851,88.851,486.14999,2448.7749,-51.225,157.00999,83.01,493.05899,2451.928,-48.071,592.90198,518.90198,383.86401,2213.5391,-286.46201,1007.855,933.85498,331.043,1956.7419,-543.258,-0.05674,105153,-0.02612,48360,-0.04989,92541,-0.01928,35748,-0.17647,327290,-0.14585,270497,-0.24119,447362,-0.21057,390569,-35202,-16976,-36818,-18592,-98139,-79913,-201741,-183515,2.62753
"1411","E02002328","Kirklees 058",3057,29,224,2345,166,86,2,159,6,24,16,44.996,15.996,222.80499,2332.761,-12.239,55.945,26.945,219.618,2326.7939,-18.206,97.735,68.735,216.48599,2294.575,-50.425,335.79501,306.79501,188.543,2120.991,-224.009,-0.02123,39311,-0.00917,16941,-0.01893,35114,-0.00687,12744,-0.04718,87459,-0.03512,65089,-0.11379,211030,-0.10173,188660,-14904,-6949,-14157,-6202,-31534,-23579,-114114,-106159,8.50051
"1425","E02002256","Calderdale 013",3860,51,586,2303,225,349,7,289,16,16,18,104.105,53.105,570.73798,2275.427,-27.573,86.645,35.645,577.27698,2283.5161,-19.484,370.83701,319.83701,475.75299,2150.29,-152.71001,669.18103,618.18103,403.42899,1985.462,-317.53799,-0.03141,58195,-0.01433,26520,-0.02768,51346,-0.01061,19671,-0.06837,126770,-0.05129,95095,-0.12393,229842,-0.10685,198167,-19782,-9421,-18893,-8532,-45432,-35071,-119562,-109201,3.77571
"1452","E02002393","Leeds 064",2870,44,806,799,165,79,7,889,48,3,30,134.17,90.17,776.08899,777.33002,-21.67,70.034,26.034,797.65198,793.64801,-5.352,627.90601,583.90601,595.26001,665.35901,-133.64101,891.18201,847.18201,517.60101,594.89398,-204.106,-0.01789,33104,-0.01112,20540,-0.0082,15194,-0.00142,2630,-0.078,144626,-0.07123,132062,-0.07163,132814,-0.06486,120250,-7972,-4905,-4067,-1000,-29185,-26118,-52118,-49051,1.7932
"1454","E02002398","Leeds 069",3365,54,218,2201,258,99,4,490,14,17,10,141.23399,87.234,209.28,2146.0959,-54.903,109.975,55.975,210.438,2166.918,-34.082,568.52899,514.52899,157.291,1886.377,-314.62299,895.75897,841.75897,140.17999,1675.79,-525.21002,-0.04225,78290,-0.02509,46462,-0.02506,46465,-0.0079,14637,-0.18273,338928,-0.16557,307100,-0.22109,410102,-0.20393,378274,-27938,-16119,-19977,-8158,-94711,-82892,-173843,-162024,2.00707
"1477","E02002240","Bradford 058",5186,31,322,3815,371,70,0,489,27,37,24,96.01,65.01,315.77499,3769.144,-45.857,59.515,28.515,321.548,3794.0171,-20.983,440.93399,409.93399,269.03601,3536.739,-278.26099,1007.005,976.005,228.00301,3129.342,-685.65802,-0.0547,101377,-0.03341,61879,-0.03455,64076,-0.01325,24578,-0.19803,367302,-0.17674,327804,-0.34105,632645,-0.31975,593147,-29934,-17922,-21909,-9897,-104383,-92371,-270177,-258165,4.09665
"1478","E02002462","Wakefield 025",3364,52,322,2432,205,52,3,236,27,26,9,126.512,74.512,311.10199,2381.23,-50.77,105.708,53.708,312.81299,2395.3469,-36.652,492.01001,440.01001,246.82401,2141.365,-290.63501,797.09698,745.09698,219.601,1918.464,-513.53601,-0.04562,84518,-0.02644,48941,-0.03414,63313,-0.01496,27736,-0.15263,283065,-0.13345,247488,-0.20982,389173,-0.19064,353596,-27800,-15829,-23402,-11431,-88091,-76120,-182346,-170375,2.51048
"1482","E02002330","Leeds 001",2809,52,300,2170,138,33,3,89,5,10,9,124.19,72.19,282.578,2121.7771,-48.223,97.413,45.413,289.405,2139.2419,-30.758,421.03699,369.03699,201.73,1931.556,-238.444,585.97699,533.97699,183.201,1802.014,-367.98599,-0.02668,49430,-0.01537,28445,-0.01699,31514,-0.00568,10529,-0.08162,151358,-0.07031,130373,-0.1291,239453,-0.11779,218468,-27394,-15418,-21362,-9386,-68834,-56858,-149216,-137240,1.68848
"1531","E02002339","Leeds 010",2501,41,360,1552,149,145,4,200,25,18,7,85.347,44.347,349.80499,1527.677,-24.323,78.576,37.576,353.64999,1530.894,-21.106,299.48499,258.48499,284.96899,1419.3879,-132.612,529.703,488.703,250.468,1275.614,-276.38599,-0.02936,54370,-0.01282,23691,-0.02536,47034,-0.00882,16355,-0.08002,148356,-0.06347,117677,-0.13038,241797,-0.11384,211118,-18863,-8564,-18782,-8483,-46255,-35956,-111145,-100846,3.36264
"1546","E02002223","Bradford 041",2085,7,464,1004,199,67,6,258,56,5,19,56.025,49.025,450.47699,981.85199,-22.148,10.599,3.599,462.99399,1002.413,-1.587,361.77899,354.77899,361.11499,845.67902,-158.321,582.12097,575.12097,308.59799,740.78003,-263.22,-0.01098,20292,-0.00923,17042,-0.00229,4252,-0.00054,1002,-0.05652,104790,-0.05477,101540,-0.06187,114717,-0.06012,111467,-5737,-4626,-1616,-505,-29612,-28501,-56842,-55731,2.90741
"1707","E02002316","Kirklees 046",2838,12,142,2248,166,46,0,194,9,16,5,40.936,28.936,139.862,2226.436,-21.564,25.773,13.773,141.3,2237.502,-10.498,175.487,163.487,124.67,2131.677,-116.323,436.604,424.604,105.85,1933.906,-314.09399,-0.02117,39186,-0.01429,26411,-0.01279,23715,-0.0059,10940,-0.07961,147601,-0.07272,134826,-0.1533,284315,-0.14641,271540,-15400,-10572,-10101,-5273,-51558,-46730,-152777,-147949,4.17898
"1745","E02002429","Leeds 100",3869,40,188,2843,259,54,1,426,17,25,16,127.831,87.831,182.72,2781.1709,-61.829,83.905,43.905,184.589,2815.646,-27.354,523.85199,483.853,150.28999,2507.011,-335.98901,901.09497,861.09497,129.41,2233.8169,-609.18298,-0.0546,101193,-0.03672,68019,-0.02816,52221,-0.01027,19047,-0.24258,449955,-0.22469,416781,-0.30004,556557,-0.28216,523383,-36366,-24971,-21600,-10205,-133417,-122022,-257441,-246046,1.78071
"1763","E02002345","Leeds 016",2307,44,87,1736,117,50,5,252,7,4,5,86.961,42.961,84.799,1704.759,-31.241,78.893,34.893,85.291,1710.786,-25.214,275.92899,231.929,72.393,1568.551,-167.44901,514.70398,470.70401,62.854,1390.751,-345.24899,-0.0317,58711,-0.01601,29600,-0.02264,41980,-0.00694,12869,-0.11143,206640,-0.09574,177529,-0.1613,299159,-0.1456,270048,-21469,-11271,-18199,-8001,-63534,-53336,-137782,-127584,2.85217
"1794","E02002415","Leeds 086",2056,37,312,751,180,59,7,655,36,6,13,98.258,61.258,300.474,730.64203,-20.358,56.861,19.861,308.78101,744.495,-6.505,417.87399,380.87399,233.563,625.823,-125.177,604.02197,567.02197,205.37199,558.505,-192.495,-0.01868,34559,-0.0108,19950,-0.01,18547,-0.00213,3938,-0.08144,151009,-0.07356,136400,-0.09008,167040,-0.0822,152431,-8567,-4424,-5616,-1473,-28071,-23928,-49534,-45391,2.47057
"1799","E02006852","Leeds 109",5702,273,691,3171,300,146,13,1021,44,26,17,395.84201,122.842,670.203,3108.033,-62.967,406.98099,133.981,672.42999,3099.1809,-71.819,845.43201,572.43201,578.51898,2879.6389,-291.36099,1448.642,1175.642,493.17801,2552.4641,-618.53601,-0.09455,175278,-0.02993,55399,-0.08615,159799,-0.02153,39920,-0.21503,398810,-0.1504,278931,-0.28534,529274,-0.22072,409395,-59373,-19570,-64635,-24832,-119222,-79419,-238093,-198290,NA
"1843","E02002190","Bradford 008",3994,24,710,2186,363,292,10,272,77,21,39,111.378,87.378,691.36298,2140.3911,-45.609,34.926,10.926,707.89697,2180.084,-5.916,598.86298,574.86298,562.74103,1898.8149,-287.185,942.48499,918.48499,491.556,1714.322,-471.67801,-0.03868,71689,-0.03003,55647,-0.01219,22616,-0.00354,6574,-0.14969,277659,-0.14104,261617,-0.18421,341694,-0.17556,325652,-17947,-13379,-6764,-2196,-68469,-63901,-135430,-130862,2.34235
