"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"138439",1,1,1,6.316,3646,243,199,0.03151,1177,156,18789,"E02002956 E02006161",243
"138440",1,1,1,5.108,2432,197,135,0.02643,952,90,14845,"E02002956 E02006163",197
"138441",1,1,1,6.422,3298,261,196,0.03052,1197,123,24238,"E02002956 E02006164",261
"138442",1,1,1,4.176,2030,164,120,0.02874,778,75,12192,"E02002956 E02006165",164
"138443",1,1,1,5.518,2618,210,144,0.0261,1029,96,16163,"E02002956 E02006166",210
"138444",1,1,1,7.708,3420,268,183,0.02374,1437,108,23075,"E02002956 E02006167",268
"138445",1,1,1,6.892,3094,253,176,0.02554,1285,106,17987,"E02002956 E02006168",253
"138446",1,1,1,10.922,5674,369,298,0.02728,2036,220,35318,"E02002956 E02006169",369
"138447",1,1,1,14.603,6042,570,207,0.01418,2722,192,23515,"E02002956 E02006189",570
"138448",1,1,1,19.975,8144,758,264,0.01322,3724,265,38085,"E02002956 E02006190",758
"138449",1,1,1,21.605,8918,851,302,0.01398,4027,294,34019,"E02002956 E02006191",851
"138452",1,1,1,7.722,3886,239,198,0.02564,1439,159,31550,"E02002956 E02006206",239
"138453",1,1,1,6.646,3394,185,170,0.02558,1239,142,29072,"E02002956 E02006207",185
"138454",1,1,1,15.287,7754,329,424,0.02774,2850,317,77866,"E02002956 E02006208",329
"138455",1,1,1,13.747,6926,267,360,0.02619,2563,267,68753,"E02002956 E02006209",267
"138456",1,1,1,6.69,4208,189,288,0.04305,1247,186,20105,"E02002956 E02006211",189
"138457",1,1,1,19.936,10054,520,556,0.02789,3716,411,116057,"E02002956 E02006213",520
"138458",1,1,1,20.063,10260,537,591,0.02946,3740,412,100324,"E02002956 E02006214",537
"138464",1,1,1,2.647,1626,52,102,0.03853,493,73,9350,"E02002957 E02002958",52
"138465",1,1,1,4.879,2784,117,172,0.03525,909,118,18449,"E02002957 E02002959",117
"138466",1,1,1,4.002,2274,76,131,0.03273,746,97,12419,"E02002957 E02002961",76
"138467",1,1,1,2.466,966,39,30,0.01217,460,26,4794,"E02002957 E02002962",39
"138468",1,1,1,3.835,2126,72,99,0.02581,715,91,9461,"E02002957 E02002963",72
"138469",1,1,1,4.056,1696,76,46,0.01134,756,55,7863,"E02002957 E02002964",76
"138470",1,1,1,6.471,2924,158,138,0.02133,1206,102,20086,"E02002957 E02002965",158
"138471",1,1,1,5.684,2498,140,88,0.01548,1060,71,19108,"E02002957 E02002966",140
"138472",1,1,1,5.584,2594,128,79,0.01415,1041,97,11719,"E02002957 E02002967",128
"138473",1,1,1,8.559,4104,226,146,0.01706,1595,137,24969,"E02002957 E02002968",226
