"","id","Area.of.residence","Area.of.workplace","All","light_rail","Bus","Taxi","Motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","Rail","dist","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","co2_saving","busyness","avslope_q","clc"
"24534","E02000653 E02000972","E02000653","E02000972",129,87,16,0,3,2,0,12,0,2,18.02,6.02,0,0,1.9,-0.1,17.33,5.33,0,0,1.91,-0.09,29.36,17.36,0,0,1.7,-0.3,41.91,29.91,0,0,1.49,-0.51,-0.00801,14852,-0.01202,22297,-0.00401,7445,-0.01037,19232,-0.00236,4380,-0.02582,47906,-0.01782,33054,-0.0276,51203,-0.01959,36351,-0.00515,9548,-0.00773,14334,-0.00258,4786,-0.00666,12363,-0.00152,2815,-0.0166,30797,-0.01145,21249,-0.01774,32916,-0.0126,23368,-99,-148,-49,-143,-44,-242,-143,-346,-247,94,7.77898,9.526,10.918,4370,5104,1.22458,1.14613,0.34642,1776,18465,0.00339,9.30233
"24535","E02000653 E02000977","E02000653","E02000977",203,127,40,1,3,1,0,10,1,6,20.89,10.89,0.94,-0.06,0.94,-0.06,10,0,1,0,1,0,55.74,45.74,0.76,-0.24,0.76,-0.24,74.9,64.9,0.66,-0.34,0.66,-0.34,-0.00563,10452,-0.01177,21835,-0.00614,11383,-0.00563,10452,0,0,-0.04527,83983,-0.03963,73531,-0.04129,76604,-0.03566,66152,-0.00364,6748,-0.0076,14097,-0.00396,7349,-0.00364,6748,0,0,-0.02923,54233,-0.02559,47485,-0.02672,49580,-0.02309,42832,-21,-44,-23,-21,0,-119,-98,-160,-139,141,6.75345,8.13,9.412,3992,4822,1.20383,1.15769,0.4551,1516,15181,0.00436,4.92611
"24537","E02000653 E02000979","E02000653","E02000979",101,72,13,0,0,3,0,5,1,0,11.29,6.29,0.95,-0.05,2.8,-0.2,5,0,1,0,3,0,31.27,26.27,0.76,-0.24,2.18,-0.82,39.59,34.59,0.66,-0.34,1.92,-1.08,-0.00279,5176,-0.00625,11597,-0.00346,6421,-0.00279,5176,0,0,-0.02495,46286,-0.02216,41110,-0.02119,39312,-0.0184,34136,-0.00179,3327,-0.00403,7478,-0.00224,4151,-0.00179,3327,0,0,-0.01614,29946,-0.01435,26619,-0.01377,25548,-0.01198,22221,-64,-143,-79,-64,0,-397,-333,-502,-438,79,6.75256,7.968,9.693,3572,4144,1.18,1.21649,0.1255,1485,18791,0.00124,4.9505
"24539","E02000653 E02006798","E02000653","E02006798",42,2,14,0,0,9,0,2,11,1,5.81,3.81,9.95,-1.05,8.14,-0.86,9.67,7.67,9.01,-1.99,7.3,-1.7,21.51,19.51,5.62,-5.38,4.61,-4.39,21.95,19.95,5.5,-5.5,4.51,-4.49,-0.00013,243,-0.00037,678,-0.00023,435,-0.00047,864,-0.00033,621,-0.00194,3604,-0.00181,3361,-0.00075,1382,-0.00061,1139,-9e-05,167,-0.00025,467,-0.00016,300,-0.00032,593,-0.00023,426,-0.00135,2504,-0.00126,2337,-0.00058,1079,-0.00049,912,-44,-130,-86,-215,-171,-487,-443,-497,-453,5,1.34621,1.984,2.043,794,824,1.47376,1.02974,0.20161,370,3204,0.00196,4.7619
"24540","E02000653 E02006801","E02000653","E02006801",79,27,15,0,13,7,0,4,1,0,10.29,6.29,0.92,-0.08,6.41,-0.59,5.78,1.78,0.98,-0.02,6.83,-0.17,31.78,27.78,0.63,-0.37,4.41,-2.59,36.58,32.58,0.57,-0.43,3.96,-3.04,-0.00165,3069,-0.00426,7897,-0.0026,4828,-0.00214,3976,-0.00049,907,-0.01931,35819,-0.01765,32750,-0.01465,27175,-0.01299,24106,-0.00107,1984,-0.00275,5106,-0.00168,3122,-0.00139,2570,-0.00032,586,-0.01249,23165,-0.01142,21181,-0.0095,17631,-0.00843,15647,-115,-296,-181,-166,-51,-915,-800,-1054,-939,39,5.27055,6.07,7.233,2600,3238,1.15168,1.1916,0.08237,1132,11089,0.00097,5.06329
"24542","E02000653 E02006854","E02000653","E02006854",207,149,1,1,1,5,0,5,0,37,18.32,13.32,0,0,4.67,-0.33,5,0,0,0,5,0,73.57,68.57,0,0,3.3,-1.7,91.04,86.04,0,0,2.87,-2.13,-0.00198,3667,-0.00724,13422,-0.00526,9755,-0.00198,3667,0,0,-0.04371,81092,-0.04173,77425,-0.0354,65672,-0.03342,62005,-0.00127,2357,-0.00465,8628,-0.00338,6271,-0.00127,2357,0,0,-0.0281,52130,-0.02683,49773,-0.02276,42216,-0.02148,39859,-35,-129,-94,-35,0,-523,-488,-647,-612,157,1.628,5.646,3.856,2988,6140,3.46806,0.68296,0.74389,1052,14961,0.00207,2.41546
"24544","E02000653 E02006929","E02000653","E02006929",21,3,9,0,0,4,0,4,0,0,5.75,1.75,0,0,3.58,-0.42,4,0,0,0,4,0,9.14,5.14,0,0,2.81,-1.19,10.28,6.28,0,0,2.54,-1.46,-0.00136,2526,-0.00196,3628,-0.00059,1102,-0.00136,2526,0,0,-0.0041,7602,-0.00274,5076,-0.00376,6967,-0.00239,4441,-0.00088,1624,-0.00126,2332,-0.00038,708,-0.00088,1624,0,0,-0.00263,4887,-0.00176,3263,-0.00241,4479,-0.00154,2855,-247,-351,-104,-247,0,-542,-295,-607,-360,4,3.35086,4.861,4.969,2230,2590,1.45067,1.02222,0.24686,906,8776,0.00201,19.04762
"24545","E02000653 E02006931","E02000653","E02006931",37,1,16,0,0,6,1,3,9,1,6.19,3.19,8.15,-0.85,5.43,-0.57,3,0,9,0,6,0,17.66,14.66,5.11,-3.89,3.41,-2.59,19.06,16.06,4.75,-4.25,3.17,-2.83,-0.00029,538,-0.00061,1123,-0.00032,585,-0.00029,538,0,0,-0.00251,4660,-0.00222,4122,-0.00118,2185,-0.00089,1647,-2e-04,371,-0.00042,774,-0.00022,403,-2e-04,371,0,0,-0.00174,3219,-0.00154,2848,-0.00089,1647,-0.00069,1276,-85,-174,-89,-85,0,-493,-408,-531,-446,1,2.37953,3.098,3.038,1376,1464,1.30194,0.98063,0.41963,578,6244,0.00494,8.10811
"24546","E02000654 E02000655","E02000654","E02000655",37,0,8,0,0,13,0,1,11,0,4.23,3.23,10.01,-0.99,11.82,-1.18,2.44,1.44,10.59,-0.41,12.31,-0.69,18.8,17.8,5.55,-5.45,6.63,-6.37,18.96,17.96,5.5,-5.5,6.57,-6.43,-5e-05,87,-0.00019,343,-0.00014,256,-9e-05,171,-5e-05,84,-0.00119,2206,-0.00114,2119,-0.00029,545,-0.00025,458,-3e-05,61,-0.00013,242,-1e-04,181,-6e-05,119,-3e-05,58,-0.00085,1568,-0.00081,1507,-0.00027,502,-0.00024,441,-39,-134,-95,-95,-56,-560,-521,-566,-527,4,1.14197,1.611,1.611,656,656,1.41072,1,0.18622,300,2305,0.00186,2.7027
"24547","E02000654 E02000657","E02000654","E02000657",41,1,3,0,0,9,1,3,22,0,5.69,2.69,20.42,-1.58,8.38,-0.62,9.61,6.61,18.34,-3.66,7.26,-1.74,17.63,14.63,13.55,-8.45,5.52,-3.48,19.48,16.48,12.48,-9.52,5.07,-3.93,9e-05,-172,0.00016,-294,7e-05,-122,0.00017,-307,7e-05,-135,0.00069,-1282,6e-04,-1110,0.00163,-3021,0.00154,-2849,4e-05,-78,7e-05,-129,3e-05,-51,7e-05,-123,2e-05,-45,3e-04,-555,0.00026,-477,0.00089,-1642,0.00084,-1564,-49,-99,-50,-190,-141,-334,-285,-370,-321,3,1.26122,1.572,1.788,868,912,1.24641,1.1374,1.08142,293,3055,0.01174,7.31707
"24548","E02000654 E02000658","E02000654","E02000658",25,2,4,0,0,10,2,0,6,0,1.87,1.87,5.55,-0.45,9.26,-0.74,0,0,6,0,10,0,11.35,11.35,3.27,-2.73,5.47,-4.53,12.43,12.43,3.02,-2.98,5.04,-4.96,0,0,-0.00015,279,-0.00015,279,0,0,0,0,-0.00141,2615,-0.00141,2615,-0.00067,1235,-0.00067,1235,0,0,-1e-04,190,-1e-04,190,0,0,0,0,-0.00096,1782,-0.00096,1782,-0.00049,904,-0.00049,904,0,-84,-84,0,0,-519,-519,-570,-570,3,1.63151,2.257,2.773,1096,1400,1.38338,1.22862,0.70891,421,6011,0.00577,0
"24549","E02000654 E02000659","E02000654","E02000659",23,0,7,1,1,12,0,0,2,0,1.21,1.21,1.9,-0.1,11.37,-0.63,0,0,2,0,12,0,7.98,7.98,1.31,-0.69,7.84,-4.16,10.24,10.24,1.11,-0.89,6.66,-5.34,0,0,-0.00023,417,-0.00023,417,0,0,0,0,-0.00233,4313,-0.00233,4313,-0.00194,3601,-0.00194,3601,0,0,-0.00015,271,-0.00015,271,0,0,0,0,-0.00151,2810,-0.00151,2810,-0.00127,2363,-0.00127,2363,0,-103,-103,0,0,-685,-685,-880,-880,0,2.4182,3.186,3.545,1804,1982,1.31751,1.11268,1.7263,594,10551,0.01777,0
"24550","E02000654 E02000660","E02000654","E02000660",38,1,6,0,0,6,1,4,20,0,6.24,2.24,18.67,-1.33,5.61,-0.39,12.67,8.67,14.8,-5.2,4.54,-1.46,14.87,10.87,13.42,-6.58,4.2,-1.8,17.67,13.67,11.83,-8.17,3.68,-2.32,8e-05,-148,0.00016,-293,8e-05,-145,0.00029,-540,0.00021,-392,0.00083,-1532,0.00075,-1384,0.00195,-3623,0.00187,-3475,2e-05,-43,6e-05,-104,3e-05,-61,0.00012,-213,9e-05,-170,0.00037,-680,0.00034,-637,0.00106,-1963,0.00104,-1920,-92,-136,-44,-261,-169,-299,-207,-360,-268,1,1.8291,2.239,2.549,1262,1318,1.2241,1.13845,1.65252,417,5630,0.01295,10.52632
"24551","E02000654 E02000664","E02000654","E02000664",70,0,48,0,0,17,0,2,2,0,7.23,5.23,1.84,-0.16,15.7,-1.3,4.95,2.95,1.94,-0.06,16.23,-0.77,29.68,27.68,1.15,-0.85,10.12,-6.88,34.1,32.1,1.03,-0.97,9,-8,-0.00053,982,-0.00186,3447,-0.00133,2465,-0.00104,1930,-0.00051,948,-0.01156,21445,-0.01103,20463,-0.00946,17545,-0.00893,16563,-0.00034,632,-0.0012,2223,-0.00086,1591,-0.00067,1243,-0.00033,611,-0.00746,13840,-0.00712,13208,-0.00611,11340,-0.00577,10708,-105,-360,-255,-256,-151,-1457,-1352,-1677,-1572,1,3.14202,3.855,4.199,1776,1886,1.22692,1.08923,0.67445,719,8324,0.00953,2.85714
"24553","E02000654 E02000672","E02000654","E02000672",49,1,30,0,0,10,1,0,7,0,3.15,3.15,6.54,-0.46,9.37,-0.63,0,0,7,0,10,0,17.36,17.36,4.47,-2.53,6.5,-3.5,21.51,21.51,3.9,-3.1,5.63,-4.37,0,0,-0.00087,1621,-0.00087,1621,0,0,0,0,-0.00729,13525,-0.00729,13525,-0.00432,8010,-0.00432,8010,0,0,-6e-04,1112,-6e-04,1112,0,0,0,0,-0.00502,9312,-0.00502,9312,-0.00318,5906,-0.00318,5906,0,-180,-180,0,0,-1004,-1004,-1252,-1252,1,4.17979,5.704,5.595,2504,2752,1.36466,0.98089,0.6662,1063,10488,0.00894,0
"24555","E02000654 E02000677","E02000654","E02000677",27,0,11,0,0,14,1,1,0,0,2.73,1.73,0,0,13.08,-0.92,1,0,0,0,14,0,9.2,8.2,0,0,9.5,-4.5,11.46,10.46,0,0,8.29,-5.71,-0.00045,833,-0.00123,2287,-0.00078,1454,-0.00045,833,0,0,-0.00617,11448,-0.00572,10615,-0.00511,9477,-0.00466,8644,-0.00029,535,-0.00079,1469,-5e-04,934,-0.00029,535,0,0,-0.00397,7359,-0.00368,6824,-0.00328,6091,-0.003,5556,-130,-433,-303,-130,0,-1614,-1484,-2013,-1883,0,5.13917,6.415,7.246,2958,3192,1.24826,1.12954,0.53001,1196,17951,0.008,3.7037
"24556","E02000654 E02000687","E02000654","E02000687",21,1,3,0,0,14,0,0,0,0,0.84,0.84,0,0,13.45,-0.55,0,0,0,0,14,0,4.73,4.73,0,0,10.87,-3.13,7.18,7.18,0,0,9.23,-4.77,0,0,-0.00044,822,-0.00044,822,0,0,0,0,-0.00384,7127,-0.00384,7127,-0.00372,6901,-0.00372,6901,0,0,-0.00029,528,-0.00029,528,0,0,0,0,-0.00247,4582,-0.00247,4582,-0.00239,4436,-0.00239,4436,0,-211,-211,0,0,-1196,-1196,-1824,-1824,4,6.43191,7.499,8.268,3848,4092,1.16591,1.10255,1.44019,1398,17694,0.015,0
"24557","E02000654 E02000808","E02000654","E02000808",60,13,26,0,1,2,0,5,2,0,9.84,4.84,1.83,-0.17,1.78,-0.22,10.28,5.28,1.8,-0.2,1.9,-0.1,24.77,19.77,1.27,-0.73,1.63,-0.37,28.18,23.18,1.14,-0.86,1.57,-0.43,-0.00188,3486,-0.00372,6907,-0.00184,3421,-0.00322,5971,-0.00134,2485,-0.01345,24962,-0.01158,21476,-0.01012,18773,-0.00824,15287,-0.00122,2267,-0.00243,4498,-0.0012,2231,-0.0021,3888,-0.00087,1621,-0.00878,16291,-0.00756,14024,-0.00666,12350,-0.00543,10083,-314,-380,-66,-343,-29,-423,-109,-442,-128,24,4.97165,5.899,6.24,2382,2840,1.18653,1.05781,0.08476,1100,11022,0.00176,8.33333
"24558","E02000654 E02000809","E02000654","E02000809",53,10,21,0,1,4,1,3,2,0,7.98,4.98,1.8,-0.2,3.63,-0.37,4.25,1.25,1.95,-0.05,3.92,-0.08,25.39,22.39,1.1,-0.9,2.26,-1.74,27.33,24.33,1.03,-0.97,2.07,-1.93,-0.00082,1520,-0.00218,4048,-0.00136,2528,-0.00105,1940,-0.00023,420,-0.01048,19436,-0.00966,17916,-0.00806,14961,-0.00724,13441,-0.00053,982,-0.00141,2616,-0.00088,1634,-0.00068,1253,-0.00015,271,-0.00677,12563,-0.00624,11581,-0.00522,9690,-0.00469,8708,-40,-121,-81,-56,-16,-425,-385,-467,-427,21,3.67865,4.261,4.965,1750,1998,1.15831,1.16522,0.04694,794,8337,0.00161,5.66038
"24561","E02000654 E02000813","E02000654","E02000813",54,1,23,0,0,10,0,4,15,0,9.33,5.33,13.39,-1.61,8.94,-1.06,4,0,15,0,10,0,28.11,24.11,7.8,-7.2,5.16,-4.84,28.93,24.93,7.54,-7.46,5,-5,-0.00026,477,-0.00061,1134,-0.00035,657,-0.00026,477,0,0,-0.00286,5298,-0.0026,4821,-0.00079,1469,-0.00053,992,-0.00018,341,-0.00044,809,-0.00025,468,-0.00018,341,0,0,-0.00204,3776,-0.00185,3435,-0.00072,1328,-0.00053,987,-105,-249,-144,-105,0,-766,-661,-787,-682,2,2.16404,2.867,3.074,1162,1286,1.32484,1.0722,0.06976,534,5077,0.0026,7.40741
"24571","E02000654 E02000972","E02000654","E02000972",110,59,19,0,0,3,0,7,1,0,11.59,4.59,0.96,-0.04,2.87,-0.13,9.48,2.48,0.98,-0.02,2.93,-0.07,21.68,14.68,0.86,-0.14,2.57,-0.43,32.52,25.52,0.75,-0.25,2.26,-0.74,-0.00501,9291,-0.00829,15384,-0.00328,6093,-0.00619,11479,-0.00118,2188,-0.02072,38434,-0.01571,29143,-0.0227,42119,-0.01769,32828,-0.00325,6038,-0.00539,9997,-0.00213,3959,-0.00402,7460,-0.00077,1422,-0.01347,24992,-0.01022,18954,-0.01483,27522,-0.01158,21484,-108,-178,-70,-146,-38,-334,-226,-502,-394,80,8.49127,10.422,11.043,4704,5168,1.22738,1.05959,0.32623,1943,20114,0.00344,6.36364
"24573","E02000654 E02000977","E02000654","E02000977",113,40,22,0,2,4,0,6,2,1,11.45,5.45,1.91,-0.09,3.8,-0.2,9.6,3.6,1.97,-0.03,3.86,-0.14,27.2,21.2,1.6,-0.4,3.21,-0.79,38.24,32.24,1.39,-0.61,2.8,-1.2,-0.00372,6901,-0.00706,13096,-0.00334,6195,-0.0052,9651,-0.00148,2750,-0.02357,43720,-0.01985,36819,-0.02257,41866,-0.01885,34965,-0.00241,4477,-0.00459,8517,-0.00218,4040,-0.00337,6261,-0.00096,1784,-0.01539,28549,-0.01297,24072,-0.01486,27575,-0.01245,23098,-103,-196,-93,-165,-62,-466,-363,-656,-553,76,7.43376,9.026,9.537,4326,4886,1.21419,1.05661,0.42101,1683,16830,0.0044,5.30973
"24577","E02000654 E02006798","E02000654","E02006798",99,2,11,0,0,20,0,2,63,0,8.62,6.62,58.7,-4.3,18.64,-1.36,2.82,0.82,62.45,-0.55,19.86,-0.14,44.64,42.64,35.32,-27.68,11.16,-8.84,44.81,42.81,35.21,-27.79,11.13,-8.87,4e-05,-75,0.00016,-301,0.00012,-226,5e-05,-95,1e-05,-20,0.00141,-2612,0.00137,-2537,0.00252,-4671,0.00248,-4596,2e-05,-37,8e-05,-145,6e-05,-108,3e-05,-47,1e-05,-10,7e-04,-1292,0.00068,-1255,0.00141,-2613,0.00139,-2576,-13,-69,-56,-18,-5,-383,-370,-384,-371,3,0.54232,0.824,0.824,348,348,1.51939,1,0.36408,154,1170,0.00364,2.0202
"24578","E02000654 E02006801","E02000654","E02006801",44,8,14,0,0,6,0,4,0,0,7.13,3.13,0,0,5.54,-0.46,7.81,3.81,0,0,5.49,-0.51,15.73,11.73,0,0,4.22,-1.78,18.92,14.92,0,0,3.74,-2.26,-0.00195,3620,-0.00347,6434,-0.00152,2814,-0.00319,5910,-0.00123,2290,-0.01085,20136,-0.0089,16516,-0.00917,17021,-0.00722,13401,-0.00125,2327,-0.00223,4136,-0.00098,1809,-0.00205,3799,-0.00079,1472,-0.00698,12944,-0.00572,10617,-0.0059,10941,-0.00464,8614,-191,-352,-161,-373,-182,-818,-627,-989,-798,20,5.90417,6.966,7.358,2934,3302,1.17984,1.05627,0.08613,1299,12738,0.00109,9.09091
"24580","E02000654 E02006854","E02000654","E02006854",90,57,5,0,10,0,0,3,5,4,8.94,5.94,4.66,-0.34,0,0,4.5,1.5,4.91,-0.09,0,0,34.07,31.07,3.21,-1.79,0,0,41.34,38.34,2.8,-2.2,0,0,-0.00087,1609,-0.00259,4796,-0.00172,3187,-0.00116,2143,-0.00029,534,-0.01495,27738,-0.01408,26129,-0.01264,23443,-0.01177,21834,-0.00056,1042,-0.00168,3107,-0.00111,2065,-0.00075,1388,-0.00019,346,-0.00969,17977,-0.00913,16935,-0.00822,15247,-0.00766,14205,0,0,0,0,0,0,0,0,0,63,2.12217,4.674,4.419,2622,6890,2.20246,0.94544,0.91998,871,13194,0.00249,3.33333
"24581","E02000654 E02006928","E02000654","E02006928",33,1,9,0,0,6,0,0,15,0,2.27,2.27,13.94,-1.06,5.59,-0.41,0,0,15,0,6,0,14.96,14.96,8.09,-6.91,3.3,-2.7,15.39,15.39,7.95,-7.05,3.21,-2.79,0,0,-1e-05,16,-1e-05,16,0,0,0,0,-5e-05,91,-5e-05,91,0.00044,-809,0.00044,-809,0,0,-1e-05,21,-1e-05,21,0,0,0,0,-1e-04,178,-1e-04,178,0.00021,-399,0.00021,-399,0,-21,-21,0,0,-144,-144,-149,-149,3,0.94398,1.057,1.057,490,490,1.11973,1,0.37843,197,1865,0.00378,0
"24582","E02000654 E02006929","E02000654","E02006929",23,1,10,0,0,6,0,1,3,0,2.92,1.92,2.72,-0.28,5.48,-0.52,1.73,0.73,2.88,-0.12,5.8,-0.2,10.4,9.4,1.69,-1.31,3.43,-2.57,11.55,10.55,1.55,-1.45,3.12,-2.88,-0.00018,334,-0.00055,1014,-0.00037,680,-0.00027,495,-9e-05,161,-0.00299,5544,-0.00281,5210,-0.00208,3859,-0.0019,3525,-0.00012,221,-0.00036,669,-0.00024,448,-0.00018,327,-6e-05,106,-0.00197,3654,-0.00185,3433,-0.00139,2579,-0.00127,2358,-54,-157,-103,-93,-39,-561,-507,-622,-568,3,2.98278,3.889,4.047,1864,2120,1.30382,1.04063,0.33428,725,7009,0.00272,4.34783
"24583","E02000654 E02006931","E02000654","E02006931",47,1,21,0,0,5,0,4,14,0,7.4,3.4,12.92,-1.08,4.74,-0.26,4.63,0.63,13.81,-0.19,5,0,20.95,16.95,8.51,-5.49,3.18,-1.82,23.07,19.07,7.79,-6.21,2.76,-2.24,-0.00023,424,-0.00041,755,-0.00018,331,-0.00025,468,-2e-05,44,-0.00151,2793,-0.00128,2369,-4e-04,747,-0.00017,323,-0.00016,299,-0.00029,535,-0.00013,236,-0.00018,330,-2e-05,31,-0.00108,2010,-0.00092,1711,-0.00039,719,-0.00023,420,0,-27,-27,0,0,-193,-193,-238,-238,3,1.57532,2.126,2.138,1010,1034,1.34957,1.00564,0.65851,396,4477,0.00748,8.51064
"24584","E02000655 E02000657","E02000655","E02000657",41,2,9,0,0,2,0,0,25,0,2.84,2.84,23.27,-1.73,1.86,-0.14,0,0,25,0,2,0,17.93,17.93,14.07,-10.93,1.13,-0.87,19.92,19.92,12.85,-12.15,1.03,-0.97,0,0,1e-04,-183,1e-04,-183,0,0,0,0,0.00112,-2074,0.00112,-2074,0.00255,-4724,0.00255,-4724,0,0,4e-05,-80,4e-05,-80,0,0,0,0,0.00052,-957,0.00052,-957,0.00141,-2617,0.00141,-2617,0,-12,-12,0,0,-82,-82,-91,-91,5,1.34914,2.266,2.387,1328,1480,1.67958,1.0534,0.97087,422,8529,0.02765,0
"24585","E02000655 E02000658","E02000655","E02000658",68,0,10,0,0,9,0,1,44,1,6.08,5.08,40.66,-3.34,8.32,-0.68,1,0,44,0,9,0,31.99,30.99,23.66,-20.34,4.81,-4.19,33.12,32.12,22.92,-21.08,4.66,-4.34,4e-05,-66,2e-04,-368,0.00016,-302,4e-05,-66,0,0,0.00176,-3269,0.00173,-3203,0.00321,-5944,0.00317,-5878,2e-05,-33,1e-04,-180,8e-05,-147,2e-05,-33,0,0,0.00088,-1632,0.00086,-1599,0.0018,-3334,0.00178,-3301,-6,-53,-47,-6,0,-298,-292,-307,-301,3,0.83609,1.372,1.481,646,688,1.64098,1.07945,0.5102,256,3116,0.00608,1.47059
"24586","E02000655 E02000662","E02000655","E02000662",31,0,7,0,0,9,2,0,12,0,1.53,1.53,11.41,-0.59,8.56,-0.44,0,0,12,0,9,0,10.57,10.57,7.91,-4.09,5.93,-3.07,13.64,13.64,6.72,-5.28,5.04,-3.96,0,0,-6e-05,112,-6e-05,112,0,0,0,0,-6e-04,1111,-6e-04,1111,0.00037,-678,0.00037,-678,0,0,-5e-05,87,-5e-05,87,0,0,0,0,-0.00048,895,-0.00048,895,0.00011,-205,0.00011,-205,0,-59,-59,0,0,-416,-416,-537,-537,1,1.85004,2.671,2.57,1374,1548,1.44375,0.96219,1.94684,498,7063,0.02257,0
"24587","E02000655 E02000664","E02000655","E02000664",58,1,35,0,0,13,0,1,4,0,4.74,3.74,3.74,-0.26,12.18,-0.82,2.94,1.94,3.87,-0.13,12.66,-0.34,21.47,20.47,2.57,-1.43,8.4,-4.6,26.32,25.32,2.23,-1.77,7.25,-5.75,-3e-04,551,-0.00138,2554,-0.00108,2003,-0.00068,1260,-0.00038,709,-0.00952,17668,-0.00923,17117,-0.00791,14668,-0.00761,14117,-0.00019,357,-0.00089,1656,-7e-04,1299,-0.00044,817,-0.00025,460,-0.00618,11472,-0.00599,11115,-0.00516,9571,-0.00497,9214,-43,-237,-194,-126,-83,-1136,-1093,-1408,-1365,5,3.50169,4.889,4.948,2304,2466,1.39618,1.01207,0.83862,911,8435,0.00829,1.72414
"24589","E02000655 E02000671","E02000655","E02000671",25,1,12,0,1,5,0,2,2,0,3.37,1.37,1.89,-0.11,4.7,-0.3,7.33,5.33,2,0,3.81,-1.19,8.36,6.36,1.33,-0.67,3.62,-1.38,10.86,8.86,1.13,-0.87,3.08,-1.92,-0.00064,1194,-0.00101,1879,-0.00037,685,-0.00178,3308,-0.00114,2114,-0.00316,5861,-0.00252,4667,-0.00294,5450,-0.00229,4256,-0.00041,767,-0.00065,1212,-0.00024,445,-0.00115,2126,-0.00073,1359,-0.00206,3817,-0.00164,3050,-0.00192,3569,-0.00151,2802,-103,-172,-69,-380,-277,-424,-321,-551,-448,3,3.6868,4.595,4.954,2310,2756,1.24634,1.07813,1.41458,857,10112,0.01877,8
"24590","E02000655 E02000672","E02000655","E02000672",28,1,11,0,0,11,0,1,2,0,2.24,1.24,1.9,-0.1,10.51,-0.49,2.75,1.75,1.83,-0.17,10.42,-0.58,7.58,6.58,1.51,-0.49,8.32,-2.68,10.88,9.88,1.27,-0.73,6.96,-4.04,-0.00032,588,-0.00073,1345,-0.00041,757,-0.00069,1271,-0.00037,683,-0.00366,6788,-0.00334,6200,-0.00318,5903,-0.00286,5315,-0.00021,391,-0.00048,890,-0.00027,499,-0.00046,845,-0.00025,454,-0.00242,4483,-0.00221,4092,-0.00214,3967,-0.00193,3576,-95,-233,-138,-261,-166,-857,-762,-1242,-1147,3,4.07729,5.616,5.746,2548,2940,1.37739,1.02315,1.62037,1047,11004,0.02141,3.57143
"24592","E02000655 E02000808","E02000655","E02000808",102,10,38,0,1,5,0,10,2,0,18.96,8.96,1.8,-0.2,4.51,-0.49,16.81,6.81,1.85,-0.15,4.62,-0.38,45.52,35.52,1.23,-0.77,3.07,-1.93,50.43,40.43,1.12,-0.88,2.81,-2.19,-0.00339,6281,-0.00641,11893,-0.00303,5612,-0.00492,9122,-0.00153,2841,-0.02186,40550,-0.01847,34269,-0.01643,30484,-0.01305,24203,-0.00218,4049,-0.00413,7667,-0.00195,3618,-0.00317,5881,-0.00099,1832,-0.01409,26143,-0.01191,22094,-0.01061,19681,-0.00843,15632,-144,-270,-126,-242,-98,-640,-496,-708,-564,46,4.25916,5.066,5.664,2362,2670,1.18944,1.11804,0.07896,944,18582,0.00141,9.80392
"24593","E02000655 E02000809","E02000655","E02000809",68,1,29,0,3,5,0,13,3,0,19.32,6.32,2.65,-0.35,4.47,-0.53,18.18,5.18,2.7,-0.3,4.7,-0.3,32.95,19.95,1.89,-1.11,3.35,-1.65,35.33,22.33,1.77,-1.23,3.06,-1.94,-0.00306,5668,-0.00454,8421,-0.00148,2753,-0.00386,7159,-8e-04,1491,-0.01044,19375,-0.00739,13707,-0.00868,16107,-0.00563,10439,-0.00198,3671,-0.00294,5454,-0.00096,1783,-0.0025,4637,-0.00052,966,-0.00677,12552,-0.00479,8881,-0.00564,10459,-0.00366,6788,-241,-346,-105,-299,-58,-567,-326,-626,-385,15,3.12794,3.789,4.389,1676,1828,1.21134,1.15835,0.13196,706,6729,0.00114,19.11765
