"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"3885","E02006279","St Edmundsbury 007",4127,3,35,84,28,44,2660,301,218,728,26,363.72101,145.72099,692.92999,-35.071,2570.38989,-89.61,306.00101,88.001,704.21198,-23.788,2608.43311,-51.567,989.737,771.737,531.04797,-196.952,2198.31299,-461.686,1275.05896,1057.05896,472.396,-255.604,2012.01794,-647.98199,-0.04595,85245,-0.07485,138840,-0.0289,53595,-0.06375,118266,-0.0178,33021,-0.15497,287492,-0.10902,202247,-0.15495,287447,-0.109,202202,-0.02734,50719,-0.04465,82824,-0.01731,32105,-0.03772,69962,-0.01037,19243,-0.09842,182572,-0.07108,131853,-0.10493,194644,-0.07758,143925,-30456,-49199,-18743,-42572,-12116,-102708,-72252,-160686,-130230,0.0158
"4025","E02006254","Ipswich 010",3981,7,164,420,17,45,1942,374,154,825,33,270.388,116.388,792.15399,-32.846,1887.75195,-54.248,242.37399,88.374,799.93903,-25.061,1900.13306,-41.867,776.539,622.539,632.02301,-192.97701,1666.27295,-275.72699,1119.83997,965.84003,546.104,-278.896,1496.16003,-445.84,-0.04105,76160,-0.0787,145980,-0.03765,69820,-0.06097,113095,-0.01991,36935,-0.17639,327228,-0.13534,251068,-0.17471,324107,-0.13365,247947,-0.02545,47198,-0.04865,90225,-0.02321,43027,-0.03822,70887,-0.01277,23689,-0.11661,216314,-0.09117,169116,-0.12368,229434,-0.09824,182236,-17639,-33056,-15417,-27328,-9689,-79776,-62137,-141398,-123759,0.01943
"4101","E02006284","St Edmundsbury 012",3560,5,42,166,34,22,2477,277,82,438,17,175.623,93.623,417.513,-20.487,2416.93896,-60.061,138.78999,56.79,423.16,-14.84,2442.01709,-34.984,611.16699,529.16699,308.814,-129.186,2146.28906,-330.711,825.30402,743.30402,277.229,-160.771,1998.72705,-478.27301,-0.01766,32762,-0.04485,83192,-0.02719,50430,-0.0255,47299,-0.00784,14537,-0.09965,184865,-0.08199,152103,-0.14142,262355,-0.12376,229593,-0.01057,19600,-0.0243,45058,-0.01373,25458,-0.01551,28775,-0.00495,9175,-0.06007,111433,-0.04951,91833,-0.09408,174528,-0.08352,154928,-10547,-25666,-15119,-15729,-5182,-62040,-51493,-133196,-122649,0.01882
"4469","E02006278","St Edmundsbury 006",4295,8,74,68,17,27,2413,225,203,1240,20,333.90302,130.903,1185.11694,-54.883,2349.28003,-63.72,281.82001,78.82,1203.14795,-36.852,2377.35303,-35.647,927.586,724.586,900.039,-339.961,2091.93701,-321.06299,1188.66602,985.66498,815.06403,-424.936,1943.71594,-469.284,-0.03345,62043,-0.05239,97174,-0.01894,35131,-0.03989,74002,-0.00645,11959,-0.08261,153248,-0.04917,91205,-0.08293,153834,-0.04948,91791,-0.0204,37836,-0.03163,58649,-0.01123,20813,-0.0248,45992,-0.0044,8156,-0.05472,101502,-0.03432,63666,-0.06424,119160,-0.04384,81324,-24761,-39213,-14452,-31240,-6479,-71939,-47178,-125749,-100988,0.01859
"4536","E02006260","Ipswich 016",3758,0,38,437,18,57,2373,276,219,331,9,401.388,182.388,308.55499,-22.445,2257.81299,-115.187,330.061,111.061,317.11899,-13.881,2303.67896,-69.321,1077.55896,858.55902,220.672,-110.328,1840.90698,-532.09302,1300.86597,1081.86597,207.87,-123.13,1686.35095,-686.64899,-0.07147,132592,-0.13848,256887,-0.06701,124295,-0.1023,189774,-0.03083,57182,-0.34362,637494,-0.27215,504902,-0.33834,627696,-0.26687,495104,-0.04496,83394,-0.08707,161496,-0.04211,78102,-0.06452,119680,-0.01956,36286,-0.22148,410870,-0.17652,327476,-0.22186,411591,-0.17691,328197,-27142,-52875,-25733,-40151,-13009,-134682,-107540,-200073,-172931,0.00873
"4547","E02006280","St Edmundsbury 008",3821,6,45,66,6,33,3212,199,66,166,22,157.257,91.257,160.08701,-5.913,3136.28394,-75.716,95.73,29.73,164.636,-1.364,3186.875,-25.125,561.80603,495.806,130.543,-35.457,2805.43506,-406.565,850.841,784.841,117.99,-48.01,2559.0271,-652.97302,-0.03074,57017,-0.07401,137287,-0.04327,80270,-0.04539,84201,-0.01466,27184,-0.2207,409452,-0.18997,352435,-0.26135,484861,-0.23061,427844,-0.01702,31580,-0.04227,78395,-0.02524,46815,-0.02553,47358,-0.00851,15778,-0.13709,254323,-0.12007,222743,-0.16898,313482,-0.15195,281902,-18423,-43914,-25491,-27081,-8658,-129654,-111231,-235229,-216806,0.01679
"4575","E02006238","Forest Heath 001",4200,2,46,113,15,35,3092,378,163,340,16,293.28101,130.28101,319.33899,-20.661,3002.88892,-89.111,251.47301,88.473,320.832,-19.168,3037.32007,-54.68,720.883,557.883,244.71001,-95.29,2719.12695,-372.87299,1007.59802,844.59802,219.388,-120.612,2500.0791,-591.92102,-0.08084,149980,-0.17998,333901,-0.09914,183921,-0.11361,210765,-0.03277,60785,-0.348,645640,-0.26716,495660,-0.40087,743716,-0.32003,593736,-0.05241,97222,-0.11195,207676,-0.05954,110454,-0.07408,137436,-0.02168,40214,-0.22316,414007,-0.17075,316785,-0.26539,492355,-0.21298,395133,-30840,-66195,-35355,-45092,-14252,-161285,-130445,-281991,-251151,0.00486
"4619","E02006268","Mid Suffolk 008",2355,2,68,46,7,28,1475,144,157,422,6,226.96001,69.96,399.82401,-22.176,1435.63904,-39.361,226.886,69.886,393.112,-28.888,1441.72803,-33.272,445.94101,288.94101,324.97501,-97.025,1316.89404,-158.106,620.836,463.836,284.694,-137.306,1204.79102,-270.20901,-0.02282,42336,-0.04373,81112,-0.02091,38776,-0.03286,60961,-0.01004,18625,-0.07623,141401,-0.05341,99065,-0.09289,172308,-0.07007,129972,-0.01392,25815,-0.02576,47771,-0.01185,21956,-0.01939,35962,-0.00547,10147,-0.04791,88859,-0.03399,63044,-0.06341,117613,-0.04949,91798,-17094,-30138,-13044,-24888,-7794,-59580,-42486,-113584,-96490,0.01538
"4852","E02006305","Waveney 004",3726,2,54,150,27,53,1822,252,263,1053,50,430.129,167.129,985.138,-67.862,1745.354,-76.646,388.64401,125.644,1002.979,-50.021,1763.45996,-58.54,1031.25806,768.258,700.49402,-352.50601,1499.51794,-322.48199,1226.60803,963.60797,650.797,-402.202,1386.86096,-435.13901,-0.08018,148743,-0.12537,232573,-0.04519,83830,-0.10144,188187,-0.02126,39444,-0.17732,328959,-0.09714,180216,-0.16862,312828,-0.08845,164085,-0.05011,92957,-0.07889,146340,-0.02878,53383,-0.06495,120486,-0.01484,27529,-0.11919,221122,-0.06909,128165,-0.11941,221528,-0.0693,128571,-29674,-47764,-18090,-42046,-12372,-90859,-61185,-138842,-109168,0.00813
"4870","E02006285","St Edmundsbury 013",3968,10,32,172,47,30,2950,300,64,352,11,144.495,80.495,338.228,-13.772,2894.80103,-55.199,104.785,40.785,345.03299,-6.967,2922.81909,-27.181,505.53299,441.53299,264.77301,-87.227,2654.96094,-295.039,778.99701,714.99701,229.11501,-122.885,2458.93799,-491.06201,-0.02667,49475,-0.05999,111269,-0.03332,61794,-0.04806,89163,-0.02139,39688,-0.137,254147,-0.11033,204672,-0.19093,354204,-0.16426,304729,-0.01438,26677,-0.03187,59105,-0.01749,32428,-0.02435,45171,-0.00997,18494,-0.0827,153420,-0.06832,126743,-0.12353,229168,-0.10915,202491,-15045,-33887,-18842,-26244,-11199,-84699,-69654,-176540,-161495,0.02188
