"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"255520",1,1,1,23.603,10384,598,226,0.00958,4400,343,38953,"E02006246 E02006301"
"255532",1,1,1,5.632,2722,107,95,0.01687,1050,110,9662,"E02006247 E02006248"
"255533",1,1,1,3.962,2008,66,77,0.01943,739,83,7028,"E02006247 E02006249"
"255534",1,1,1,1.635,634,39,17,0.0104,305,15,2131,"E02006247 E02006250"
"255535",1,1,1,4.708,2450,183,50,0.01062,878,68,6774,"E02006247 E02006251"
"255536",1,1,1,6.211,3360,219,81,0.01304,1158,109,10310,"E02006247 E02006252"
"255537",1,1,1,7.22,3764,242,84,0.01163,1346,121,11573,"E02006247 E02006253"
"255538",1,1,1,3.613,1804,126,48,0.01329,674,52,4853,"E02006247 E02006254"
"255539",1,1,1,6.003,3494,237,79,0.01316,1119,102,9567,"E02006247 E02006255"
"255540",1,1,1,4.691,2160,155,73,0.01556,874,74,7038,"E02006247 E02006256"
"255541",1,1,1,4.815,2302,147,74,0.01537,898,85,7045,"E02006247 E02006257"
"255542",1,1,1,8.091,4152,291,102,0.01261,1508,135,11957,"E02006247 E02006258"
"255543",1,1,1,5.676,2918,173,76,0.01339,1058,97,9728,"E02006247 E02006259"
"255544",1,1,1,7.336,3932,240,95,0.01295,1368,123,11367,"E02006247 E02006260"
"255546",1,1,1,24.421,10838,503,303,0.01241,4552,400,43476,"E02006247 E02006265"
"255548",1,1,1,19.2,8642,378,274,0.01427,3579,324,38387,"E02006247 E02006267"
"255549",1,1,1,20.129,8878,411,234,0.01163,3752,323,35475,"E02006247 E02006269"
"255550",1,1,1,18.291,8058,375,220,0.01203,3410,289,32924,"E02006247 E02006270"
"255551",1,1,1,13.562,8642,296,224,0.01652,2528,255,29420,"E02006247 E02006271"
"255552",1,1,1,5.418,2382,104,71,0.0131,1010,84,9259,"E02006247 E02006272"
"255553",1,1,1,20.039,10582,312,383,0.01911,3735,347,37339,"E02006247 E02006291"
"255554",1,1,1,12.359,5462,213,196,0.01586,2304,203,24200,"E02006247 E02006292"
"255556",1,1,1,16.809,7686,347,206,0.01226,3133,256,28257,"E02006247 E02006294"
"255557",1,1,1,9.95,5564,307,102,0.01025,1855,154,15108,"E02006247 E02006295"
"255558",1,1,1,12.18,6398,396,105,0.00862,2270,181,17549,"E02006247 E02006296"
"255559",1,1,1,9.71,4904,302,100,0.0103,1810,148,15177,"E02006247 E02006297"
"255560",1,1,1,20.224,9100,510,154,0.00761,3770,283,33626,"E02006247 E02006298"
"255561",1,1,1,23.883,10466,657,167,0.00699,4452,330,38508,"E02006247 E02006301"
"255572",1,1,1,1.923,794,45,22,0.01144,358,27,2905,"E02006248 E02006249"
"255573",1,1,1,3.815,1704,85,80,0.02097,711,46,5674,"E02006248 E02006250"
"255574",1,1,1,2.025,656,44,31,0.01531,377,17,2610,"E02006248 E02006251"
"255575",1,1,1,1.654,604,34,6,0.00363,308,17,2130,"E02006248 E02006252"
"255576",1,1,1,2.663,1008,57,9,0.00338,496,29,3393,"E02006248 E02006253"
"255577",1,1,1,5.513,3100,168,85,0.01542,1028,72,8215,"E02006248 E02006254"
"255578",1,1,1,2.982,1078,49,16,0.00537,556,29,4208,"E02006248 E02006255"
"255579",1,1,1,4.572,2126,149,96,0.021,852,67,6778,"E02006248 E02006256"
"255580",1,1,1,4.22,1688,91,23,0.00545,787,48,6555,"E02006248 E02006258"
"255581",1,1,1,4.326,1774,96,20,0.00462,806,48,6176,"E02006248 E02006260"
"255582",1,1,1,22.599,11402,408,275,0.01217,4213,342,41496,"E02006248 E02006267"
"255583",1,1,1,21.583,10880,450,281,0.01302,4023,326,38020,"E02006248 E02006270"
"255584",1,1,1,16.854,11464,371,285,0.01691,3142,292,34516,"E02006248 E02006271"
"255585",1,1,1,8.71,5204,179,132,0.01515,1624,121,14355,"E02006248 E02006272"
"255586",1,1,1,14.887,7014,309,180,0.01209,2775,220,27144,"E02006248 E02006291"
"255587",1,1,1,9.037,5196,177,159,0.01759,1685,137,16155,"E02006248 E02006292"
"255588",1,1,1,22.705,11828,450,307,0.01352,4232,335,41653,"E02006248 E02006293"
"255589",1,1,1,11.508,4964,238,127,0.01104,2145,158,19462,"E02006248 E02006294"
"255590",1,1,1,5.393,2808,122,27,0.00501,1005,62,6928,"E02006248 E02006295"
"255591",1,1,1,7.623,3642,211,30,0.00394,1421,88,9369,"E02006248 E02006296"
"255592",1,1,1,5.153,2148,117,25,0.00485,961,56,6997,"E02006248 E02006297"
"255593",1,1,1,15.431,6280,276,67,0.00434,2877,183,26766,"E02006248 E02006298"
"255594",1,1,1,17.617,6934,334,71,0.00403,3284,211,29670,"E02006248 E02006300"
