"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"5973","E02003934","Cornwall 004",2316,13,199,1917,106,9,2,23,4,24,19,34.745,21.745,195.278,1900.728,-16.272,21.813,8.813,198.10001,1909.865,-7.136,120.572,107.572,175.04201,1841.8,-75.2,273.71301,260.71301,153.338,1723.0031,-193.99699,-0.01789,33189,-0.01035,19187,-0.01219,22618,-0.00465,8616,-0.03911,72558,-0.03156,58556,-0.079,146556,-0.07145,132554,-15549,-9004,-13091,-6546,-35933,-29388,-107183,-100638,NA
"6005","E02003909","Cornwall 043",3937,112,889,2311,236,42,5,270,8,43,21,189.866,77.866,865.16998,2270.8989,-40.101,175.603,63.603,865.78497,2281.002,-29.998,612.73798,500.73801,731.45398,2060.293,-250.707,1020.355,908.35498,618.59601,1836.353,-474.647,-0.02461,45643,-0.01241,23010,-0.01596,29602,-0.00376,6969,-0.06799,126129,-0.05579,103496,-0.0905,167890,-0.0783,145257,-18095,-8787,-13533,-4225,-52648,-43340,-115709,-106401,3.61447
"6167","E02003913","Cornwall 056",2024,39,107,1634,113,30,0,41,0,27,33,59.615,20.615,105.536,1617.327,-16.673,70.033,31.033,104.795,1608.488,-25.512,132.425,93.425,97.846,1561.057,-72.943,329.74301,290.74301,86.099,1399.324,-234.67599,-0.0314,58225,-0.01108,20544,-0.03132,58089,-0.011,20408,-0.0604,112034,-0.04008,74353,-0.11052,205035,-0.09021,167354,-19643,-6974,-22494,-9825,-39981,-27312,-109841,-97172,4.12838
"6233","E02003899","Cornwall 025",2238,57,277,1506,109,14,1,205,6,51,12,84.7,27.7,270.94199,1489.074,-16.926,92.337,35.337,270.99899,1484.249,-21.751,228.673,171.673,228.554,1407.993,-98.007,426.20801,369.20801,198.948,1278.921,-227.07899,-0.03206,59459,-0.00829,15352,-0.03289,61008,-0.00911,16901,-0.05212,96678,-0.02835,52571,-0.09223,171088,-0.06846,126981,-17541,-4685,-19308,-6452,-31294,-18438,-80573,-67717,3.86951
"6317","E02003961","Cornwall 036",3948,50,410,3051,282,33,5,41,16,39,21,103.002,53.002,402.82199,3010.9851,-40.015,85.437,35.437,404.763,3024.8511,-26.149,424.37,374.37,352.64499,2775.2061,-275.79401,818.60699,768.60699,303.94299,2472.9331,-578.06702,-0.02794,51812,-0.0139,25783,-0.02071,38408,-0.00667,12379,-0.07709,143006,-0.06306,116977,-0.13267,246136,-0.11864,220107,-21738,-10168,-19195,-7625,-58350,-46780,-145525,-133955,3.80539
"6402","E02003953","Cornwall 019",4248,41,359,3341,247,8,3,159,4,52,34,103.602,62.602,348.21799,3296.375,-44.625,64.633,23.633,355.23099,3323.772,-17.228,392.069,351.069,287.21399,3101.2571,-239.743,734.16302,693.16302,246.927,2840.2451,-500.755,-0.0419,77708,-0.02453,45489,-0.02457,45575,-0.0072,13356,-0.10904,202275,-0.09167,170056,-0.195,361766,-0.17763,329547,-29526,-17885,-18694,-7053,-83938,-72297,-220574,-208933,2.89502
"6412","E02003925","Cornwall 055",2814,41,317,2048,195,55,1,88,9,49,11,83.352,42.352,310.51199,2018.222,-29.778,76.194,35.194,310.91699,2023.358,-24.642,297.586,256.586,268.74399,1875.0439,-172.95599,575.95697,534.95697,229.55901,1676.256,-371.74399,-0.03013,55872,-0.01454,26968,-0.02453,45489,-0.00894,16585,-0.07424,137717,-0.05866,108813,-0.12299,228159,-0.10741,199255,-20010,-9714,-19193,-8897,-51903,-41607,-126861,-116565,3.04305
"6439","E02003922","Cornwall 051",3205,52,324,2421,208,27,2,83,23,46,19,110.955,58.955,314.367,2378.967,-42.033,104.87,52.87,313.59299,2384.9861,-36.014,424.63101,372.63101,254.41499,2163.0549,-257.94501,711.83801,659.83801,221.771,1945.975,-475.02499,-0.03221,59735,-0.01635,30317,-0.02533,46979,-0.00947,17561,-0.08342,154752,-0.06756,125334,-0.13638,252998,-0.12052,223580,-23387,-11065,-21642,-9320,-60185,-47863,-139651,-127329,2.75597
"6476","E02003935","Cornwall 005",4094,49,805,2752,340,7,2,33,51,33,22,99.598,50.598,790.47198,2721.812,-30.188,101.061,52.061,787.41101,2723.0359,-28.964,363.67499,314.67499,707.76099,2569.947,-182.05299,794.242,745.242,596.37903,2303.7261,-448.27399,-0.02531,46941,-0.01207,22387,-0.01966,36476,-0.00643,11922,-0.06683,123971,-0.05359,99417,-0.08998,166918,-0.07674,142364,-20140,-9845,-19432,-9137,-60512,-50217,-152752,-142457,4.33714
"6553","E02003906","Cornwall 033",2143,46,264,1624,73,13,2,79,6,17,19,71.899,25.899,258.36801,1606.287,-17.713,83.913,37.913,259.09,1594.837,-29.163,162.084,116.084,227.577,1555.559,-68.441,334.216,288.216,196.10001,1432.068,-191.93201,-0.04647,86198,-0.01354,25110,-0.05273,97820,-0.0198,36732,-0.06264,116204,-0.02971,55116,-0.10783,200038,-0.0749,138950,-31016,-9393,-39770,-18147,-47343,-25720,-117891,-96268,3.37555
"6559","E02003926","Cornwall 059",3162,50,131,2672,161,22,1,47,3,53,22,83.385,33.385,128.46001,2644.0791,-27.921,81.457,31.457,130.507,2644.2109,-27.789,192.37601,142.37601,114.275,2557.7529,-114.247,432.55499,382.55499,101.831,2351.906,-320.09399,-0.05893,109305,-0.02114,39204,-0.05903,109508,-0.02124,39407,-0.09855,182818,-0.06076,112717,-0.18532,343805,-0.14753,273704,-41843,-14791,-48870,-21818,-71646,-44594,-190627,-163575,2.97481
"6697","E02003907","Cornwall 040",3069,58,227,2455,122,15,3,136,1,26,26,98.15,40.15,222.513,2423.8181,-31.182,115.518,57.518,219.062,2411.0891,-43.911,239.349,181.349,200.274,2319.6831,-135.317,517.06897,459.069,172.26199,2100.3501,-354.64999,-0.05398,100120,-0.02357,43710,-0.05122,95019,-0.02081,38609,-0.11267,209011,-0.08226,152601,-0.17895,331982,-0.14854,275572,-35757,-14985,-40785,-20013,-78297,-57525,-186236,-165464,3.58356
