"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"175493",1,1,1,21.422,9818,352,629,0.02936,3993,383,91642,"E02003907 E02003955",352
"175498",1,1,1,3.816,2720,150,126,0.03302,711,126,21889,"E02003908 E02003909",150
"175499",1,1,1,1.888,1080,88,53,0.02807,352,43,8138,"E02003908 E02003910",88
"175500",1,1,1,6.778,4062,211,242,0.0357,1263,190,17952,"E02003908 E02003911",211
"175501",1,1,1,9.41,5410,230,416,0.04421,1754,262,45543,"E02003908 E02003912",230
"175502",1,1,1,10.294,5980,300,437,0.04245,1919,273,80843,"E02003908 E02003913",300
"175503",1,1,1,14.746,8636,457,640,0.0434,2749,406,112069,"E02003908 E02003914",457
"175504",1,1,1,16.822,9858,513,717,0.04262,3136,458,118633,"E02003908 E02003915",513
"175505",1,1,1,18.2,10420,561,733,0.04027,3393,475,128321,"E02003908 E02003916",561
"175506",1,1,1,17.864,10396,516,790,0.04422,3330,479,118555,"E02003908 E02003917",516
"175507",1,1,1,15.568,8670,447,444,0.02852,2902,377,64081,"E02003908 E02003919",447
"175508",1,1,1,15.469,8992,439,494,0.03193,2884,410,59364,"E02003908 E02003920",439
"175509",1,1,1,17.879,10122,508,552,0.03087,3333,444,80961,"E02003908 E02003922",508
"175510",1,1,1,23.566,12452,460,662,0.02809,4393,524,212493,"E02003908 E02003924",460
"175511",1,1,1,16.132,9594,474,674,0.04178,3007,451,127359,"E02003908 E02003927",474
"175514",1,1,1,20.3,10520,377,653,0.03217,3784,457,129810,"E02003908 E02003952",377
"175515",1,1,1,23.2,11648,509,577,0.02487,4325,500,98791,"E02003908 E02003953",509
"175516",1,1,1,20.569,10408,364,627,0.03048,3834,441,84403,"E02003908 E02003954",364
"175517",1,1,1,20.125,10090,374,617,0.03066,3752,425,74247,"E02003908 E02003955",374
"175518",1,1,1,23.872,13172,538,792,0.03318,4450,614,86949,"E02003908 E02003956",538
"175521",1,1,1,22.098,12212,466,765,0.03462,4119,556,135689,"E02003908 E02003962",466
"175523",1,1,1,19.934,11628,523,676,0.03391,3716,487,88449,"E02003908 E02003964",523
"175528",1,1,1,2.678,930,79,87,0.03249,499,25,6718,"E02003909 E02003910",79
"175529",1,1,1,4.666,2366,91,172,0.03686,870,106,8734,"E02003909 E02003911",91
"175530",1,1,1,12.674,6710,328,536,0.04229,2363,306,38219,"E02003909 E02003912",328
"175531",1,1,1,9.968,4686,245,323,0.0324,1858,193,28937,"E02003909 E02003913",245
"175532",1,1,1,14.42,7342,402,526,0.03648,2688,326,60163,"E02003909 E02003914",402
"175533",1,1,1,16.496,8564,458,603,0.03655,3075,378,66727,"E02003909 E02003915",458
"175534",1,1,1,17.874,9126,506,619,0.03463,3332,395,76415,"E02003909 E02003916",506
"175535",1,1,1,17.538,9102,461,676,0.03854,3269,399,66649,"E02003909 E02003917",461
"175536",1,1,1,14.4,7412,351,464,0.03222,2684,324,43992,"E02003909 E02003918",351
"175537",1,1,1,11.946,6060,306,318,0.02662,2227,254,47023,"E02003909 E02003919",306
"175538",1,1,1,11.847,6382,298,368,0.03106,2208,287,42306,"E02003909 E02003920",298
"175539",1,1,1,10.251,6132,288,376,0.03668,1911,295,30220,"E02003909 E02003921",288
"175540",1,1,1,14.257,7512,367,426,0.02988,2658,321,63903,"E02003909 E02003922",367
"175541",1,1,1,18.354,9248,291,510,0.02779,3421,383,195083,"E02003909 E02003923",291
"175542",1,1,1,19.944,9842,319,536,0.02688,3718,401,195435,"E02003909 E02003924",319
"175543",1,1,1,15.806,8300,419,560,0.03543,2946,371,75453,"E02003909 E02003927",419
"175547",1,1,1,21.143,11270,470,861,0.04072,3941,521,51909,"E02003909 E02003952",470
"175549",1,1,1,20.017,10360,403,791,0.03952,3731,462,55747,"E02003909 E02003955",403
"175561",1,1,1,5.436,3242,136,203,0.03734,1013,159,10814,"E02003910 E02003911",136
"175562",1,1,1,10.824,6180,284,471,0.04351,2018,299,32842,"E02003910 E02003912",284
"175563",1,1,1,9.366,5440,258,402,0.04292,1746,248,45159,"E02003910 E02003913",258
"175564",1,1,1,13.818,8096,415,605,0.04378,2576,382,76385,"E02003910 E02003914",415
"175565",1,1,1,15.894,9318,471,682,0.04291,2963,433,82949,"E02003910 E02003915",471
"175566",1,1,1,17.272,9880,519,698,0.04041,3220,450,92637,"E02003910 E02003916",519
"175567",1,1,1,16.936,9856,474,755,0.04458,3157,454,82871,"E02003910 E02003917",474
"175568",1,1,1,14.226,7850,372,405,0.02847,2652,346,56943,"E02003910 E02003919",372
"175569",1,1,1,14.127,8172,364,455,0.03221,2633,379,52226,"E02003910 E02003920",364
"175570",1,1,1,16.537,9302,433,513,0.03102,3083,412,73823,"E02003910 E02003922",433
"175571",1,1,1,22.224,11632,385,623,0.02803,4143,492,205355,"E02003910 E02003924",385
"175572",1,1,1,15.204,9054,432,639,0.04203,2834,426,91675,"E02003910 E02003927",432
"175575",1,1,1,22.741,12486,485,841,0.03698,4239,582,115351,"E02003910 E02003953",485
"175576",1,1,1,19.715,10422,419,728,0.03693,3675,472,57553,"E02003910 E02003955",419
"175580",1,1,1,21.348,12398,577,731,0.03424,3980,524,75748,"E02003910 E02003964",577
"175587",1,1,1,15.433,8504,394,696,0.0451,2877,399,59382,"E02003911 E02003912",394
"175588",1,1,1,4.661,2324,161,177,0.03797,869,90,18781,"E02003911 E02003913",161
"175589",1,1,1,9.113,4980,318,380,0.0417,1699,223,50007,"E02003911 E02003914",318
"175590",1,1,1,11.189,6202,374,457,0.04084,2086,275,56571,"E02003911 E02003915",374
"175591",1,1,1,12.567,6764,422,473,0.03764,2343,292,66259,"E02003911 E02003916",422
"175592",1,1,1,12.231,6740,377,530,0.04333,2280,296,56493,"E02003911 E02003917",377
"175593",1,1,1,13.254,6612,321,326,0.0246,2471,282,43739,"E02003911 E02003919",321
"175594",1,1,1,11.462,6556,334,390,0.03403,2137,292,27130,"E02003911 E02003920",334
"175595",1,1,1,15.565,8064,382,434,0.02788,2901,348,60619,"E02003911 E02003922",382
