"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"3367","E02002793","York 022",4345,6,58,516,24,64,2588,250,482,335,22,706.56299,224.563,307.31,2453.01099,-134.989,676.771,194.771,311.884,2473.875,-114.125,1271.89001,789.89001,231.017,2115.57788,-472.422,1495.48096,1013.48102,219.89799,1962.94702,-625.05298,-0.15744,292052,-0.04836,89704,-0.15042,279038,-0.04134,76690,-0.27645,512854,-0.16737,310506,-0.26979,500512,-0.16072,298164,-118875,-36126,-116644,-33895,-196327,-113578,-258204,-175455,0.00911
"3408","E02005769","Harrogate 009",3098,7,132,253,4,19,1910,206,53,494,20,122.77,69.77,478.32401,1870.79102,-39.209,92.241,39.241,484.61899,1888.60999,-21.39,482.63901,429.63901,379.995,1683.55298,-226.446,777.16199,724.16199,331.85999,1504.36096,-405.63901,-0.02111,39119,-0.01378,25527,-0.012,22260,-0.00467,8668,-0.07406,137365,-0.06673,123773,-0.09748,180807,-0.09015,167215,-18577,-12216,-11047,-4686,-63228,-56867,-130596,-124235,0.02759
"3501","E02002783","York 012",4844,2,88,379,21,89,2703,297,717,534,14,948.896,231.896,495.215,2563.70801,-139.29201,967.04901,250.049,491.33899,2556.84302,-146.157,1422.26404,705.263,399.677,2273.77002,-429.23001,1713.349,996.349,366.858,2087.98511,-615.01501,-0.17415,323062,-0.04104,76117,-0.17031,315963,-0.03721,69018,-0.24847,460965,-0.11537,214020,-0.25722,477182,-0.12411,230237,-137985,-33354,-137157,-32526,-193242,-88611,-255028,-150397,0.00945
"3549","E02002792","York 021",3527,4,146,207,9,23,1619,110,589,808,12,739.58099,150.58099,752.71002,1545.05701,-73.943,707.76501,118.765,760.42102,1565.83997,-53.16,993.81403,404.814,657.724,1422.10803,-196.892,1197.698,608.698,588.57001,1317.55505,-301.44501,-0.07793,144554,-0.01487,27563,-0.07556,140163,-0.01249,23172,-0.10292,190925,-0.03986,73934,-0.09538,176932,-0.03232,59941,-93851,-17185,-92829,-16163,-118710,-42044,-149873,-73207,0.00922
"3560","E02005779","Harrogate 019",3284,10,161,158,10,13,1961,129,83,737,22,169.19299,86.193,705.55298,1915.42798,-45.571,132.383,49.383,718.19299,1935.13599,-25.864,602.33801,519.33801,530.55499,1699.05505,-261.94501,831.362,748.362,469.517,1564.61597,-396.384,-0.01701,31507,-0.0085,15719,-0.01298,24076,-0.00447,8288,-0.04203,77919,-0.03351,62131,-0.06072,112594,-0.0522,96806,-19995,-10166,-16826,-6997,-53386,-43557,-107947,-98118,0.02646
"3590","E02005807","Scarborough 013",2567,2,29,113,2,32,1955,188,53,170,23,104.776,51.776,164.814,1915.59595,-39.404,93.639,40.639,166.244,1923.59595,-31.404,334.29999,281.29999,138.774,1744.38696,-210.61301,585.966,532.966,120.952,1549.33496,-405.66501,-0.03997,74148,-0.02143,39761,-0.03196,59281,-0.01342,24894,-0.1075,199439,-0.08897,165052,-0.14463,268325,-0.1261,233938,-24156,-13235,-20377,-9456,-71152,-60231,-144091,-133170,NA
"3612","E02005806","Scarborough 012",2684,2,25,261,15,31,1624,205,100,410,11,191.868,91.868,391.815,1569.073,-54.927,183.798,83.798,392.83499,1574.828,-49.172,593.50299,493.50299,312.97601,1331.29395,-292.70599,847.651,747.651,273.841,1174.80701,-449.19299,-0.05246,97321,-0.02654,49228,-0.04564,84668,-0.01972,36575,-0.14362,266447,-0.1177,218354,-0.13704,254230,-0.11111,206137,-31236,-15278,-29786,-13828,-90614,-74656,-138525,-122567,0.01073
"3676","E02005767","Harrogate 007",2753,5,112,68,1,16,2205,146,34,152,14,85.044,51.044,146.71201,2165.4751,-39.525,62.747,28.747,150.66701,2180.62695,-24.373,321.13901,287.13901,115.525,1989.25098,-215.74899,534.84302,500.84299,101.14,1815.99194,-389.008,-0.02584,47891,-0.01445,26775,-0.01989,36880,-0.0085,15764,-0.07642,141747,-0.06504,120631,-0.10237,189878,-0.09098,168762,-26614,-14601,-22808,-10795,-75829,-63816,-151850,-139837,0.02449
"3688","E02005785","Richmondshire 004",8046,4,246,255,56,57,4059,527,252,2136,454,475.47198,223.472,2061.87598,3957.75903,-101.241,320.064,68.064,2118.04907,4023.52393,-35.476,1586.14294,1334.14294,1675.12903,3475.85889,-583.14099,2441.17407,2189.17407,1408.24402,3072.79395,-986.20599,-0.03666,68002,-0.01809,33540,-0.02696,50008,-0.00838,15546,-0.11504,213408,-0.09646,178946,-0.10072,186841,-0.08214,152379,-51906,-25947,-41469,-15510,-143432,-117473,-265728,-239769,0.02687
"3931","E02002773","York 002",2513,0,23,244,5,34,1700,136,189,173,9,325.83301,136.83299,159.341,1606.23901,-93.761,307.77301,118.773,167.03799,1617.22095,-82.779,724.15002,535.15002,112.299,1338.61499,-361.38501,853.229,664.229,110.316,1241.771,-458.23001,-0.09111,169015,-0.03776,70044,-0.09113,169045,-0.03777,70074,-0.19689,365264,-0.14354,266293,-0.18377,340914,-0.13041,241943,-68709,-28449,-69403,-29143,-139422,-99162,-184583,-144323,0.003
"4001","E02005766","Harrogate 006",2450,1,29,68,1,15,1960,132,19,212,13,40.392,21.392,208,1944.66296,-15.337,36.195,17.195,209.62399,1946.74402,-13.256,122.109,103.109,187.233,1890.82898,-69.171,284.95099,265.95099,162.68401,1769.06799,-190.93201,-0.01396,25868,-0.00668,12373,-0.0134,24851,-0.00612,11356,-0.02841,52697,-0.02114,39202,-0.06174,114522,-0.05446,101027,-15963,-7759,-17107,-8903,-34047,-25843,-104954,-96750,0.03208
"4006","E02002778","York 007",3790,3,159,201,11,33,1970,147,487,762,17,710.60999,223.61,690.55701,1852.98706,-117.013,626.07202,139.07201,715.21997,1900.04602,-69.954,1297.46802,810.46698,502.91901,1544.88196,-425.11801,1404.85999,917.85999,482.64401,1474.48999,-495.51001,-0.07533,139726,-0.02064,38269,-0.07174,133071,-0.01704,31614,-0.12309,228335,-0.0684,126878,-0.09868,183047,-0.04398,81590,-81796,-22799,-79635,-20638,-130577,-71580,-156323,-97326,0.0061
"4087","E02005770","Harrogate 010",4633,3,79,240,20,51,3026,327,192,670,25,355.79099,163.791,636.72803,2923.40088,-102.599,330.44199,138.442,637.11798,2942.26294,-83.737,1099.38,907.38,473.83401,2468.97998,-557.02002,1470.68604,1278.68604,417.51599,2217.67212,-808.328,-0.04428,82097,-0.01955,36234,-0.03666,67996,-0.01193,22133,-0.11672,216512,-0.092,170649,-0.12724,236015,-0.10251,190152,-45357,-19826,-42130,-16599,-118566,-93035,-190667,-165136,0.02049
"4096","E02005814","Selby 006",2780,3,79,102,7,13,1936,179,140,310,11,252.366,112.366,284.621,1862.06897,-73.931,173.245,33.245,303.03201,1914.63,-21.37,632.46503,492.465,192.396,1615.61499,-320.38501,724.22803,584.22803,188.036,1542.87195,-393.12799,-0.03414,63304,-0.01697,31449,-0.02472,45845,-0.00754,13990,-0.06909,128154,-0.05192,96299,-0.08719,161727,-0.07001,129872,-34594,-17413,-24924,-7743,-71886,-54705,-122892,-105711,0.00163
"4158","E02005764","Harrogate 004",4825,3,12,184,19,23,3025,428,111,998,22,259.07501,148.075,950.62097,2943.72095,-81.279,189.50301,78.503,967.74799,2985.12891,-39.871,964.14801,853.14801,702.50098,2574.96899,-450.03101,1329.698,1218.698,618.117,2349.33911,-675.66101,-0.0323,59903,-0.01984,36796,-0.0173,32079,-0.00484,8972,-0.09089,168608,-0.07843,145501,-0.11127,206425,-0.09881,183318,-36937,-22079,-23195,-8337,-106508,-91650,-203300,-188442,0.00842
"4159","E02005765","Harrogate 005",2707,2,16,40,3,12,2145,152,38,287,12,100.684,62.684,272.14401,2103.04297,-41.957,55.117,17.117,281.62,2134.95093,-10.049,330.875,292.875,207.619,1958.64502,-186.355,507.97601,469.97601,185.35699,1820.37,-324.63,-0.02605,48300,-0.01707,31643,-0.011,20404,-0.00202,3747,-0.07113,131951,-0.06215,115294,-0.09678,179538,-0.0878,162881,-28517,-19224,-12281,-2988,-81920,-72627,-166694,-157401,0.01235
"4166","E02002785","York 014",2880,3,43,227,19,26,1555,166,462,364,15,610.41199,148.412,337.453,1464.24304,-90.757,565.81702,103.817,347.229,1495.95105,-59.049,909.26801,447.26801,284.22501,1273.92297,-281.077,1066.13403,604.13397,263.63901,1175.47595,-379.52399,-0.10614,196891,-0.02419,44858,-0.09819,182142,-0.01623,30109,-0.15479,287157,-0.07284,135124,-0.14951,277354,-0.06756,125321,-93730,-20831,-86790,-13891,-130664,-57765,-160398,-87499,0.00813
"4173","E02005743","Craven 002",1684,5,52,27,0,9,1234,84,19,236,18,39.01,20.01,230.078,1221.93396,-12.066,30.575,11.575,233.69099,1225.828,-8.172,128.813,109.813,198.741,1172.745,-61.255,240.298,221.298,171.304,1099.95898,-134.041,-0.01507,27948,-0.0062,11491,-0.01454,26967,-0.00567,10510,-0.02881,53448,-0.01994,36991,-0.04212,78140,-0.03325,61683,-12876,-5587,-13093,-5804,-28958,-21669,-67994,-60705,NA
"4216","E02005755","Hambleton 006",2794,6,25,56,4,19,2092,170,48,356,18,124.307,76.307,335.86099,2043.09998,-48.9,68.313,20.313,352.13199,2077.51294,-14.487,418.952,370.952,244.569,1866.69299,-225.30701,603.26703,555.26703,218.89799,1728.34094,-363.659,-0.03374,62581,-0.01783,33069,-0.02421,44911,-0.0083,15399,-0.07643,141795,-0.06052,112283,-0.09144,169632,-0.07553,140120,-37392,-19717,-25626,-7951,-93362,-75687,-170749,-153074,0.00813
"4340","E02005781","Harrogate 021",2167,9,124,52,6,10,1758,103,12,78,15,43.344,31.344,76.301,1733.39795,-24.602,20.065,8.065,77.843,1751.76294,-6.237,199.166,187.166,64.985,1614.39795,-143.60201,378.39301,366.39301,56.731,1471.31604,-286.68399,-0.01414,26171,-0.00993,18350,-0.00676,12537,-0.00254,4716,-0.05144,95374,-0.04722,87553,-0.08436,156459,-0.08015,148638,-15066,-9992,-8458,-3384,-49681,-44607,-117620,-112546,NA
"4661","E02002775","York 004",2310,0,24,261,12,28,1280,150,293,250,12,435.711,142.711,229.73199,1195.69104,-84.309,405.547,112.547,237.806,1214.44897,-65.551,810.68597,517.68597,167.304,976.65302,-303.34698,907.70697,614.70697,160.84399,912.01099,-367.98901,-0.08267,153352,-0.02652,49178,-0.07688,142619,-0.02073,38445,-0.15121,280506,-0.09505,176332,-0.13896,257791,-0.08281,153617,-60430,-19420,-56313,-15303,-104675,-63665,-128741,-87731,0.00445
"4683","E02005774","Harrogate 014",4505,8,148,387,20,40,2648,278,154,805,17,309.72501,155.72501,766.77899,2564.21094,-83.789,267.362,113.362,775.52899,2589.23389,-58.766,1057.59705,903.59698,571.31598,2170.14404,-477.85599,1427.52698,1273.52698,502.45599,1949.23206,-698.76801,-0.03711,68795,-0.01774,32872,-0.02955,54798,-0.01018,18875,-0.10427,193412,-0.08491,157489,-0.11271,209067,-0.09335,173144,-36275,-16924,-30946,-11595,-99613,-80262,-165210,-145859,0.01894
"4695","E02006870","Ryedale 008",5640,2,103,125,15,63,3333,398,405,1168,28,580.93201,175.93201,1102.99304,3240.12598,-92.874,608.60901,203.60899,1088.78101,3230.12988,-102.87,1065.16797,660.16803,899.63098,3001.83203,-331.168,1480.823,1075.823,786.18903,2752.84106,-580.15997,-0.12323,228617,-0.03124,57952,-0.11828,219436,-0.02629,48771,-0.14577,270427,-0.05378,99762,-0.1621,300724,-0.07011,130059,-111012,-31756,-110690,-31434,-167407,-88151,-283008,-203752,NA
"4734","E02005780","Harrogate 020",4147,9,166,146,10,18,2912,185,113,570,18,207.22099,94.221,550.69299,2848.30591,-63.694,232.74899,119.749,541.46002,2834.21606,-77.784,668.32202,555.32202,445.22699,2546.073,-365.927,1011.20697,898.20697,384.95401,2308.54712,-603.453,-0.02663,49328,-0.01347,24938,-0.02317,42972,-0.01002,18582,-0.07363,136543,-0.06048,112153,-0.10302,191064,-0.08987,166674,-29143,-14763,-28077,-13697,-79940,-65560,-161567,-147187,0.03462
"4834","E02005789","Ryedale 002",3878,7,28,80,5,31,2638,241,139,689,20,243.32899,104.329,654.74298,2577.36401,-60.636,236.33099,97.331,652.69702,2585.18091,-52.819,577.97498,438.97501,533.06299,2394.10498,-243.895,854.26599,715.26599,463.26199,2215.21606,-422.784,-0.05894,109332,-0.02661,49355,-0.04731,87763,-0.01498,27786,-0.09913,183909,-0.0668,123932,-0.0979,181629,-0.06557,121652,-59217,-26384,-51338,-18505,-119881,-87048,-221057,-188224,NA
"5025","E02005815","Selby 007",3803,2,121,123,4,25,2968,198,126,223,13,276.06799,150.06799,204.44501,2857.27393,-110.726,181.785,55.785,218.282,2926.698,-41.302,780.12299,654.12299,133.407,2494.2771,-473.72299,921.92999,795.92999,129.67999,2372.34399,-595.65601,-0.05483,101676,-0.0313,58038,-0.03455,64090,-0.01103,20452,-0.13183,244545,-0.10831,200907,-0.15309,283990,-0.12957,240352,-52971,-31208,-33415,-11652,-127297,-105534,-211110,-189347,0.00281
"5240","E02005746","Craven 005",2916,2,126,58,10,15,1685,193,40,776,11,95.309,55.309,755.84003,1656.41895,-28.581,69.462,29.462,764.31299,1671.30005,-13.7,417.392,377.392,620.73401,1504.55701,-180.44299,661.26202,621.26202,537.28497,1374.40002,-310.60001,-0.02273,42135,-0.0106,19642,-0.01934,35870,-0.00721,13377,-0.04734,87796,-0.03522,65303,-0.06829,126654,-0.05616,104161,-14301,-7544,-11575,-4818,-38777,-32020,-88394,-81637,0.02687
"5304","E02002788","York 017",4806,8,321,232,14,35,1854,206,701,1420,15,901.88,200.88,1334.90503,1769.89197,-84.108,861.62903,160.629,1349.474,1788.49304,-65.507,1339.40002,638.40002,1116.31799,1609.34998,-244.64999,1600.32397,899.32501,1006.46399,1498.88403,-355.116,-0.09068,168200,-0.01724,31961,-0.08813,163496,-0.01469,27257,-0.1104,204799,-0.03696,68560,-0.09735,180586,-0.02391,44347,-93093,-18709,-90723,-16339,-119420,-45036,-152597,-78213,0.00806
"5442","E02005797","Scarborough 003",2629,2,40,81,25,16,1324,203,35,851,52,65.836,30.836,836.45203,1311.479,-12.521,66.282,31.282,836.75403,1310.87695,-13.123,256.87399,221.87399,739.71399,1238.87695,-85.123,514.271,479.271,622.18201,1131.74902,-192.25101,-0.01778,32975,-0.00344,6387,-0.01905,35344,-0.00472,8756,-0.02098,38930,-0.00665,12342,-0.01177,21833,0.00256,-4755,-13311,-3132,-14677,-4498,-24610,-14431,-50456,-40277,0.03918
"5450","E02005800","Scarborough 006",3053,1,51,188,16,24,1221,248,73,1204,27,149.59399,76.594,1168.06897,1193.08496,-27.915,104.578,31.578,1188.56799,1209.98706,-11.013,600.242,527.242,931.05402,1046.15698,-174.843,873.35498,800.35498,813.591,941.50702,-279.49301,-0.01881,34887,-0.00736,13656,-0.01308,24258,-0.00163,3027,-0.03731,69217,-0.02587,47986,-0.03274,60743,-0.0213,39512,-11379,-5129,-7987,-1737,-31737,-25487,-58049,-51799,0.02611
"5460","E02005801","Scarborough 007",1915,1,19,139,17,28,989,147,71,491,13,129.306,58.306,471.97601,960.45898,-28.541,121.27,50.27,474.54401,964.83801,-24.162,428.241,357.241,367.48999,819.51801,-169.48199,600.13702,529.13702,322.349,728.84497,-260.155,-0.02186,40536,-0.00721,13369,-0.01888,35016,-0.00423,7849,-0.04309,79933,-0.02844,52766,-0.04357,80833,-0.02893,53666,-13177,-4769,-11922,-3514,-31323,-22915,-53563,-45155,0.02519
"5489","E02002794","York 023",2436,7,66,280,4,26,1223,115,286,418,11,387.89899,101.899,394.60101,1170.15198,-52.848,378.965,92.965,398.78799,1170.29004,-52.71,644.52802,358.52802,334.436,1038.20605,-184.79401,765.435,479.435,316.19299,967.50201,-255.498,-0.05817,107892,-0.01554,28806,-0.06343,117657,-0.02079,38571,-0.09584,177786,-0.05321,98700,-0.09315,172778,-0.05051,93692,-47903,-12434,-54933,-19464,-74239,-38770,-97439,-61970,0.00927
"5531","E02002786","York 015",4271,7,82,328,35,37,1636,253,651,1224,18,857.38,206.38,1146.745,1547.18604,-88.814,782.35699,131.35699,1174.08899,1581.50598,-54.494,1328.83606,677.836,957.78302,1355.33606,-280.664,1581.49097,930.49103,866.711,1246.729,-389.271,-0.08499,157656,-0.01896,35160,-0.07778,144285,-0.01175,21789,-0.1158,214816,-0.04977,92320,-0.09602,178122,-0.02999,55626,-85444,-19175,-79535,-13266,-117303,-51034,-147808,-81539,0.01207
"5576","E02005773","Harrogate 013",4171,4,144,250,20,40,2111,251,142,1195,14,289.56799,147.56799,1137.21802,2044.41199,-66.588,224.272,82.272,1162.828,2074.4729,-36.527,1017.16803,875.16803,825.01001,1736.55298,-374.44699,1301.26001,1159.26001,744.12,1585.51794,-525.48199,-0.02622,48594,-0.01069,19789,-0.02183,40481,-0.0063,11676,-0.05769,106989,-0.04216,78184,-0.06183,114670,-0.0463,85865,-28295,-12453,-23952,-8110,-71761,-55919,-121897,-106055,0.01778
"5586","E02005757","Hambleton 008",3844,3,65,51,9,30,2780,242,94,544,26,260.74399,166.744,503.10501,2674.81592,-105.184,119.599,25.599,538.08099,2763.26709,-16.733,909.81799,815.81799,335.23801,2274.55591,-505.444,1057.83606,963.836,313.366,2164.646,-615.354,-0.03939,73069,-0.02024,37537,-0.0252,46741,-0.00604,11209,-0.09049,167869,-0.07133,132337,-0.08736,162063,-0.0682,126531,-46079,-23805,-29222,-6948,-115735,-93461,-174555,-152281,0.00049
"5598","E02005752","Hambleton 003",2825,3,50,54,5,5,2275,178,61,177,17,129.793,68.793,168.724,2222.93188,-52.068,91.821,30.821,173.276,2252.0459,-22.954,358.646,297.646,138.181,2053.12598,-221.87399,526.96301,465.96301,124.067,1919.23901,-355.76099,-0.03755,69633,-0.02116,39225,-0.0263,48784,-0.00991,18376,-0.09321,172916,-0.07682,142508,-0.10991,203877,-0.09351,173469,-39844,-23152,-25962,-9270,-100366,-83674,-180338,-163646,0.00921
"5601","E02005775","Harrogate 015",4624,17,233,305,15,16,2326,194,108,1380,30,221.08701,113.087,1335.73706,2274.30591,-51.694,163.981,55.981,1361.224,2297.71289,-28.287,824.62097,716.62097,1061.01404,2027.28296,-298.71701,1208.68103,1100.68103,925.23102,1843.33899,-482.66101,-0.02043,37856,-0.01098,20336,-0.01284,23810,-0.00339,6290,-0.05361,99413,-0.04416,81893,-0.07122,132086,-0.06177,114566,-21866,-11812,-14807,-4753,-61613,-51559,-126109,-116055,0.02485
"5695","E02005796","Scarborough 002",2485,1,44,72,3,11,1941,148,27,202,36,55.623,28.623,197.14101,1920.30005,-20.7,44.026,17.026,199.354,1928.47803,-12.522,174.028,147.028,172.16299,1839.15405,-101.846,328.92599,301.92599,152.15401,1721.823,-219.177,-0.02846,52777,-0.01318,24433,-0.02314,42919,-0.00786,14575,-0.05754,106749,-0.04227,78405,-0.09445,175215,-0.07917,146871,-19254,-9188,-16667,-6601,-43910,-33844,-107571,-97505,NA
"5794","E02005795","Scarborough 001",2674,6,32,86,24,16,1288,179,38,936,69,73.442,35.442,916.95398,1274.98706,-13.013,67.201,29.201,921.29901,1276.55103,-11.449,288.871,250.871,793.49902,1201.63501,-86.365,548.79401,510.79401,662.97101,1098.68994,-189.31,-0.01535,28473,-0.00235,4356,-0.01695,31438,-0.00395,7321,-0.01093,20265,0.00207,-3852,0.00495,-9179,0.01794,-33296,-10780,-3336,-11278,-3834,-22447,-15003,-51180,-43736,0.04325
"5901","E02002779","York 008",4195,5,81,256,12,36,2179,238,754,620,14,1000.82501,246.825,564.77301,2034.10303,-144.897,965.17798,211.17799,575.57703,2054.38501,-124.616,1489.72705,735.72699,466.45599,1730.37,-448.63,1667.67102,913.67102,435.24399,1615.61499,-563.38501,-0.1323,245425,-0.0295,54716,-0.1323,245424,-0.0295,54715,-0.1944,360642,-0.0916,169933,-0.17806,330335,-0.07526,139626,-131258,-28053,-134561,-31356,-181523,-78318,-215648,-112443,0.0074
"5944","E02005794","Ryedale 007",3754,8,61,83,9,18,3060,223,53,209,30,109.706,56.706,202.95,3015.93701,-44.063,83.977,30.977,207.155,3034.63306,-25.367,290.147,237.147,176.311,2883.34497,-176.655,527.237,474.237,158.69099,2691.698,-368.302,-0.06065,112500,-0.02891,53628,-0.05284,98017,-0.0211,39145,-0.10522,195192,-0.07348,136320,-0.17688,328147,-0.14515,269275,-54210,-25151,-51134,-22075,-97887,-68828,-225185,-196126,0.02422
"5972","E02005790","Ryedale 003",2307,4,25,28,2,23,1686,118,49,337,35,87.425,38.425,326.73801,1661.49805,-24.502,79.151,30.151,328.272,1667.41296,-18.587,219.75999,170.75999,287.04999,1581.39795,-104.602,384.92499,335.92499,248.34801,1470.92603,-215.07401,-0.03079,57125,-0.01336,24780,-0.02626,48706,-0.00882,16361,-0.05674,105263,-0.0393,72918,-0.06667,123680,-0.04923,91335,-27319,-11598,-24613,-8892,-55367,-39646,-114932,-99211,NA
"6022","E02002776","York 005",3100,1,37,214,13,45,1759,189,454,381,7,624.77197,170.772,352.07599,1650.36206,-108.638,612.46997,158.47,349.07101,1667.547,-91.453,1035.30701,581.30701,281.789,1381.17505,-377.82501,1180.03198,726.03198,266.95999,1282.62695,-476.37299,-0.09466,175585,-0.02716,50363,-0.09044,167776,-0.02294,42554,-0.16143,299472,-0.09393,174250,-0.15057,279324,-0.08307,154102,-78110,-22737,-75624,-20251,-128261,-72888,-159761,-104388,0.00557
"6076","E02002777","York 006",4292,2,73,274,10,42,2598,231,582,461,19,834.59601,252.59599,420.27499,2435.54297,-162.457,790.487,208.487,422.323,2470.10791,-127.892,1471.38904,889.38898,319.81699,2011.026,-586.974,1608.17004,1026.17004,312.69199,1905.10095,-692.89899,-0.12204,226383,-0.03793,70345,-0.11094,205797,-0.02683,49759,-0.21929,406820,-0.13518,250782,-0.20375,377985,-0.11964,221947,-103730,-32480,-95677,-24427,-177413,-106163,-217989,-146739,0.00581
"6134","E02005753","Hambleton 004",6041,3,99,74,34,20,3299,351,280,1854,27,564.84497,284.845,1725.20898,3167.78101,-131.21899,490.22699,210.22701,1748.36499,3210.45605,-88.544,1732.96899,1452.96899,1185.11206,2641.66699,-657.33301,2058.72705,1778.72705,1074.68298,2459.75195,-839.24799,-0.03084,57192,-0.01495,27730,-0.02414,44783,-0.00826,15321,-0.05686,105483,-0.04098,76021,-0.03865,71696,-0.02277,42234,-57478,-28251,-47770,-18543,-138799,-109572,-219357,-190130,0.00926
"6142","E02005818","Selby 010",3614,3,58,71,6,30,3049,194,60,131,12,150.772,90.772,123.523,2975.51709,-73.483,88.832,28.832,128.507,3025.77588,-23.224,458.58499,398.58499,94.377,2730.8269,-318.173,640.76501,580.76501,89.411,2572.54907,-476.45099,-0.04915,91122,-0.03153,58441,-0.02705,50183,-0.00944,17502,-0.13475,249952,-0.11713,217271,-0.16533,306688,-0.14771,274007,-48832,-30559,-28261,-9988,-130574,-112301,-231842,-213569,NA
"6209","E02005816","Selby 008",3901,2,75,80,4,34,3241,215,80,151,19,176.40601,96.406,141.588,3163.94897,-77.051,106.029,26.029,148.686,3220.39697,-20.602,461.95099,381.95099,112.004,2936.29004,-304.70999,628.021,548.021,105.606,2793.62695,-447.37299,-0.06326,117347,-0.03674,68146,-0.03887,72114,-0.01235,22913,-0.15263,283165,-0.12611,233964,-0.17237,319782,-0.14585,270581,-57766,-34583,-35008,-11825,-145530,-122347,-237488,-214305,NA
"6261","E02005758","Hambleton 009",3495,2,47,41,10,21,2473,228,151,495,27,300.17099,149.17101,457.33301,2377.31201,-95.688,204.472,53.472,480.70099,2439.52197,-33.478,820.047,669.047,319.14301,2050.53101,-422.46899,961.948,810.948,301.405,1942.07202,-530.92798,-0.03999,74172,-0.01866,34613,-0.02921,54179,-0.00788,14620,-0.08206,152228,-0.06073,112669,-0.08935,165759,-0.06803,126200,-46686,-22145,-32628,-8087,-103446,-78905,-163638,-139097,NA
"6353","E02005802","Scarborough 008",3827,2,36,193,25,28,1560,296,117,1551,19,224.498,107.498,1498.72595,1519.93604,-40.064,192.735,75.735,1516.10303,1529.93103,-30.069,841.995,724.995,1165.70703,1311.61499,-248.38499,1173.46997,1056.46997,1022.09302,1178.95898,-381.04099,-0.03308,61368,-0.00922,17101,-0.02945,54622,-0.00558,10355,-0.05009,92927,-0.02623,48660,-0.04398,81585,-0.02012,37318,-21614,-6923,-19869,-5178,-44713,-30022,-77147,-62456,0.02646
"6391","E02005768","Harrogate 008",2772,6,58,131,5,14,2103,143,67,226,19,118.635,51.635,220.164,2063.71191,-39.288,116.646,49.646,218.745,2065.93311,-37.067,366.491,299.491,192.646,1877.73706,-225.263,643.789,576.789,165.90199,1665.66699,-437.33301,-0.02068,38324,-0.01144,21186,-0.01649,30580,-0.00725,13442,-0.07112,131907,-0.06188,114769,-0.09282,172164,-0.08358,155026,-20455,-11134,-18255,-8934,-68165,-58844,-134141,-124820,0.02883
"6478","E02005763","Harrogate 003",2675,5,29,57,3,18,2028,131,108,268,28,171.43201,63.432,254.44099,1984.07397,-43.926,146.31,38.31,258.52899,2002.34802,-25.652,376.53799,268.53799,210.847,1842.95496,-185.045,549.13702,441.13699,187.37199,1711.67896,-316.32101,-0.02808,52070,-0.01397,25899,-0.02104,39025,-0.00693,12854,-0.06416,119017,-0.05005,92846,-0.08725,161850,-0.07314,135679,-34323,-16387,-27984,-10048,-73566,-55630,-143036,-125100,0.01528
"6547","E02005798","Scarborough 004",3031,2,42,101,11,26,2312,184,38,270,45,59.857,21.857,266.108,2296.55591,-15.444,69.629,31.629,267.552,2287.04395,-24.956,133.054,95.054,246.075,2250.88208,-61.118,323.62399,285.62399,216.60201,2113.02808,-198.972,-0.04148,76951,-0.01215,22525,-0.05282,97991,-0.02348,43565,-0.05486,101778,-0.02553,47352,-0.11528,213868,-0.08594,159442,-32308,-9164,-44619,-21475,-44649,-21505,-127941,-104797,NA
"6744","E02002791","York 020",2653,1,50,166,6,35,2002,130,118,130,15,212.71899,94.719,121.699,1930.93896,-71.061,170.505,52.505,127.106,1963.35596,-38.644,507.746,389.746,91.798,1711.30603,-290.694,679.06299,561.06299,85.337,1576.82996,-425.17001,-0.07432,137861,-0.03298,61177,-0.061,113163,-0.01967,36479,-0.17355,321957,-0.13221,245273,-0.18089,335586,-0.13955,258902,-59675,-26998,-48570,-15893,-133821,-101144,-200982,-168305,0.00666
