"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1222","E02004927","St Albans 004",2595,38,128,1832,111,366,16,73,3,22,6,91.691,53.691,122.712,1789.8199,-42.18,66.824,28.824,125.066,1809.297,-22.703,316.88501,278.88501,92.193,1621.075,-210.925,502.60001,464.60001,81.622,1468.774,-363.22601,-0.03154,58433,-0.01762,32602,-0.02061,38222,-0.00668,12391,-0.09071,168201,-0.07678,142370,-0.11276,209119,-0.09884,183288,-29136,-16874,-20375,-8113,-86721,-74459,-161195,-148933,1.68044
"1228","E02004881","East Hertfordshire 004",2735,26,351,1493,99,584,25,116,17,14,10,78.745,52.745,336.30899,1464.345,-28.655,53.552,27.552,343.19699,1476.397,-16.603,338.65799,312.65799,250.049,1333.479,-159.521,498.108,472.108,221.271,1237.097,-255.903,-0.01875,34746,-0.01328,24602,-0.00996,18471,-0.00449,8327,-0.04948,91766,-0.04401,81622,-0.06166,114362,-0.05619,104218,-14036,-9620,-9604,-5188,-46110,-41694,-91059,-86643,1.73043
"1262","E02004975","Watford 008",3411,114,347,1969,113,312,427,77,14,22,16,218.425,104.425,323.85501,1904.469,-64.531,177.384,63.384,333.03201,1931.222,-37.778,628.211,514.211,227.77901,1650.0811,-318.91901,801.15997,687.15997,213.838,1526.368,-442.63199,-0.047,87050,-0.02268,41957,-0.03955,73345,-0.01523,28252,-0.11885,220349,-0.09453,175256,-0.14719,272940,-0.12288,227847,-32026,-16333,-26738,-11045,-84241,-68548,-144122,-128429,0.80421
"1381","E02004920","North Hertfordshire 012",4692,97,634,2842,237,646,15,147,22,31,21,203.40601,106.406,607.58398,2778.3201,-63.68,158.38699,61.387,618.13702,2805.73,-36.27,681.86298,584.86298,460.505,2517.1799,-324.82001,978.92902,881.92902,415.73599,2315.832,-526.16803,-0.0486,90100,-0.02524,46768,-0.0382,70860,-0.01484,27528,-0.11711,217202,-0.09375,173870,-0.15351,284731,-0.13015,241399,-41248,-21697,-31193,-11642,-105143,-85592,-205130,-185579,1.62251
"1388","E02004891","East Hertfordshire 014",3425,73,377,1987,100,769,26,53,10,23,7,126.596,53.596,364.63101,1951.738,-35.262,110.907,37.907,365.69699,1964.092,-22.908,359.42001,286.42001,295.31601,1812.694,-174.306,584.849,511.849,254.30499,1654.771,-332.229,-0.03005,55672,-0.01562,28909,-0.02109,39117,-0.00666,12354,-0.06085,112813,-0.04642,86050,-0.08635,160129,-0.07192,133366,-24698,-13123,-19604,-8029,-63595,-52020,-134834,-123259,2.07362
"1514","E02004903","Hertsmere 008",3058,74,312,1960,155,277,127,74,17,48,14,160.179,86.179,296.27499,1904.726,-55.274,111.164,37.164,304.52301,1936.14,-23.86,528.711,454.711,211.98399,1677.693,-282.30701,749.40802,675.40802,191.313,1524.619,-435.38101,-0.04935,91396,-0.02453,45370,-0.03202,59382,-0.0072,13356,-0.11284,209192,-0.08802,163166,-0.14863,275601,-0.12381,229575,-33278,-16234,-23731,-6687,-86813,-69769,-156535,-139491,1.45795
"1530","E02004917","North Hertfordshire 009",2759,76,253,1924,175,171,3,96,14,31,16,163.276,87.276,238.343,1865.183,-58.817,123.944,47.944,246.79401,1889.536,-34.464,539.789,463.789,167.799,1618.129,-305.871,717.98602,641.98602,152.467,1485.0129,-438.987,-0.03387,62781,-0.01715,31770,-0.03244,60170,-0.01572,29159,-0.08791,163061,-0.07119,132050,-0.10167,188583,-0.08495,157572,-29050,-15011,-25700,-11661,-79245,-65206,-135769,-121730,1.70027
"1615","E02004889","East Hertfordshire 012",4956,95,672,3107,195,658,35,113,19,43,19,203.907,108.907,645.48401,3039.197,-67.803,166.16701,71.167,661.14301,3058.8191,-48.181,702.79602,607.79602,485.57401,2762.0171,-344.983,1052.875,957.875,425.89401,2519.8511,-587.14899,-0.0601,111413,-0.03032,56169,-0.04515,83753,-0.01537,28509,-0.12079,224017,-0.09101,168773,-0.15778,292646,-0.128,237402,-46722,-24428,-38657,-16363,-119479,-97185,-234415,-212121,2.14743
"1635","E02004955","Stevenage 012",2771,63,136,1963,180,170,5,202,6,35,11,143.39101,80.391,129.647,1909.007,-53.993,116.286,53.286,131.834,1926.865,-36.135,491.319,428.319,96.768,1682.4709,-280.52899,681.21399,618.21399,88.182,1540.627,-422.37299,-0.04134,76624,-0.02351,43562,-0.03371,62521,-0.01588,29459,-0.14267,264642,-0.12485,231580,-0.16469,305492,-0.14687,272430,-31753,-16259,-26815,-11321,-88523,-73029,-153357,-137863,2.0416
"1637","E02004862","Dacorum 007",3607,54,335,2507,258,94,13,273,18,37,18,149.07899,95.079,320.974,2445.104,-61.896,88.054,34.054,330.41901,2486.188,-20.812,612.50897,558.50897,242.685,2153.73,-353.26999,897.172,843.172,215.83,1952.168,-554.83197,-0.03259,60369,-0.02089,38675,-0.01763,32703,-0.00594,11009,-0.1082,200653,-0.0965,178959,-0.13676,253637,-0.12506,231943,-26615,-17479,-13697,-4561,-89775,-80639,-172434,-163298,2.07397
"1820","E02004861","Dacorum 006",2094,17,121,1469,95,307,17,38,3,10,17,46.657,29.657,117.726,1446.514,-22.486,29.801,12.801,119.507,1459.328,-9.672,188.73,171.73,97.665,1344.1121,-124.888,323.332,306.332,85.607,1238.851,-230.149,-0.01496,27694,-0.00964,17822,-0.00851,15780,-0.00319,5908,-0.04661,86406,-0.04128,76534,-0.06747,125118,-0.06215,115246,-13612,-8764,-8089,-3241,-42279,-37431,-92507,-87659,2.08622
"1826","E02004916","North Hertfordshire 008",2893,87,344,1785,142,439,11,49,7,17,12,164.70599,77.706,327.60101,1733.618,-51.382,140.97301,53.973,333.521,1748.3621,-36.638,504.50201,417.50201,243.597,1519.2679,-265.73199,663.61102,576.61102,226.19,1401.858,-383.142,-0.02837,52592,-0.01451,26874,-0.02295,42568,-0.00908,16850,-0.07399,137232,-0.06013,111514,-0.08735,162001,-0.07348,136283,-24127,-12916,-18281,-7070,-66827,-55616,-116595,-105384,1.68511
"1835","E02004914","North Hertfordshire 006",3255,84,488,1987,172,413,13,50,9,24,15,173.99001,89.99,462.93399,1934.382,-52.618,140.397,56.397,477.68301,1950.459,-36.541,583.36902,499.36899,334.27499,1707.093,-279.90701,767.70898,683.70898,308.32901,1578.574,-408.42599,-0.02894,53638,-0.01583,29324,-0.03015,55924,-0.01704,31610,-0.07435,137898,-0.06124,113584,-0.09203,170690,-0.07892,146376,-24737,-14505,-21625,-11393,-70312,-60080,-131651,-121419,1.50401
"1866","E02000494","Hillingdon 001",3027,21,168,1611,73,106,889,124,8,15,12,75.485,54.485,162.49001,1575.488,-35.512,41.98,20.98,165.314,1595.324,-15.676,308.064,287.064,128.196,1421.408,-189.592,521.77301,500.77301,113.172,1284.673,-326.327,-0.02767,51181,-0.02209,40830,-0.01003,18601,-0.00445,8250,-0.09046,167663,-0.08487,157312,-0.13928,258256,-0.1337,247905,-18225,-14216,-8037,-4028,-66412,-62403,-133570,-129561,1.75199
"1933","E02004976","Watford 009",4474,133,1022,1698,113,823,262,345,19,39,20,258.38101,125.381,973.14001,1651.917,-46.083,204.218,71.218,996.83899,1670.3101,-27.69,800.85101,667.85101,707.96301,1477.22,-220.78,1080.3051,947.30499,648.36401,1353.244,-344.75601,-0.06268,116104,-0.02536,46892,-0.05403,100211,-0.01672,30999,-0.12279,227624,-0.08547,158412,-0.17258,320008,-0.13526,250796,-31111,-13637,-25806,-8332,-70600,-53126,-129473,-111999,1.55829
"2068","E02004977","Watford 010",4134,150,1133,1718,143,327,299,286,29,25,24,305.20901,155.209,1064.652,1659.724,-58.276,247.21001,97.21,1093.5811,1679.4,-38.6,981.755,831.755,726.35602,1426.605,-291.39499,1208.652,1058.652,686.54602,1309.921,-408.07901,-0.05178,95913,-0.0226,41778,-0.04363,80915,-0.01444,26780,-0.11337,210169,-0.08418,156034,-0.13744,254832,-0.10825,200697,-31540,-14362,-26638,-9460,-76720,-59542,-129397,-112219,1.52874
