"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"3731","E02003865","Cheshire East 013",3488,3,113,103,7,21,2668,167,72,317,17,142.362,70.362,307.37201,2616.50098,-51.498,142.17599,70.176,309.45001,2615.71997,-52.279,459.33301,387.33301,248.59,2397.10889,-270.89099,776.73999,704.73999,212.933,2154.94702,-513.05402,-0.06029,111766,-0.02717,50324,-0.06264,116192,-0.02951,54750,-0.13007,241244,-0.09695,179802,-0.18042,334665,-0.1473,273223,-42566,-19433,-44023,-20890,-100446,-77313,-205807,-182674,0.02387
"3854","E02003888","Cheshire West and Chester 038",2683,1,12,75,14,21,1785,262,70,428,15,137.825,67.825,412.35199,1743.54895,-41.451,135.992,65.992,407.14099,1749.646,-35.354,462.37299,392.37299,321.556,1559.21497,-225.785,659.547,589.547,289.89899,1426.38098,-358.61899,-0.03006,55743,-0.01851,34310,-0.01829,33930,-0.00674,12497,-0.07973,147886,-0.06817,126453,-0.10541,195527,-0.09385,174094,-21030,-12535,-14724,-6229,-59647,-51152,-117779,-109284,0.01846
"3873","E02003803","Cheshire West and Chester 034",4135,9,142,228,42,14,1817,197,118,1547,21,228.13699,110.137,1485.33997,1781.76501,-35.235,177.36301,59.363,1517.30603,1794.13696,-22.863,816.12,698.12,1118.95801,1622.49805,-194.502,1030.771,912.771,1020.41998,1537.30603,-279.694,-0.03152,58437,-0.01211,22428,-0.028,51934,-0.00859,15925,-0.05183,96119,-0.03242,60110,-0.05192,96290,-0.03251,60281,-22671,-9412,-19991,-6732,-50084,-36825,-84693,-71434,0.01405
"3886","E02003881","Cheshire West and Chester 020",2933,9,49,56,6,24,2140,218,93,326,12,175.399,82.399,312.14801,2083.46509,-56.535,167.175,74.175,311.94699,2089.16504,-50.835,528.836,435.83499,242.312,1851.20801,-288.79199,744.23297,651.23297,216.035,1692.38794,-447.612,-0.04944,91669,-0.02444,45286,-0.04514,83733,-0.02014,37350,-0.11519,213656,-0.09019,167273,-0.1392,258198,-0.11419,211815,-35734,-17419,-37161,-18846,-87466,-69151,-157249,-138934,0.01506
"3897","E02003874","Cheshire West and Chester 002",3746,4,121,87,7,21,2938,161,38,351,18,96.613,58.613,340.60599,2895.80103,-42.199,70.904,32.904,345.43799,2914.9021,-23.098,357.052,319.052,275.33401,2726.17212,-211.828,641.66199,603.66199,239.05499,2508.87891,-429.121,-0.0472,87501,-0.02593,48041,-0.03765,69834,-0.01638,30374,-0.10547,195601,-0.0842,156141,-0.17083,316857,-0.14955,277397,-33338,-19458,-26239,-12359,-84402,-70522,-199639,-185759,0.03486
"4091","E02002591","Warrington 002",2687,4,61,85,6,17,2164,115,41,184,10,124.959,83.959,172.839,2101.35889,-62.641,70.603,29.603,180.674,2141.74707,-22.253,446.00601,405.00601,118.547,1873.21802,-290.78201,612.27899,571.27899,112.286,1733.073,-430.927,-0.05571,103254,-0.03834,71021,-0.0287,53243,-0.01133,21010,-0.15823,293467,-0.14086,261234,-0.19653,364505,-0.17915,332272,-35827,-25239,-18429,-7841,-106776,-96188,-196268,-185680,0.00646
"4197","E02003816","Cheshire East 027",3082,3,65,59,9,25,2188,169,55,499,10,115.913,60.913,482.32901,2149.95703,-38.043,99.868,44.868,485.319,2161.23608,-26.764,407.858,352.858,380.14801,1988.46399,-199.536,625.46198,570.46198,339.14401,1836.18994,-351.81,-0.03078,57038,-0.01871,34648,-0.02022,37495,-0.00814,15105,-0.06877,127538,-0.0567,105148,-0.11309,209750,-0.10102,187360,-24209,-14279,-16280,-6350,-58797,-48867,-140248,-130318,0.02106
"4225","E02003873","Cheshire East 021",2656,3,67,71,40,18,1687,190,74,491,15,155.407,81.407,470.67899,1638.51904,-48.481,133.62601,59.626,479.621,1648.43994,-38.56,567.42401,493.42401,356.77499,1402.77905,-284.22101,761.16199,687.16199,319.29401,1275.56396,-411.436,-0.03127,57961,-0.01283,23756,-0.03467,64315,-0.01623,30110,-0.06586,122140,-0.04742,87935,-0.0786,145769,-0.06016,111564,-22686,-9535,-24351,-11200,-54589,-41438,-97721,-84570,NA
"4336","E02003809","Cheshire West and Chester 046",2955,5,41,74,7,28,2444,161,46,132,17,114.878,68.878,124.927,2390.177,-53.823,69.825,23.825,129.58501,2425.44092,-18.559,356.14099,310.14099,97.171,2204.06592,-239.93401,509.073,463.073,89.535,2077.96094,-366.039,-0.04934,91506,-0.03131,58068,-0.02833,52563,-0.01031,19125,-0.12638,234443,-0.10836,201005,-0.15571,288865,-0.13769,255427,-34189,-21610,-21622,-9043,-95863,-83284,-172789,-160210,0.01324
"4365","E02002613","Warrington 024",2666,9,64,47,4,6,2281,88,38,117,12,97.57,59.57,112.696,2230.76807,-50.232,68.527,30.527,114.787,2254.85889,-26.141,345.51599,307.51599,88.876,2028.59595,-252.40401,535.63397,497.634,78.172,1864.26099,-416.73901,-0.04722,87497,-0.02907,53842,-0.02967,55028,-0.01152,21373,-0.13268,246055,-0.11453,212400,-0.1672,310105,-0.14905,276450,-32654,-20436,-20884,-8666,-93928,-81710,-177355,-165137,0.02002
"4366","E02002606","Warrington 017",5223,3,167,404,32,45,3132,457,177,783,23,447.815,270.815,728.138,2980.04492,-151.955,313.22601,136.226,752.55603,3056.93994,-75.06,1562.46204,1385.46204,470.604,2375.04199,-756.95801,1832.79395,1655.79395,446.87799,2191.53711,-940.46301,-0.1109,205631,-0.06641,123099,-0.07141,132458,-0.02692,49926,-0.31431,583040,-0.26982,500508,-0.29976,556031,-0.25527,473499,-60381,-37392,-39588,-16599,-183756,-160767,-270547,-247558,0.01094
"4376","E02003825","Cheshire East 034",3807,2,75,86,10,61,2865,256,193,248,11,363.09299,170.093,232.77499,2734.88696,-130.11301,320.81601,127.816,234.37601,2769.44897,-95.55,961.89801,768.89801,179.12801,2277.88403,-587.11603,1211.14905,1018.14899,162.69299,2077.72803,-787.27197,-0.10575,196148,-0.05335,98941,-0.09243,171468,-0.04003,74261,-0.25498,473020,-0.20258,375813,-0.25222,467901,-0.19982,370694,-71621,-35750,-63508,-27637,-186986,-151115,-269957,-234086,0.0095
"4397","E02003843","Cheshire West and Chester 005",2520,9,67,108,17,28,1814,197,65,186,29,152.19501,87.195,176.50301,1753.89197,-60.108,116.073,51.073,180.33701,1778.30005,-35.7,507.397,442.397,133.069,1513.05603,-300.944,670.60199,605.60199,120.161,1395.474,-418.526,-0.05068,93963,-0.02925,54209,-0.0395,73271,-0.01807,33517,-0.13653,253243,-0.1151,213489,-0.14603,270872,-0.1246,231118,-30339,-17705,-24840,-12206,-90608,-77974,-142203,-129569,0.01076
"4399","E02003830","Cheshire East 039",3373,1,69,138,14,45,1911,334,255,591,15,392.21399,137.214,559.17798,1829.16003,-81.84,359.22501,104.225,571.06702,1846.24304,-64.757,884.086,629.086,427.83801,1551.65796,-359.34201,1097.79797,842.79797,386.75601,1418.58606,-492.414,-0.07269,134819,-0.02584,47913,-0.07046,130713,-0.02362,43807,-0.13131,243574,-0.08446,156668,-0.13116,243296,-0.08431,156390,-49584,-17740,-48008,-16164,-99399,-67555,-143904,-112060,0.01411
"4430","E02003799","Cheshire West and Chester 031",2946,0,29,488,46,20,1661,234,145,307,16,257.28101,112.281,290.42999,1604.96704,-56.033,258.138,113.138,288.039,1604.95496,-56.045,733.42999,588.42999,214.403,1375.15601,-285.84399,905.66901,760.66901,196.41901,1280.95398,-380.04599,-0.06701,124282,-0.02636,48876,-0.06312,117094,-0.02247,41688,-0.15086,279856,-0.11021,204450,-0.14516,269273,-0.10451,193867,-36150,-13242,-37010,-14102,-82379,-59471,-113689,-90781,0.01086
"4488","E02003853","Cheshire East 001",2494,3,195,67,1,19,1871,117,37,165,19,70.633,33.633,161.696,1846.18604,-24.814,63.063,26.063,163.237,1852.11804,-18.882,200.373,163.373,140.243,1755.76196,-115.238,401.711,364.711,122.194,1604.75403,-266.246,-0.04648,86135,-0.01964,36352,-0.04624,85766,-0.0194,35983,-0.08743,162114,-0.06059,112331,-0.14064,260849,-0.1138,211066,-32355,-13173,-33534,-14352,-65473,-46291,-147597,-128415,0.03135
"4603","E02002603","Warrington 014",3492,2,56,142,13,29,2735,219,101,186,9,277.297,176.297,171.522,2599.51099,-135.489,170.77901,69.779,178.226,2683.44995,-51.55,944.71899,843.71899,112.501,2091.5061,-643.49402,1131.37805,1030.37805,110.212,1934.05603,-800.94397,-0.09328,172950,-0.06257,115992,-0.04981,92402,-0.01911,35444,-0.29057,538996,-0.25987,482038,-0.28155,522262,-0.25085,465304,-57064,-38022,-31568,-12526,-183251,-164209,-263814,-244772,0.00637
"4630","E02002597","Warrington 008",3587,1,57,371,37,40,2233,364,149,322,13,360.06699,211.067,297.896,2106.04297,-126.957,252.213,103.213,313.655,2170.54297,-62.457,1165.96204,1016.96198,193.082,1633.69995,-599.29999,1343.15796,1194.15796,184.98399,1511.31702,-721.68298,-0.10423,193289,-0.0596,110497,-0.07154,132715,-0.02691,49923,-0.29405,545460,-0.24942,462668,-0.26795,497044,-0.22332,414252,-55593,-30816,-39655,-14878,-158756,-133979,-213900,-189123,0.00549
"4698","E02003820","Cheshire East 031",3246,3,121,49,3,29,2594,163,78,197,9,176.183,98.183,185.645,2518.12109,-75.879,138.062,60.062,189.65199,2547.91992,-46.08,536.96802,458.96799,135.877,2246.23193,-347.76801,741.99799,663.99799,126.174,2074.96411,-519.03601,-0.06995,129712,-0.03906,72406,-0.05491,101856,-0.02402,44550,-0.16404,304280,-0.13315,246974,-0.19626,364049,-0.16536,306743,-48009,-27502,-37637,-17130,-125947,-105440,-224004,-203497,0.01039
"4719","E02003891","Cheshire West and Chester 045",2184,2,40,49,6,9,1768,89,19,182,20,50.907,31.907,174.746,1746.146,-21.854,33.107,14.107,179.11099,1758.19702,-9.803,171.52901,152.52901,136.44701,1673.42603,-94.574,300.11401,281.11401,118.069,1575.10498,-192.895,-0.02526,46826,-0.01464,27117,-0.01657,30729,-0.00594,11020,-0.05066,93948,-0.04003,74239,-0.08696,161306,-0.07634,141597,-19703,-12089,-12466,-4852,-46191,-38577,-112863,-105249,NA
"4736","E02003886","Cheshire West and Chester 035",2893,3,27,76,8,24,2051,226,116,352,10,189.14799,73.148,339.65201,2000.75903,-50.241,195.226,79.226,331.897,2003.06006,-47.94,472.255,356.255,286.67801,1813.573,-237.427,709.23999,593.23999,249.58501,1647.84497,-403.15399,-0.05068,93982,-0.02523,46765,-0.03899,72328,-0.01354,25111,-0.11413,211707,-0.08868,164490,-0.13831,256556,-0.11285,209339,-36314,-17791,-29715,-11192,-86373,-67850,-155733,-137210,0.02399
"4746","E02003848","Cheshire West and Chester 010",2168,1,30,106,21,13,1410,218,92,267,10,187.496,95.496,249.757,1350.47205,-59.528,146.66299,54.663,255.94901,1376.44604,-33.554,561.29797,469.298,176.82899,1120.98706,-289.013,674.81403,582.81403,165.644,1042.31396,-367.686,-0.04746,88004,-0.02261,41906,-0.03295,61114,-0.0081,15016,-0.10908,202327,-0.08423,156229,-0.10908,202319,-0.08422,156221,-28220,-13952,-20177,-5909,-73806,-59538,-108566,-94298,0.00527
"4751","E02002607","Warrington 018",4793,4,163,394,17,41,2920,353,145,740,16,355.401,210.401,696.90302,2798.6521,-121.348,240.589,95.589,717.36603,2866.14795,-53.852,1264.92004,1119.92004,478.38199,2297.15503,-622.84497,1534.90906,1389.90906,450.17001,2116.58496,-803.41498,-0.09986,185152,-0.05739,106371,-0.0621,115182,-0.01963,36401,-0.27366,507614,-0.23119,428833,-0.272,504527,-0.22953,425746,-57577,-32304,-38447,-13174,-161299,-136026,-243828,-218555,0.01148
"4791","E02003862","Cheshire East 011",1663,5,92,14,2,7,1394,70,17,50,12,44.67,27.67,48.853,1369.974,-24.026,31.163,14.163,49.36,1381.60498,-12.395,158.84399,141.84399,42.095,1272.86206,-121.138,295.65701,278.65701,37.186,1153.823,-240.177,-0.02205,40823,-0.01511,27952,-0.01247,23129,-0.00553,10258,-0.06295,116728,-0.05601,103857,-0.09505,176279,-0.08811,163408,-16084,-11425,-8583,-3924,-50870,-46211,-112756,-108097,0.02736
