"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"126226",1,1,1,7.251,3096,171,48,0.00662,1352,106,21246,"E02002596 E02002612",171
"126227",1,1,1,8.715,4172,233,85,0.00975,1625,158,24528,"E02002596 E02002613",233
"126228",1,1,1,24.668,10452,680,197,0.00799,4598,377,62622,"E02002596 E02003859",680
"126229",1,1,1,21.998,9414,428,146,0.00664,4101,333,95587,"E02002596 E02003863",428
"126230",1,1,1,22.323,9970,396,268,0.01201,4161,353,98991,"E02002596 E02003878",396
"126251",1,1,1,6.362,2806,191,25,0.00393,1186,89,19624,"E02002597 E02002598",191
"126252",1,1,1,5.617,2482,177,18,0.0032,1047,76,18115,"E02002597 E02002599",177
"126253",1,1,1,1.579,648,33,7,0.00443,294,20,2885,"E02002597 E02002600",33
"126254",1,1,1,2.487,954,74,1,4e-04,464,31,4094,"E02002597 E02002601",74
"126255",1,1,1,3.459,1478,71,25,0.00723,645,46,7437,"E02002597 E02002602",71
"126256",1,1,1,3.983,1510,117,3,0.00075,742,50,6561,"E02002597 E02002603",117
"126257",1,1,1,3.257,1382,97,18,0.00553,607,43,11158,"E02002597 E02002606",97
"126258",1,1,1,4.21,1886,105,20,0.00475,785,55,10702,"E02002597 E02002607",105
"126259",1,1,1,8.242,3584,238,37,0.00449,1536,113,16792,"E02002597 E02002608",238
"126260",1,1,1,3.677,1558,100,19,0.00517,685,47,14330,"E02002597 E02002609",100
"126261",1,1,1,10.526,4752,278,117,0.01112,1962,170,38273,"E02002597 E02002610",278
"126262",1,1,1,6.052,2754,153,52,0.00859,1128,93,22523,"E02002597 E02002612",153
"126263",1,1,1,7.516,3830,215,89,0.01184,1401,145,25805,"E02002597 E02002613",215
"126264",1,1,1,20.561,9570,375,270,0.01313,3833,335,106001,"E02002597 E02003878",375
"126304",1,1,1,1.573,800,70,7,0.00445,293,20,2243,"E02002598 E02002599",70
"126305",1,1,1,5.627,2520,183,28,0.00498,1049,73,9739,"E02002598 E02002600",183
"126306",1,1,1,7.614,3280,233,32,0.0042,1419,99,16065,"E02002598 E02002601",233
"126307",1,1,1,3.369,1676,161,28,0.00831,628,48,5517,"E02002598 E02002602",161
"126308",1,1,1,9.406,3970,266,40,0.00425,1753,123,25135,"E02002598 E02002603",266
"126309",1,1,1,2.583,1020,82,9,0.00348,481,31,3760,"E02002598 E02002604",82
"126310",1,1,1,2.649,1208,83,17,0.00642,494,34,5015,"E02002598 E02002605",83
"126311",1,1,1,5.975,2650,209,39,0.00653,1114,78,9292,"E02002598 E02002606",209
"126312",1,1,1,4.635,2204,169,31,0.00669,864,60,9090,"E02002598 E02002607",169
"126313",1,1,1,3.172,1414,104,12,0.00378,591,40,5100,"E02002598 E02002608",104
"126314",1,1,1,7.644,3520,243,50,0.00654,1425,104,24200,"E02002598 E02002609",243
"126315",1,1,1,14.154,6592,417,148,0.01046,2638,223,48570,"E02002598 E02002610",417
"126316",1,1,1,7.855,3586,234,113,0.01439,1464,131,15579,"E02002598 E02002612",234
"126317",1,1,1,10.272,5090,315,160,0.01558,1915,195,24747,"E02002598 E02002613",315
"126375",1,1,1,3.944,1996,138,25,0.00634,735,55,7327,"E02002599 E02002600",138
"126376",1,1,1,5.931,2756,188,29,0.00489,1106,81,13653,"E02002599 E02002601",188
"126377",1,1,1,1.873,1102,98,21,0.01121,349,30,3278,"E02002599 E02002602",98
"126378",1,1,1,7.723,3446,221,37,0.00479,1440,105,22723,"E02002599 E02002603",221
"126379",1,1,1,3.614,1728,108,16,0.00443,674,50,5675,"E02002599 E02002604",108
"126380",1,1,1,2.651,1048,122,4,0.00151,494,33,3596,"E02002599 E02002605",122
"126381",1,1,1,4.292,2126,164,36,0.00839,800,60,6880,"E02002599 E02002606",164
"126382",1,1,1,3.616,1830,124,22,0.00608,674,48,9986,"E02002599 E02002607",124
"126383",1,1,1,3.765,1812,125,13,0.00345,702,51,5710,"E02002599 E02002608",125
"126384",1,1,1,6.386,2998,225,47,0.00736,1190,88,13439,"E02002599 E02002609",225
"126385",1,1,1,13.235,6192,403,145,0.01096,2467,212,37382,"E02002599 E02002610",403
"126386",1,1,1,7.938,3788,272,67,0.00844,1480,120,20501,"E02002599 E02002611",272
"126387",1,1,1,7.531,3416,236,108,0.01434,1404,128,15256,"E02002599 E02002612",236
"126388",1,1,1,9.948,4920,317,155,0.01558,1854,193,24424,"E02002599 E02002613",317
"126393",1,1,1,22.001,10024,442,318,0.01445,4101,366,91241,"E02002599 E02003878",442
"126425",1,1,1,2.119,808,46,4,0.00189,395,27,3017,"E02002600 E02002601",46
"126426",1,1,1,2.084,932,43,4,0.00192,388,28,3743,"E02002600 E02002602",43
"126427",1,1,1,3.921,1576,78,10,0.00255,731,50,13629,"E02002600 E02002603",78
"126428",1,1,1,6.806,3082,204,33,0.00485,1269,96,18035,"E02002600 E02002604",204
"126429",1,1,1,4.488,2054,130,21,0.00468,837,62,7992,"E02002600 E02002605",130
"126430",1,1,1,1.796,738,58,7,0.0039,335,22,3525,"E02002600 E02002606",58
"126431",1,1,1,2.662,1250,78,13,0.00488,496,35,7843,"E02002600 E02002607",78
"126432",1,1,1,6.663,2938,207,30,0.0045,1242,93,13908,"E02002600 E02002608",207
"126433",1,1,1,3.021,1250,66,12,0.00397,563,38,10467,"E02002600 E02002609",66
"126434",1,1,1,9.87,4444,244,110,0.01114,1840,161,34410,"E02002600 E02002610",244
"126435",1,1,1,4.573,2040,113,32,0.007,852,70,17529,"E02002600 E02002611",113
"126436",1,1,1,4.367,2226,133,45,0.0103,814,74,24941,"E02002600 E02002612",133
"126437",1,1,1,6.86,3522,181,82,0.01195,1279,136,21942,"E02002600 E02002613",181
"126438",1,1,1,6.367,3598,180,106,0.01665,1187,145,42793,"E02002600 E02002614",180
"126466",1,1,1,4.104,1740,99,8,0.00195,765,54,12187,"E02002601 E02002602",99
"126467",1,1,1,2.508,930,63,2,8e-04,468,32,3810,"E02002601 E02002603",63
"126468",1,1,1,2.401,1036,62,11,0.00458,448,31,7478,"E02002601 E02002606",62
"126469",1,1,1,3.736,1720,102,17,0.00455,696,50,11453,"E02002601 E02002607",102
