"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"126747",1,1,1,10.37,8366,303,101,0.00974,1933,163,16334,"E02002607 E02002610"
"126748",1,1,1,5.703,3996,186,53,0.00929,1063,90,10743,"E02002607 E02002611"
"126749",1,1,1,5.005,2500,125,90,0.01798,933,91,9755,"E02002607 E02002612"
"126750",1,1,1,7.353,4574,214,161,0.0219,1371,166,16075,"E02002607 E02002613"
"126751",1,1,1,27.933,19654,685,263,0.00942,5207,428,41115,"E02002607 E02003859"
"126752",1,1,1,15.83,9102,291,217,0.01371,2951,253,29368,"E02002607 E02003875"
"126753",1,1,1,23.129,11606,486,318,0.01375,4312,373,44450,"E02002607 E02003878"
"126754",1,1,1,21.269,11736,462,279,0.01312,3965,321,39633,"E02002607 E02003879"
"126798",1,1,1,8.367,5350,222,58,0.00693,1560,114,13910,"E02002608 E02002609"
"126799",1,1,1,15.218,9596,373,238,0.01564,2837,261,22501,"E02002608 E02002610"
"126800",1,1,1,8.02,3782,190,119,0.01484,1495,137,12721,"E02002608 E02002612"
"126801",1,1,1,10.368,5856,279,190,0.01833,1933,211,19041,"E02002608 E02002613"
"126803",1,1,1,26.144,12888,551,347,0.01327,4874,418,47416,"E02002608 E02003878"
"126837",1,1,1,6.623,5634,174,78,0.01178,1235,113,9904,"E02002609 E02002610"
"126838",1,1,1,1.956,1264,57,30,0.01534,365,39,4313,"E02002609 E02002611"
"126839",1,1,1,2.59,1608,66,39,0.01506,483,49,5114,"E02002609 E02002612"
"126840",1,1,1,4.032,2396,120,72,0.01786,752,100,9679,"E02002609 E02002613"
"126841",1,1,1,4.914,3068,144,92,0.01872,916,121,11060,"E02002609 E02002614"
"126842",1,1,1,24.186,16922,556,240,0.00992,4509,378,34685,"E02002609 E02003859"
"126843",1,1,1,13.707,7618,265,196,0.0143,2555,227,26319,"E02002609 E02003875"
"126844",1,1,1,19.625,10040,438,257,0.0131,3658,322,38856,"E02002609 E02003878"
"126903",1,1,1,5.661,4594,150,58,0.01025,1055,76,7714,"E02002610 E02002611"
"126904",1,1,1,8.102,6060,203,99,0.01222,1510,116,10722,"E02002610 E02002612"
"126905",1,1,1,8.552,6860,237,112,0.0131,1594,150,14019,"E02002610 E02002613"
"126906",1,1,1,23.576,15090,803,323,0.0137,4395,413,37071,"E02002610 E02003858"
"126907",1,1,1,18.505,7986,467,236,0.01275,3450,302,29922,"E02002610 E02003859"
"126908",1,1,1,15.463,7482,385,172,0.01112,2882,252,26813,"E02002610 E02003861"
"126909",1,1,1,15.251,6642,366,153,0.01003,2843,245,26903,"E02002610 E02003863"
"126910",1,1,1,26.225,14270,819,324,0.01235,4889,440,42873,"E02002610 E02003864"
"126911",1,1,1,17.522,7148,320,170,0.0097,3266,254,26624,"E02002610 E02003875"
"126912",1,1,1,17.542,7832,414,197,0.01123,3270,268,32487,"E02002610 E02003878"
"126913",1,1,1,21.206,9076,461,216,0.01019,3953,298,34491,"E02002610 E02003879"
"126952",1,1,1,3.435,1880,86,51,0.01485,640,55,6030,"E02002611 E02002612"
"126953",1,1,1,3.215,2390,98,54,0.0168,599,78,7873,"E02002611 E02002613"
"126954",1,1,1,4.659,3256,132,98,0.02103,868,115,11015,"E02002611 E02002614"
"126955",1,1,1,23.224,16072,532,220,0.00947,4329,353,33394,"E02002611 E02003859"
"126956",1,1,1,20.322,11098,471,203,0.00999,3788,323,34428,"E02002611 E02003863"
"126958",1,1,1,18.808,10034,416,239,0.01271,3506,301,37050,"E02002611 E02003878"
"126959",1,1,1,18.507,9692,406,226,0.01221,3450,277,34207,"E02002611 E02003879"
"127008",1,1,1,2.705,2036,92,53,0.01959,504,69,6671,"E02002612 E02002613"
"127009",1,1,1,3.304,2068,86,93,0.02815,616,97,8134,"E02002612 E02002614"
"127011",1,1,1,25.665,17498,585,261,0.01017,4784,391,36288,"E02002612 E02003859"
"127012",1,1,1,22.763,12524,524,244,0.01072,4243,361,37322,"E02002612 E02003863"
"127013",1,1,1,12.38,7258,237,177,0.0143,2308,197,23311,"E02002612 E02003875"
"127014",1,1,1,18.298,9680,410,238,0.01301,3411,292,35848,"E02002612 E02003878"
"127015",1,1,1,17.997,9338,400,225,0.0125,3355,268,33005,"E02002612 E02003879"
