"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"149732",1,1,1,5.304,2412,213,25,0.00471,989,79,6339,"E02003242 E02003251"
"149733",1,1,1,6.801,2656,345,22,0.00323,1268,88,7566,"E02003242 E02003252"
"149734",1,1,1,7.606,3480,283,35,0.0046,1418,101,9953,"E02003242 E02003253"
"149735",1,1,1,9.194,4304,370,67,0.00729,1714,134,10707,"E02003242 E02003254"
"149736",1,1,1,9.121,4128,336,41,0.0045,1700,123,11242,"E02003242 E02003255"
"149737",1,1,1,10.032,4608,397,67,0.00668,1870,149,12853,"E02003242 E02003257"
"149740",1,1,1,14.696,6262,475,32,0.00218,2739,186,16202,"E02003242 E02003747"
"149741",1,1,1,18.823,8638,575,40,0.00213,3509,237,20943,"E02003242 E02003749"
"149742",1,1,1,14.438,7328,626,83,0.00575,2691,209,19322,"E02003242 E02003753"
"149743",1,1,1,17.729,8882,628,157,0.00886,3305,266,21393,"E02003242 E02003754"
"149749",1,1,1,9.484,3944,472,41,0.00432,1768,134,10777,"E02003242 E02006877"
"149756",1,1,1,2.636,1002,84,5,0.0019,491,35,3372,"E02003243 E02003244"
"149757",1,1,1,5.2,2258,189,16,0.00308,969,75,6789,"E02003243 E02003245"
"149758",1,1,1,3.061,1256,137,11,0.00359,571,43,4386,"E02003243 E02003246"
"149759",1,1,1,5.635,2454,227,15,0.00266,1050,82,7098,"E02003243 E02003247"
"149760",1,1,1,3.483,1322,96,7,0.00201,649,46,4628,"E02003243 E02003248"
"149761",1,1,1,4.931,1838,134,10,0.00203,919,63,6050,"E02003243 E02003249"
"149762",1,1,1,4.244,1598,121,6,0.00141,791,55,6008,"E02003243 E02003250"
"149763",1,1,1,6.901,2702,195,24,0.00348,1286,95,9138,"E02003243 E02003251"
"149764",1,1,1,6.652,2950,206,17,0.00256,1240,80,8616,"E02003243 E02003252"
"149765",1,1,1,7.174,3210,216,30,0.00418,1337,93,10423,"E02003243 E02003253"
"149766",1,1,1,11.577,5412,367,50,0.00432,2158,157,14351,"E02003243 E02003254"
"149767",1,1,1,8.99,3542,242,34,0.00378,1676,119,11733,"E02003243 E02003255"
"149768",1,1,1,11.133,5020,400,54,0.00485,2075,157,14110,"E02003243 E02003257"
"149771",1,1,1,13.915,5442,342,25,0.0018,2594,174,16124,"E02003243 E02003747"
"149772",1,1,1,18.042,7818,442,33,0.00183,3363,225,20865,"E02003243 E02003749"
"149774",1,1,1,15.35,7658,627,64,0.00417,2861,213,19941,"E02003243 E02003753"
"149775",1,1,1,18.99,9286,645,134,0.00706,3540,273,23765,"E02003243 E02003754"
"149781",1,1,1,9.335,4238,333,36,0.00386,1740,126,11827,"E02003243 E02006877"
"149782",1,1,1,11.752,5496,461,44,0.00374,2191,159,14724,"E02003243 E02006878"
"149790",1,1,1,4.589,2016,145,13,0.00283,855,65,6047,"E02003244 E02003245"
"149791",1,1,1,1.831,712,56,2,0.00109,341,25,2865,"E02003244 E02003246"
"149792",1,1,1,5.024,2212,183,12,0.00239,937,72,6356,"E02003244 E02003247"
"149793",1,1,1,1.413,650,40,0,0,263,18,2132,"E02003244 E02003248"
"149794",1,1,1,2.142,782,64,3,0.0014,399,26,2888,"E02003244 E02003249"
"149795",1,1,1,2.285,968,57,1,0.00044,426,28,3470,"E02003244 E02003250"
"149796",1,1,1,4.971,2082,134,19,0.00382,927,68,6670,"E02003244 E02003251"
"149797",1,1,1,4.693,2320,142,12,0.00256,875,53,6078,"E02003244 E02003252"
