"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1284","E02006682","Wiltshire 027",3744,88,444,2512,177,374,6,79,5,39,20,158.673,70.673,428.453,2466.8401,-45.16,173.174,85.174,428.409,2457.3459,-54.653,451.776,363.776,336.24301,2301.479,-210.521,739.30701,651.30701,294.65701,2103.1709,-408.82901,-0.05462,101285,-0.02156,39955,-0.06315,117138,-0.03008,55808,-0.10343,191862,-0.07037,130532,-0.14776,274095,-0.1147,212765,-41465,-17517,-45913,-21965,-89417,-65469,-186412,-162464,1.79093
"1299","E02006669","Wiltshire 054",3996,86,275,2981,228,114,15,237,11,30,19,189.743,103.743,262.026,2908.124,-72.877,152.28,66.28,270.582,2934.165,-46.835,607.82202,521.82202,199.58299,2621.3169,-359.68301,872.78699,786.78699,181.795,2421.896,-559.104,-0.06843,126945,-0.03412,63293,-0.06377,118293,-0.02945,54641,-0.17099,317230,-0.13668,253578,-0.18924,351088,-0.15493,287436,-53210,-26375,-47816,-20981,-139032,-112197,-233366,-206531,1.17385
"1414","E02003230","Swindon 019",4200,204,1179,1859,256,104,1,526,27,29,15,344.892,140.892,1138.394,1793.822,-65.178,318.06299,114.063,1151.277,1802.439,-56.561,982.87402,778.87402,907.14099,1527.8979,-331.10199,1314.3621,1110.3621,794.71301,1382.816,-476.18399,-0.05873,108933,-0.02253,41777,-0.05481,101667,-0.01861,34511,-0.13814,256257,-0.10193,189101,-0.1217,225773,-0.0855,158617,-39035,-14492,-36610,-12067,-88992,-64449,-125171,-100628,1.93258
"1476","E02006637","Wiltshire 025",5056,223,872,3508,276,39,2,66,13,41,16,371.45001,148.45,826.37,3418.592,-89.408,375.32001,152.32001,824.20001,3417.906,-90.095,961.237,738.237,627.87598,3079.9141,-428.086,1264.222,1041.222,564.80701,2867.895,-640.10498,-0.06035,111947,-0.02281,42298,-0.06359,117966,-0.02605,48317,-0.10401,192947,-0.06647,123298,-0.1348,250066,-0.09725,180417,-58421,-23160,-59742,-24481,-113351,-78090,-211586,-176325,1.7403
"1529","E02006653","Wiltshire 010",4826,159,661,3383,306,164,2,70,19,44,18,284.76199,125.762,632.45697,3300.3101,-82.69,282.418,123.418,628.383,3305.5371,-77.463,836.04199,677.04199,493.552,2951.001,-431.99899,1164.014,1005.014,439.44,2717.8811,-665.11902,-0.05123,95018,-0.02403,44555,-0.04342,80537,-0.01621,30074,-0.11762,218187,-0.09042,167724,-0.14167,262795,-0.11446,212332,-46483,-21917,-39434,-14868,-112834,-88268,-206884,-182318,1.87425
"1643","E02006664","Wiltshire 049",2813,78,179,2217,144,61,9,74,6,29,16,146.692,68.692,171.908,2163.5769,-53.423,124.396,46.396,177.14301,2180.0371,-36.963,422.375,344.375,137.91299,1954.196,-262.80399,639.065,561.065,124.557,1777.5811,-439.41901,-0.04949,91798,-0.02195,40703,-0.04824,89497,-0.0207,38402,-0.11505,213434,-0.08751,162339,-0.13641,253062,-0.10887,201967,-42514,-18121,-40886,-16493,-101404,-77011,-176524,-152131,1.78979
"1657","E02006646","Wiltshire 003",2284,67,154,1803,113,41,3,71,5,21,6,116.78,49.78,149.226,1763.49,-39.509,111.281,44.281,148.287,1771.879,-31.121,299.979,232.979,124.993,1622.301,-180.69901,488.117,421.117,110.251,1470.554,-332.44601,-0.04532,84059,-0.0199,36898,-0.04231,78482,-0.01689,31321,-0.09732,180527,-0.0719,133366,-0.12103,224514,-0.0956,177353,-36097,-16405,-32027,-12335,-84735,-65043,-153943,-134251,1.37863
"2033","E02006675","Wiltshire 060",3381,48,143,2812,160,79,2,97,6,18,16,88.881,40.881,139.562,2779.012,-32.988,68.366,20.366,142.716,2794.605,-17.395,215.33,167.33,123.843,2681.863,-130.13699,448.715,400.715,110.796,2487.249,-324.75101,-0.04494,83332,-0.02142,39703,-0.03777,70055,-0.01425,26426,-0.09175,170191,-0.06823,126562,-0.15392,285539,-0.1304,241910,-40950,-19394,-34934,-13378,-85394,-63838,-207585,-186029,2.52283
"2118","E02003236","Swindon 025",4496,110,309,3386,244,68,7,269,27,54,22,244.564,134.564,295.89499,3286.522,-99.478,192.87199,82.872,297.836,3329.198,-56.802,838.14001,728.14001,224.033,2865.365,-520.63501,1192.314,1082.314,199.63699,2594.7891,-791.211,-0.07783,144358,-0.04331,80323,-0.05676,105290,-0.02224,41255,-0.25623,475343,-0.22171,411308,-0.27203,504665,-0.23751,440630,-57022,-31999,-41009,-15986,-174333,-149310,-276868,-251845,1.09467
"2415","E02006689","Wiltshire 037",2584,52,111,2157,122,68,3,37,4,18,12,132.85899,80.859,105.492,2089.615,-67.385,80.613,28.613,108.557,2133.7981,-23.202,485.89499,433.89499,78.833,1797.926,-359.07401,645.24902,593.24902,73.394,1659.179,-497.82101,-0.03328,61700,-0.02028,37589,-0.02199,40790,-0.00899,16679,-0.09991,185317,-0.08691,161206,-0.11674,216557,-0.10374,192446,-29264,-17734,-19392,-7862,-91520,-79990,-154709,-143179,0.78599
"2449","E02006661","Wiltshire 045",4617,265,923,2702,201,275,7,144,8,48,44,363.94199,98.942,891.47699,2652.314,-49.686,328.42899,63.429,905.60797,2667.019,-34.981,689.755,424.755,778.21301,2500.022,-201.978,1094.83,829.83002,670.97699,2271.552,-430.448,-0.0535,99235,-0.01725,31989,-0.05199,96449,-0.01574,29203,-0.07714,143088,-0.04089,75842,-0.11859,220009,-0.08235,152763,-50089,-16270,-47523,-13704,-78715,-44896,-177865,-144046,2.657
"2557","E02006643","Wiltshire 041",7724,379,2201,4106,384,75,1,384,11,85,98,619.22998,240.23,2085.6521,4007.0181,-98.982,463.81799,84.818,2172.7781,4060.7581,-45.242,1469.642,1090.642,1645.033,3682.459,-423.54099,2084.7229,1705.723,1416.8149,3375.9351,-730.065,-0.06308,117012,-0.02382,44174,-0.06627,122936,-0.02701,50098,-0.08566,158898,-0.04639,86060,-0.06843,126944,-0.02917,54106,-90293,-35069,-79152,-23928,-180541,-125317,-330350,-275126,1.69168
"2573","E02006644","Wiltshire 001",2842,55,226,2257,149,25,4,82,5,20,19,124.905,69.905,212.207,2207.968,-49.032,75.324,20.324,222.53799,2242.3169,-14.683,373.70001,318.70001,155.142,2040.9709,-216.02901,551.02899,496.02899,143.12601,1895.839,-361.16,-0.04172,77384,-0.02761,51204,-0.02368,43914,-0.00956,17734,-0.11441,212243,-0.1003,186063,-0.13758,255225,-0.12346,229045,-36471,-23276,-20907,-7712,-106843,-93648,-193506,-180311,0.77563
"2701","E02006673","Wiltshire 058",2026,128,514,1073,107,66,3,115,5,5,10,198.864,70.864,486.54199,1038.8361,-34.164,156.683,28.683,503.918,1057.918,-15.082,476.86899,348.86899,373.94601,909.84399,-163.15601,603.302,475.302,338.556,838.862,-234.138,-0.01713,31770,-0.00683,12657,-0.01372,25447,-0.00342,6334,-0.03513,65157,-0.02482,46044,-0.03516,65209,-0.02485,46096,-17455,-7110,-13674,-3329,-39389,-29044,-63512,-53167,2.08518
"2880","E02006647","Wiltshire 004",2329,38,91,1970,99,54,6,31,4,18,18,72.464,34.464,88.232,1941.84,-28.16,52.096,14.096,90.509,1957.649,-12.351,175.75,137.75,76.697,1861.598,-108.402,312.323,274.323,71.003,1743.53,-226.47,-0.03298,61153,-0.01592,29520,-0.02712,50313,-0.01007,18680,-0.06373,118208,-0.04668,86575,-0.10275,190593,-0.08569,158960,-30528,-15071,-24853,-9396,-60808,-45351,-138583,-123126,1.59219
"2950","E02006645","Wiltshire 002",3151,84,474,2289,148,57,12,52,2,18,15,160.467,76.467,449.478,2243.76,-45.24,119.591,35.591,463.55301,2266.6069,-22.393,457.98599,373.98599,342.33099,2079.031,-209.96899,655.10699,571.10699,302.659,1940.532,-348.46799,-0.0263,48760,-0.0143,26509,-0.02091,38793,-0.00892,16542,-0.05762,106871,-0.04562,84620,-0.08069,149677,-0.0687,127426,-29513,-16290,-24090,-10867,-70632,-57409,-145341,-132118,1.42257
"2962","E02006640","Wiltshire 029",2776,35,146,2194,138,160,17,45,2,21,18,67.679,32.679,141.41901,2169.135,-24.865,44.813,9.813,145.869,2185.8479,-8.152,173.49001,138.49001,122.054,2092.0559,-101.944,314.14801,279.14801,110.568,1978.963,-215.037,-0.02485,46083,-0.01315,24382,-0.01928,35761,-0.00758,14060,-0.05172,95946,-0.04003,74245,-0.08947,165973,-0.07777,144272,-24846,-13273,-18454,-6881,-53151,-41578,-127431,-115858,NA
"2986","E02006670","Wiltshire 055",3583,166,1069,1794,207,109,7,182,16,18,15,302.77301,136.77299,1006.453,1738.783,-55.217,282.867,116.867,1019.191,1744.109,-49.891,913.08398,747.08398,709.80701,1507.151,-286.849,1126.531,960.53101,651.383,1386.967,-407.03299,-0.03463,64226,-0.01055,19572,-0.03427,63571,-0.0102,18917,-0.05706,105855,-0.03299,61201,-0.05309,98485,-0.02902,53831,-35388,-12213,-34720,-11545,-72511,-49336,-114727,-91552,1.46245
"3019","E02006679","Wiltshire 021",4286,136,284,3437,199,47,5,99,7,59,13,276.17801,140.17799,265.948,3328.4221,-108.578,221.369,85.369,269.25201,3374.6689,-62.331,813.70203,677.70203,193.63,2915.6279,-521.37201,1034.504,898.50403,188.69901,2721.05,-715.95099,-0.05835,108225,-0.03352,62160,-0.03882,71995,-0.01398,25930,-0.15194,281861,-0.12711,235796,-0.18746,347751,-0.16262,301686,-50918,-28733,-34278,-12093,-139436,-117251,-250991,-228806,0.91397
"3024","E02003220","Swindon 009",4988,301,344,3583,301,44,3,307,17,72,16,584.58398,283.58401,317.03699,3374.624,-208.377,477.80701,176.80701,321.46899,3456.978,-126.022,1642.535,1341.535,219.172,2597.2019,-985.79797,1856.844,1555.844,210.942,2428.364,-1154.637,-0.10489,194563,-0.05469,101432,-0.07928,147063,-0.02907,53932,-0.32006,593768,-0.26985,500637,-0.28514,528984,-0.23493,435853,-78694,-39552,-61514,-22372,-216868,-177726,-273778,-234636,0.82005
"3118","E02006642","Wiltshire 038",2565,42,168,2037,120,78,8,58,4,32,18,81.725,39.725,161.795,2008.2,-28.8,67.754,25.754,162.735,2019.708,-17.292,209.98801,167.98801,135.991,1921.475,-115.525,352.73599,310.73599,122.883,1807.762,-229.23801,-0.02949,54682,-0.0155,28740,-0.02218,41136,-0.00819,15194,-0.06145,113983,-0.04746,88041,-0.09623,178519,-0.08225,152577,-29169,-15126,-22603,-8560,-61746,-47703,-139372,-125329,NA
"3129","E02003232","Swindon 021",4405,194,810,2768,279,108,5,182,20,23,16,324.448,130.448,781.31201,2684.894,-83.106,284.41299,90.413,790.59601,2709.551,-58.449,907.54401,713.54401,628.89001,2333.6741,-434.32599,1287.301,1093.301,542.71002,2094.217,-673.784,-0.0678,125752,-0.0251,46545,-0.05891,109272,-0.01621,30065,-0.16044,297634,-0.11774,218427,-0.15598,289367,-0.11329,210160,-52108,-19997,-45121,-13010,-123304,-91193,-186107,-153996,1.80765
"3186","E02006686","Wiltshire 033",2285,80,322,1537,178,67,3,52,11,28,7,151.78999,71.79,307.496,1489.147,-47.853,154.495,74.495,306.68701,1487.906,-49.094,473.22501,393.22501,233.842,1282.387,-254.61301,640.27698,560.27698,207.231,1165.627,-371.37299,-0.02851,52863,-0.01353,25067,-0.02695,49994,-0.01197,22198,-0.06965,129182,-0.05466,101386,-0.07871,145997,-0.06372,118201,-24193,-11705,-22999,-10511,-64686,-52198,-107704,-95216,1.22577
"3204","E02006638","Wiltshire 026",2619,125,598,1600,149,27,2,64,12,32,10,193.153,68.153,571.44501,1565.061,-34.939,199.856,74.856,572.026,1559.127,-40.873,477.06799,352.06799,441.314,1436.58,-163.42,657.22998,532.22998,388.40701,1328.804,-271.19601,-0.03222,59756,-0.00816,15112,-0.03477,64504,-0.01071,19860,-0.04052,75149,-0.01645,30505,-0.0563,104431,-0.03224,59787,-30452,-8858,-31692,-10098,-47477,-25883,-92476,-70882,2.02974
"3289","E02006648","Wiltshire 005",2377,47,180,1895,123,50,11,39,2,15,15,94.178,47.178,172.007,1860.587,-34.413,81.602,34.602,174.802,1869.527,-25.473,262.91199,215.912,139.554,1741.076,-153.924,397.59698,350.59698,124.158,1635.526,-259.474,-0.03004,55704,-0.01507,27938,-0.02588,48013,-0.01091,20247,-0.0677,125572,-0.05273,97806,-0.08491,157501,-0.06994,129735,-27207,-14060,-22739,-9592,-65055,-51908,-124314,-111167,1.37884
"3298","E02003225","Swindon 014",3329,184,267,2299,183,47,6,275,15,37,16,331.19601,147.196,252.931,2196.2949,-102.705,295.207,111.207,254.11099,2226.7549,-72.245,889.01501,705.01501,188.095,1815.515,-483.48499,1099.385,915.38501,171.86301,1662.472,-636.52802,-0.08491,157501,-0.03599,66753,-0.0746,138387,-0.02568,47639,-0.21101,391446,-0.16209,300698,-0.20161,374008,-0.15269,283260,-58997,-24814,-51435,-17252,-137647,-103464,-186749,-152566,1.33804
"3488","E02003217","Swindon 006",2853,136,175,1894,255,18,2,320,11,34,8,269.121,133.121,166.024,1804.5,-89.5,220.43401,84.434,171.03,1838.535,-55.465,783.48999,647.48999,123.303,1466.712,-427.28799,980.87598,844.87598,112.491,1328.988,-565.01202,-0.07552,140083,-0.0369,68437,-0.06438,119421,-0.02575,47775,-0.21804,404502,-0.17942,332856,-0.20378,378036,-0.16516,306390,-48688,-23426,-42163,-16901,-130282,-105020,-175943,-150681,1.03088
"3515","E02006849","Swindon 028",4810,130,191,3852,239,94,4,235,14,37,14,289.16299,159.16299,182.224,3724.365,-127.635,202.407,72.407,188.79201,3792.814,-59.186,944.12799,814.12799,138.66901,3207.9939,-644.00598,1291.1479,1161.1479,126.613,2919.864,-932.13599,-0.09857,182842,-0.05456,101202,-0.07177,133130,-0.02776,51490,-0.32076,595078,-0.27675,513438,-0.32414,601339,-0.28013,519699,-72738,-40150,-52674,-20086,-219843,-187255,-331440,-298852,NA
"3527","E02006660","Wiltshire 018",5573,187,606,4071,307,107,7,171,21,72,24,300.16699,113.167,584.953,3993.3831,-77.617,310.82599,123.826,581.146,3987.7571,-83.243,753.82098,566.82098,485.11301,3698.3911,-372.60901,1190.016,1003.016,423.47,3380.429,-690.57098,-0.07304,135470,-0.02975,55158,-0.0721,133753,-0.02881,53441,-0.15053,279234,-0.10724,198922,-0.19872,368647,-0.15543,288335,-65017,-26151,-64421,-25555,-140466,-101600,-270949,-232083,1.75132
"3542","E02006650","Wiltshire 007",5447,262,606,3982,208,63,9,230,9,60,18,373.12799,111.128,583.24799,3905.28,-76.72,349.41901,87.419,584.177,3925.0349,-56.965,719.41998,457.42001,503.91299,3675.783,-306.21701,1142.708,880.70898,434.38501,3370.1111,-611.88898,-0.07166,132920,-0.03186,59071,-0.05758,106807,-0.01777,32958,-0.13984,259413,-0.10003,185564,-0.20029,371571,-0.16048,297722,-70593,-29748,-58846,-18001,-139244,-98399,-285829,-244984,NA
"3655","E02006666","Wiltshire 051",2608,108,323,1731,161,56,5,191,8,13,12,174.752,66.752,311.52301,1690.189,-40.811,180.26401,72.264,312.358,1684.745,-46.255,473.94101,365.94101,250.99899,1516.514,-214.48599,700.25403,592.25403,215.69,1367.996,-363.004,-0.03304,61281,-0.01156,21440,-0.03377,62636,-0.01229,22795,-0.06664,123611,-0.04516,83770,-0.07996,148323,-0.05848,108482,-26109,-9622,-25980,-9493,-55958,-39471,-101235,-84748,2.54962
"3689","E02003228","Swindon 017",3189,166,655,1719,196,61,2,326,17,30,17,329.14999,163.14999,614.50897,1631.192,-87.809,260.65701,94.657,630.22803,1668.995,-50.005,1001.562,835.56201,424.923,1284.3051,-434.69501,1170.073,1004.073,392.737,1184.027,-534.97302,-0.05436,100814,-0.02421,44902,-0.04339,80486,-0.01325,24574,-0.14254,264419,-0.11239,208507,-0.11956,221798,-0.08942,165886,-39682,-17507,-32403,-10228,-99966,-77791,-128330,-106155,1.4328
"3690","E02006672","Wiltshire 057",2809,96,295,1989,173,67,5,136,7,24,17,168.175,72.175,284.51401,1939.7729,-49.227,144.64101,48.641,287.953,1955.653,-33.347,516.41498,420.41501,229.32401,1706.713,-282.28699,736.06403,640.06403,201.644,1549.46,-439.54001,-0.02566,47583,-0.01265,23453,-0.01923,35659,-0.00622,11529,-0.06977,129431,-0.05677,105301,-0.08138,150969,-0.06838,126839,-20926,-10740,-15200,-5014,-60112,-49926,-106197,-96011,2.0427
"3742","E02003235","Swindon 024",3248,128,521,2120,182,60,3,190,8,24,12,231.86099,103.861,502.41299,2051.0471,-68.953,174.22099,46.221,516.25598,2086.3831,-33.617,707.87598,579.87598,401.383,1750.037,-369.96201,970.80298,842.80298,356.55499,1574.256,-545.74402,-0.04786,88760,-0.02056,38131,-0.03952,73310,-0.01223,22681,-0.13083,242695,-0.10354,192066,-0.12856,238493,-0.10127,187864,-36143,-16042,-29280,-9179,-96065,-75964,-143329,-123228,1.55648
"4076","E02006658","Wiltshire 016",3268,89,368,2452,157,43,2,111,5,26,15,152.362,63.362,352.495,2410.604,-41.396,139.98399,50.984,355.099,2418.9761,-33.024,404.49799,315.49799,278.53799,2257.28,-194.72,627.92603,538.92603,243.86099,2094.886,-357.11401,-0.0277,51354,-0.01547,28676,-0.02048,37995,-0.00826,15317,-0.06296,116778,-0.05073,94100,-0.10347,191931,-0.09124,169253,-27275,-14998,-20113,-7836,-64364,-52087,-149765,-137488,NA
"4104","E02006848","Swindon 027",3923,111,152,3071,227,71,2,226,10,44,9,238.62601,127.626,143.77,2972.835,-98.165,193.328,82.328,148.09599,3008.8401,-62.16,733.40802,622.40802,104.034,2598.677,-472.32199,1014.269,903.26898,96.172,2370.9431,-700.05701,-0.0903,167489,-0.04732,87770,-0.07541,139891,-0.03244,60172,-0.26696,495255,-0.22398,415536,-0.27585,511744,-0.23287,432025,-64546,-34088,-52761,-22303,-179266,-148808,-276445,-245987,1.0989
"4261","E02006692","Wiltshire 042",2345,173,457,1466,110,48,2,41,15,21,12,244.91701,71.917,433.89301,1424.686,-41.314,266.71701,93.717,421.97699,1416.067,-49.933,495.931,322.931,360.64401,1276.8311,-189.16901,640.297,467.297,326.117,1183.194,-282.806,-0.01552,28758,-0.00792,14672,-0.01622,30086,-0.00863,16000,-0.03971,73637,-0.03211,59551,-0.04691,87009,-0.03932,72923,-17838,-8223,-20317,-10702,-43695,-34080,-77692,-68077,1.53655
"4341","E02003231","Swindon 020",3294,203,314,1824,307,11,2,527,29,53,24,386.672,183.672,293.272,1721.925,-102.075,304.59399,101.594,297.35001,1773.1541,-50.846,1063.266,860.26599,211.427,1356.532,-467.46799,1249.433,1046.433,196.91299,1244.319,-579.68103,-0.07989,148200,-0.03889,72129,-0.05716,106039,-0.01616,29968,-0.22658,420350,-0.18558,344279,-0.19949,370093,-0.15849,294022,-47974,-22725,-34464,-9215,-123264,-98015,-158762,-133513,1.46126
"4350","E02006695","Wiltshire 047",2505,32,128,2039,129,90,11,37,2,19,18,74.968,42.968,124.044,2004.054,-34.946,55.08,23.08,125.67,2021.1169,-17.883,280.75201,248.752,101.915,1839.748,-199.252,425.983,393.983,92.642,1717.77,-321.23001,-0.01824,33824,-0.01041,19293,-0.01504,27907,-0.00721,13376,-0.04895,90794,-0.04112,76263,-0.07466,138500,-0.06683,123969,-16843,-10263,-13033,-6453,-46728,-40148,-101671,-95091,NA
