"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"244840",1,1,1,26.618,12958,689,137,0.00515,4962,360,33597,"E02005935 E02005954"
"244841",1,1,1,27.807,13278,799,134,0.00482,5184,384,34050,"E02005935 E02005955"
"244842",1,1,1,28.781,14030,702,193,0.00671,5365,391,35670,"E02005935 E02005956"
"244843",1,1,1,28.022,15732,739,263,0.00939,5224,400,45290,"E02005935 E02005958"
"244844",1,1,1,29.745,14788,720,249,0.00837,5545,465,39098,"E02005935 E02005959"
"244846",1,1,1,25.812,19076,477,120,0.00465,4812,344,38357,"E02005935 E02005961"
"244847",1,1,1,25.42,12894,742,167,0.00657,4739,375,33781,"E02005935 E02005979"
"244851",1,1,1,25.034,14280,732,167,0.00667,4667,376,36422,"E02005935 E02005998"
"244870",1,1,1,11.708,6410,261,31,0.00265,2182,152,15889,"E02005936 E02005937"
"244871",1,1,1,10.728,6540,217,36,0.00336,2000,140,15546,"E02005936 E02005938"
"244872",1,1,1,12.306,7366,268,36,0.00293,2294,160,17712,"E02005936 E02005939"
"244873",1,1,1,12.64,7114,299,64,0.00506,2356,173,18315,"E02005936 E02005940"
"244874",1,1,1,13.263,7342,312,70,0.00528,2472,178,19212,"E02005936 E02005941"
"244875",1,1,1,14.884,7942,355,77,0.00517,2775,197,20710,"E02005936 E02005942"
"244876",1,1,1,14.538,10446,320,125,0.0086,2710,231,25703,"E02005936 E02005945"
"244877",1,1,1,13.3,10546,252,202,0.01519,2479,236,25430,"E02005936 E02005946"
"244878",1,1,1,17.376,9290,448,92,0.00529,3239,232,23571,"E02005936 E02005947"
"244879",1,1,1,16.894,9076,468,89,0.00527,3149,220,23052,"E02005936 E02005948"
"244880",1,1,1,14.918,11114,303,213,0.01428,2781,248,27313,"E02005936 E02005949"
"244881",1,1,1,18.825,9976,489,118,0.00627,3509,255,25889,"E02005936 E02005950"
"244882",1,1,1,16.543,11946,334,239,0.01445,3084,263,28844,"E02005936 E02005952"
"244883",1,1,1,21.22,11126,542,140,0.0066,3956,292,28932,"E02005936 E02005954"
"244884",1,1,1,22.409,11446,652,137,0.00611,4177,316,29385,"E02005936 E02005955"
"244885",1,1,1,18.006,12712,369,256,0.01422,3357,272,30318,"E02005936 E02005956"
"244886",1,1,1,18.97,13470,387,312,0.01645,3536,347,33746,"E02005936 E02005959"
"244887",1,1,1,27.024,15156,622,240,0.00888,5038,387,40816,"E02005936 E02005960"
"244888",1,1,1,16.721,12394,333,233,0.01393,3117,267,30628,"E02005936 E02005961"
"244889",1,1,1,21.231,11726,626,195,0.00918,3958,336,31994,"E02005936 E02005978"
"244890",1,1,1,20.022,11062,595,170,0.00849,3732,306,29116,"E02005936 E02005979"
"244892",1,1,1,30.827,17330,747,545,0.01768,5746,594,46885,"E02005936 E02005994"
"244893",1,1,1,18.14,9734,432,78,0.0043,3381,257,23893,"E02005936 E02005996"
"244894",1,1,1,20.375,12660,556,152,0.00746,3798,315,31535,"E02005936 E02005998"
"244897",1,1,1,20.059,9934,394,97,0.00484,3739,272,26348,"E02005936 E02006003"
"244907",1,1,1,1.614,854,92,3,0.00186,301,21,2113,"E02005937 E02005938"
"244908",1,1,1,2.132,1210,101,3,0.00141,397,28,2892,"E02005937 E02005939"
"244909",1,1,1,5.326,2538,200,21,0.00394,993,75,6273,"E02005937 E02005940"
"244910",1,1,1,5.949,2766,213,27,0.00454,1109,80,7170,"E02005937 E02005941"
"244911",1,1,1,7.57,3366,256,34,0.00449,1411,99,8668,"E02005937 E02005942"
"244912",1,1,1,10.735,5316,365,96,0.00894,2001,173,13397,"E02005937 E02005945"
"244913",1,1,1,11.363,5456,339,99,0.00871,2118,188,14075,"E02005937 E02005946"
"244914",1,1,1,10.062,4714,349,49,0.00487,1876,134,11529,"E02005937 E02005947"
"244915",1,1,1,9.58,4500,369,46,0.0048,1786,122,11010,"E02005937 E02005948"
"244916",1,1,1,12.43,5882,356,110,0.00885,2317,193,15650,"E02005937 E02005949"
"244917",1,1,1,11.511,5400,390,75,0.00652,2146,157,13847,"E02005937 E02005950"
"244918",1,1,1,14.606,6856,421,136,0.00931,2723,215,17489,"E02005937 E02005952"
"244919",1,1,1,12.543,5760,404,80,0.00638,2338,166,14903,"E02005937 E02005953"
"244920",1,1,1,13.906,6550,443,97,0.00698,2592,194,16890,"E02005937 E02005954"
"244921",1,1,1,15.095,6870,553,94,0.00623,2814,218,17343,"E02005937 E02005955"
"244922",1,1,1,16.069,7622,456,153,0.00952,2995,224,18963,"E02005937 E02005956"
"244923",1,1,1,17.033,8380,474,209,0.01227,3175,298,22391,"E02005937 E02005959"
"244924",1,1,1,13.917,7150,527,152,0.01092,2594,238,19952,"E02005937 E02005978"
"244925",1,1,1,12.708,6486,496,127,0.00999,2369,208,17074,"E02005937 E02005979"
"244926",1,1,1,21.983,9494,682,156,0.0071,4098,311,27821,"E02005937 E02005980"
"244927",1,1,1,22.57,9752,726,136,0.00603,4207,303,26472,"E02005937 E02005983"
"244929",1,1,1,24.609,13934,536,392,0.01593,4587,477,36194,"E02005937 E02005994"
"244930",1,1,1,6.608,3392,186,47,0.00711,1232,107,8300,"E02005937 E02005996"
"244931",1,1,1,8.843,6318,310,121,0.01368,1648,165,15942,"E02005937 E02005998"
"244932",1,1,1,21.579,10244,514,197,0.00913,4023,340,28720,"E02005937 E02005999"
"244933",1,1,1,20.309,9908,500,189,0.00931,3786,322,27007,"E02005937 E02006001"
"244934",1,1,1,18.87,8762,424,162,0.00859,3518,283,23760,"E02005937 E02006002"
"244935",1,1,1,10.982,5232,247,38,0.00346,2047,148,13552,"E02005937 E02006003"
"244943",1,1,1,1.995,1020,80,6,0.00301,372,26,2798,"E02005938 E02005939"
"244944",1,1,1,3.737,1674,135,14,0.00375,697,53,4296,"E02005938 E02005940"
"244945",1,1,1,4.36,1902,148,20,0.00459,813,58,5193,"E02005938 E02005941"
"244946",1,1,1,5.981,2502,191,27,0.00451,1115,77,6691,"E02005938 E02005942"
"244947",1,1,1,9.146,4452,300,89,0.00973,1705,151,11420,"E02005938 E02005945"
"244948",1,1,1,8.473,3850,284,42,0.00496,1579,112,9552,"E02005938 E02005947"
"244949",1,1,1,7.991,3636,304,39,0.00488,1490,101,9033,"E02005938 E02005948"
"244950",1,1,1,10.841,5018,291,103,0.0095,2021,171,13673,"E02005938 E02005949"
"244951",1,1,1,9.922,4536,325,68,0.00685,1850,135,11870,"E02005938 E02005950"
"244952",1,1,1,13.017,5992,356,129,0.00991,2427,193,15512,"E02005938 E02005952"
"244953",1,1,1,12.317,5686,378,90,0.00731,2296,172,14913,"E02005938 E02005954"
"244954",1,1,1,13.506,6006,488,87,0.00644,2518,196,15366,"E02005938 E02005955"
"244955",1,1,1,14.48,6758,391,146,0.01008,2699,202,16986,"E02005938 E02005956"
"244956",1,1,1,15.444,7516,409,202,0.01308,2879,277,20414,"E02005938 E02005959"
"244957",1,1,1,12.328,6286,462,145,0.01176,2298,217,17975,"E02005938 E02005978"
"244958",1,1,1,11.119,5622,431,120,0.01079,2073,187,15097,"E02005938 E02005979"
"244959",1,1,1,20.394,8630,617,149,0.00731,3802,289,25844,"E02005938 E02005980"
"244960",1,1,1,20.981,8888,661,129,0.00615,3911,281,24495,"E02005938 E02005983"
"244962",1,1,1,25.661,14516,571,395,0.01539,4783,491,37545,"E02005938 E02005994"
"244963",1,1,1,7.66,3974,221,50,0.00653,1428,120,9651,"E02005938 E02005996"
"244964",1,1,1,9.895,6900,345,124,0.01253,1845,179,17293,"E02005938 E02005998"
"244965",1,1,1,20.483,9170,483,198,0.00967,3818,326,25784,"E02005938 E02006001"
"244966",1,1,1,19.044,8024,407,171,0.00898,3550,287,22537,"E02005938 E02006002"
"244967",1,1,1,11.156,4494,230,47,0.00421,2080,152,12329,"E02005938 E02006003"
"244978",1,1,1,4.653,2034,177,38,0.00817,867,69,5606,"E02005939 E02005940"
"244979",1,1,1,5.758,2464,204,52,0.00903,1073,80,6796,"E02005939 E02005941"
"244980",1,1,1,6.499,2694,229,49,0.00754,1211,88,7375,"E02005939 E02005942"
"244981",1,1,1,10.702,5090,315,117,0.01093,1995,172,13246,"E02005939 E02005944"
"244982",1,1,1,10.69,4860,351,113,0.01057,1993,176,13387,"E02005939 E02005945"
"244983",1,1,1,11.346,5342,344,116,0.01022,2115,189,14220,"E02005939 E02005946"
"244984",1,1,1,8.991,4042,322,64,0.00712,1676,123,10236,"E02005939 E02005947"
"244985",1,1,1,8.509,3828,342,61,0.00717,1586,111,9717,"E02005939 E02005948"
"244986",1,1,1,12.413,5768,361,127,0.01023,2314,195,15795,"E02005939 E02005949"
"244987",1,1,1,10.411,4700,413,74,0.00711,1941,146,12907,"E02005939 E02005950"
"244988",1,1,1,12.617,5956,495,105,0.00832,2352,192,15957,"E02005939 E02005952"
"244989",1,1,1,13.323,5818,475,98,0.00736,2484,192,15940,"E02005939 E02005954"
"244990",1,1,1,14.024,6198,526,109,0.00777,2614,207,16050,"E02005939 E02005955"
"244991",1,1,1,16.052,7508,461,170,0.01059,2992,226,19108,"E02005939 E02005956"
"244992",1,1,1,17.016,8266,479,226,0.01328,3172,300,22536,"E02005939 E02005959"
"244993",1,1,1,23.385,16892,648,231,0.00988,4359,321,31109,"E02005939 E02005963"
"244994",1,1,1,12.846,6478,500,167,0.013,2395,228,18659,"E02005939 E02005978"
"244995",1,1,1,11.637,5814,469,142,0.0122,2169,198,15781,"E02005939 E02005979"
"244996",1,1,1,20.912,8822,655,171,0.00818,3898,300,26528,"E02005939 E02005980"
"244997",1,1,1,21.499,9080,699,151,0.00702,4008,292,25179,"E02005939 E02005983"
"244998",1,1,1,26.255,11196,797,168,0.0064,4894,350,31156,"E02005939 E02005987"
"245000",1,1,1,5.953,2716,122,46,0.00773,1110,98,7405,"E02005939 E02005996"
"245001",1,1,1,8.082,5546,254,120,0.01485,1507,155,14987,"E02005939 E02005998"
"245002",1,1,1,18.116,9344,427,192,0.0106,3377,294,24378,"E02005939 E02006001"
"245003",1,1,1,16.677,8198,351,165,0.00989,3109,256,21131,"E02005939 E02006002"
"245004",1,1,1,8.789,4668,174,41,0.00466,1638,121,10923,"E02005939 E02006003"
"245007",1,1,1,1.269,472,38,8,0.0063,237,13,1724,"E02005940 E02005941"
"245008",1,1,1,2.244,828,58,13,0.00579,418,24,2396,"E02005940 E02005942"
"245009",1,1,1,6.367,2932,179,73,0.01147,1187,111,8419,"E02005940 E02005945"
"245010",1,1,1,6.963,3294,165,80,0.01149,1298,125,9102,"E02005940 E02005946"
"245011",1,1,1,4.736,2176,151,28,0.00591,883,59,5257,"E02005940 E02005947"
"245012",1,1,1,4.254,1962,171,25,0.00588,793,47,4738,"E02005940 E02005948"
"245013",1,1,1,8.03,3720,182,91,0.01133,1497,130,10677,"E02005940 E02005949"
"245014",1,1,1,6.156,2834,242,38,0.00617,1148,82,7928,"E02005940 E02005950"
"245015",1,1,1,8.362,4090,324,69,0.00825,1559,128,10978,"E02005940 E02005952"
"245016",1,1,1,9.068,3952,304,62,0.00684,1690,128,10961,"E02005940 E02005954"
"245017",1,1,1,9.769,4332,355,73,0.00747,1821,143,11071,"E02005940 E02005955"
"245018",1,1,1,11.669,5460,282,134,0.01148,2175,161,13990,"E02005940 E02005956"
"245019",1,1,1,12.633,6218,300,190,0.01504,2355,236,17418,"E02005940 E02005959"
"245020",1,1,1,12.572,5728,300,163,0.01297,2344,191,15699,"E02005940 E02005961"
"245022",1,1,1,8.591,4612,329,131,0.01525,1601,164,13680,"E02005940 E02005978"
"245023",1,1,1,7.382,3948,298,106,0.01436,1376,134,10802,"E02005940 E02005979"
"245024",1,1,1,17.244,7214,528,115,0.00667,3214,228,20200,"E02005940 E02005983"
"245026",1,1,1,11.859,6252,217,112,0.00944,2211,194,17889,"E02005940 E02005998"
"245027",1,1,1,7.948,3076,113,37,0.00466,1482,106,8587,"E02005940 E02006003"
"245033",1,1,1,1.747,680,42,7,0.00401,326,21,2104,"E02005941 E02005942"
"245034",1,1,1,5.098,2460,143,65,0.01275,950,97,6689,"E02005941 E02005945"
"245035",1,1,1,6.432,3444,130,78,0.01213,1199,123,8689,"E02005941 E02005946"
"245036",1,1,1,4.418,1826,139,20,0.00453,824,56,4772,"E02005941 E02005947"
"245037",1,1,1,3.757,1814,155,19,0.00506,700,44,4446,"E02005941 E02005948"
"245038",1,1,1,6.794,3262,180,83,0.01222,1266,118,8890,"E02005941 E02005949"
"245039",1,1,1,5.874,2544,168,44,0.00749,1095,81,7139,"E02005941 E02005950"
"245040",1,1,1,5.97,2480,213,33,0.00553,1113,75,6440,"E02005941 E02005951"
"245041",1,1,1,8.08,3800,250,75,0.00928,1506,127,10189,"E02005941 E02005952"
"245042",1,1,1,8.269,3694,221,66,0.00798,1541,118,10182,"E02005941 E02005954"
"245043",1,1,1,9.272,4184,339,67,0.00723,1728,140,10779,"E02005941 E02005955"
"245044",1,1,1,11.138,5610,247,132,0.01185,2076,159,13577,"E02005941 E02005956"
"245045",1,1,1,12.102,6368,265,188,0.01553,2256,233,17005,"E02005941 E02005959"
"245046",1,1,1,6.885,3800,282,100,0.01452,1283,130,10510,"E02005941 E02005979"
"245047",1,1,1,16.16,6808,468,129,0.00798,3012,233,21257,"E02005941 E02005980"
"245048",1,1,1,16.747,7066,512,109,0.00651,3122,224,19908,"E02005941 E02005983"
"245049",1,1,1,21.503,9182,610,126,0.00586,4008,283,25885,"E02005941 E02005987"
"245051",1,1,1,12.947,6770,243,128,0.00989,2413,214,19375,"E02005941 E02005998"
"245052",1,1,1,16.956,7156,317,177,0.01044,3161,261,20312,"E02005941 E02006002"
"245056",1,1,1,4.983,2464,175,66,0.01325,929,100,6800,"E02005942 E02005945"
"245057",1,1,1,6.476,3516,222,71,0.01096,1207,127,8913,"E02005942 E02005946"
"245058",1,1,1,2.279,1038,85,1,0.00044,425,30,3085,"E02005942 E02005947"
"245059",1,1,1,2.114,1144,119,10,0.00473,394,25,2640,"E02005942 E02005948"
