"","Bicycle","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"535",141,NA,NA,NA,NA,NA,0
"536",141,NA,NA,NA,NA,NA,0
"537",121,26,96.39,52.98,516.37,548.51001,1
"538",0,NA,NA,NA,NA,NA,0
"539",151,26,96.39,52.98,516.37,548.51001,1
"540",54,26,96.39,52.98,516.37,548.51001,1
"541",97,26,96.39,52.98,516.37,548.51001,1
"542",9,26,96.39,52.98,516.37,548.51001,1
"543",106,NA,NA,NA,NA,NA,0
"544",46,85,212.39,105.66,1126.73999,1552,1
"545",111,85,212.39,105.66,1126.73999,1552,1
"546",40,46,175.03,97.75,938.41998,1005.37,1
"547",63,NA,NA,NA,NA,NA,0
"548",358,NA,NA,NA,NA,NA,0
"549",0,46,175.03,97.75,938.41998,1005.37,1
"550",61,29,140.09,50.01,831.21997,847.26001,1
"551",92,17,50.68,34.05,274.72,329.79001,1
"552",113,17,50.68,34.05,274.72,329.79001,1
"553",68,17,50.68,34.05,274.72,329.79001,1
"554",30,85,212.39,105.66,1126.73999,1552,1
"555",54,NA,NA,NA,NA,NA,0
"556",68,17,50.68,34.05,274.72,329.79001,1
"557",54,17,50.68,34.05,274.72,329.79001,1
"558",0,NA,NA,NA,NA,NA,0
"559",61,NA,NA,NA,NA,NA,0
"560",174,17,50.68,34.05,274.72,329.79001,1
"561",160,17,50.68,34.05,274.72,329.79001,1
"562",9,46,175.03,97.75,938.41998,1005.37,1
"563",54,NA,NA,NA,NA,NA,0
"564",85,33,93.24,81.71,481.73999,578.94,1
"565",178,NA,NA,NA,NA,NA,0
"566",402,85,212.39,105.66,1126.73999,1552,1
"567",74,33,93.24,81.71,481.73999,578.94,1
"568",17,NA,NA,NA,NA,NA,0
"569",120,NA,NA,NA,NA,NA,0
"570",0,NA,NA,NA,NA,NA,0
"571",54,NA,NA,NA,NA,NA,0
"572",516,17,50.68,34.05,274.72,329.79001,1
"573",676,17,50.68,34.05,274.72,329.79001,1
"574",92,85,212.39,105.66,1126.73999,1552,1
"575",310,85,212.39,105.66,1126.73999,1552,1
"576",128,85,212.39,105.66,1126.73999,1552,1
"577",82,85,212.39,105.66,1126.73999,1552,1
"578",36,85,212.39,105.66,1126.73999,1552,1
"579",1,24,85.86,44.92,450.07999,469.95999,1
"580",61,24,85.86,44.92,450.07999,469.95999,1
"581",62,24,85.86,44.92,450.07999,469.95999,1
"582",1,24,85.86,44.92,450.07999,469.95999,1
"583",61,24,85.86,44.92,450.07999,469.95999,1
"584",0,24,85.86,44.92,450.07999,469.95999,1
"585",112,85,212.39,105.66,1126.73999,1552,1
"586",346,85,212.39,105.66,1126.73999,1552,1
"587",82,85,212.39,105.66,1126.73999,1552,1
"588",30,85,212.39,105.66,1126.73999,1552,1
"589",86,NA,NA,NA,NA,NA,0
"590",427,29,140.09,50.01,831.21997,847.26001,1
"591",316,85,212.39,105.66,1126.73999,1552,1
"592",45,29,140.09,50.01,831.21997,847.26001,1
"593",9,29,140.09,50.01,831.21997,847.26001,1
"594",45,29,140.09,50.01,831.21997,847.26001,1
"595",146,17,50.68,34.05,274.72,329.79001,1
"596",530,17,50.68,34.05,274.72,329.79001,1
"597",3,33,93.24,81.71,481.73999,578.94,1
"598",71,33,93.24,81.71,481.73999,578.94,1
"599",398,NA,NA,NA,NA,NA,0
"600",164,NA,NA,NA,NA,NA,0
"601",18,17,50.68,34.05,274.72,329.79001,1
"602",548,17,50.68,34.05,274.72,329.79001,1
"603",427,29,140.09,50.01,831.21997,847.26001,1
"604",0,29,140.09,50.01,831.21997,847.26001,1
"605",91,29,140.09,50.01,831.21997,847.26001,1
"606",46,29,140.09,50.01,831.21997,847.26001,1
"607",61,NA,NA,NA,NA,NA,0
"608",0,24,85.86,44.92,450.07999,469.95999,1
"609",46,29,140.09,50.01,831.21997,847.26001,1
"610",0,29,140.09,50.01,831.21997,847.26001,1
"611",98,29,140.09,50.01,831.21997,847.26001,1
"612",329,29,140.09,50.01,831.21997,847.26001,1
"613",283,29,140.09,50.01,831.21997,847.26001,1
"614",17,29,140.09,50.01,831.21997,847.26001,1
"615",17,29,140.09,50.01,831.21997,847.26001,1
"616",17,29,140.09,50.01,831.21997,847.26001,1
"617",45,29,140.09,50.01,831.21997,847.26001,1
"618",63,29,140.09,50.01,831.21997,847.26001,1
"619",63,29,140.09,50.01,831.21997,847.26001,1
"620",9,NA,NA,NA,NA,NA,0
"621",17,29,140.09,50.01,831.21997,847.26001,1
"622",46,29,140.09,50.01,831.21997,847.26001,1
"623",103,NA,NA,NA,NA,NA,0
"624",445,NA,NA,NA,NA,NA,0
"625",84,29,140.09,50.01,831.21997,847.26001,1
"626",12,29,140.09,50.01,831.21997,847.26001,1
"627",29,29,140.09,50.01,831.21997,847.26001,1
"628",5,NA,NA,NA,NA,NA,0
"629",34,NA,NA,NA,NA,NA,0
"630",29,29,140.09,50.01,831.21997,847.26001,1
"631",34,10,32.67,21.38,177.07001,207.86999,1
"632",75,10,32.67,21.38,177.07001,207.86999,1
"633",445,10,32.67,21.38,177.07001,207.86999,1
"634",34,NA,NA,NA,NA,NA,0
"635",98,NA,NA,NA,NA,NA,0
"636",0,29,140.09,50.01,831.21997,847.26001,1
"637",520,10,32.67,21.38,177.07001,207.86999,1
"638",31,33,93.24,81.71,481.73999,578.94,1
"639",102,NA,NA,NA,NA,NA,0
"640",84,NA,NA,NA,NA,NA,0
"641",98,72,243.61999,153.46001,1269.94995,1417.32996,1
"642",201,72,243.61999,153.46001,1269.94995,1417.32996,1
"643",4,NA,NA,NA,NA,NA,0
"644",77,72,243.61999,153.46001,1269.94995,1417.32996,1
"645",124,72,243.61999,153.46001,1269.94995,1417.32996,1
"646",103,NA,NA,NA,NA,NA,0
"647",187,36,145.98,67.74,793.88,800.70001,1
"648",129,10,32.67,21.38,177.07001,207.86999,1
"649",35,10,32.67,21.38,177.07001,207.86999,1
"650",9,72,243.61999,153.46001,1269.94995,1417.32996,1
"651",0,NA,NA,NA,NA,NA,0
"652",46,NA,NA,NA,NA,NA,0
"653",0,NA,NA,NA,NA,NA,0
"654",46,36,145.98,67.74,793.88,800.70001,1
"655",17,NA,NA,NA,NA,NA,0
"656",27,10,32.67,21.38,177.07001,207.86999,1
"657",63,36,145.98,67.74,793.88,800.70001,1
"658",1,24,85.86,44.92,450.07999,469.95999,1
"659",0,NA,NA,NA,NA,NA,0
"660",14,NA,NA,NA,NA,NA,0
"661",10,72,243.61999,153.46001,1269.94995,1417.32996,1
"662",167,10,32.67,21.38,177.07001,207.86999,1
"663",202,10,32.67,21.38,177.07001,207.86999,1
"664",0,NA,NA,NA,NA,NA,0
"665",1,NA,NA,NA,NA,NA,0
"666",48,NA,NA,NA,NA,NA,0
"667",174,10,32.67,21.38,177.07001,207.86999,1
"668",196,36,145.98,67.74,793.88,800.70001,1
"669",117,72,243.61999,153.46001,1269.94995,1417.32996,1
"670",7,72,243.61999,153.46001,1269.94995,1417.32996,1
"671",0,72,243.61999,153.46001,1269.94995,1417.32996,1
"672",7,72,243.61999,153.46001,1269.94995,1417.32996,1
"673",117,72,243.61999,153.46001,1269.94995,1417.32996,1
"674",64,NA,NA,NA,NA,NA,0
"675",127,72,243.61999,153.46001,1269.94995,1417.32996,1
"676",16,72,243.61999,153.46001,1269.94995,1417.32996,1
"677",69,72,243.61999,153.46001,1269.94995,1417.32996,1
"678",58,72,243.61999,153.46001,1269.94995,1417.32996,1
"679",87,72,243.61999,153.46001,1269.94995,1417.32996,1
"680",71,72,243.61999,153.46001,1269.94995,1417.32996,1
"681",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"682",98,72,243.61999,153.46001,1269.94995,1417.32996,1
"683",543,10,32.67,21.38,177.07001,207.86999,1
"684",31,NA,NA,NA,NA,NA,0
"685",4,19,58.98,42,305.53,348.07999,1
"686",10,19,58.98,42,305.53,348.07999,1
"687",19,19,58.98,42,305.53,348.07999,1
"688",23,19,58.98,42,305.53,348.07999,1
"689",196,36,145.98,67.74,793.88,800.70001,1
"690",13,19,58.98,42,305.53,348.07999,1
"691",12,19,58.98,42,305.53,348.07999,1
"692",4,19,58.98,42,305.53,348.07999,1
"693",9,19,58.98,42,305.53,348.07999,1
"694",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"695",69,72,243.61999,153.46001,1269.94995,1417.32996,1
"696",250,36,145.98,67.74,793.88,800.70001,1
"697",290,NA,NA,NA,NA,NA,0
"698",16,19,58.98,42,305.53,348.07999,1
"699",516,10,32.67,21.38,177.07001,207.86999,1
"700",5,72,243.61999,153.46001,1269.94995,1417.32996,1
"701",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"702",155,NA,NA,NA,NA,NA,0
"703",243,NA,NA,NA,NA,NA,0
"704",0,72,243.61999,153.46001,1269.94995,1417.32996,1
"705",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"706",174,10,32.67,21.38,177.07001,207.86999,1
"707",0,10,32.67,21.38,177.07001,207.86999,1
"708",98,72,243.61999,153.46001,1269.94995,1417.32996,1
"709",67,11,46.04,23.28,248.16,249.55,1
"710",67,11,46.04,23.28,248.16,249.55,1
"711",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"712",0,72,243.61999,153.46001,1269.94995,1417.32996,1
"713",43,11,46.04,23.28,248.16,249.55,1
"714",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"715",0,NA,NA,NA,NA,NA,0
"716",43,11,46.04,23.28,248.16,249.55,1
"717",0,NA,NA,NA,NA,NA,0
"718",43,NA,NA,NA,NA,NA,0
"719",63,11,46.04,23.28,248.16,249.55,1
"720",63,11,46.04,23.28,248.16,249.55,1
"721",0,NA,NA,NA,NA,NA,0
"722",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"723",69,72,243.61999,153.46001,1269.94995,1417.32996,1
"724",74,72,243.61999,153.46001,1269.94995,1417.32996,1
"725",445,10,32.67,21.38,177.07001,207.86999,1
"726",71,10,32.67,21.38,177.07001,207.86999,1
"727",71,10,32.67,21.38,177.07001,207.86999,1
"728",71,10,32.67,21.38,177.07001,207.86999,1
"729",0,10,32.67,21.38,177.07001,207.86999,1
"730",245,10,32.67,21.38,177.07001,207.86999,1
"731",54,NA,NA,NA,NA,NA,0
"732",25,72,243.61999,153.46001,1269.94995,1417.32996,1
"733",445,10,32.67,21.38,177.07001,207.86999,1
"734",29,72,243.61999,153.46001,1269.94995,1417.32996,1
"735",4,72,243.61999,153.46001,1269.94995,1417.32996,1
"736",54,19,58.98,42,305.53,348.07999,1
"737",9,NA,NA,NA,NA,NA,0
"738",17,10,32.67,21.38,177.07001,207.86999,1
"739",428,10,32.67,21.38,177.07001,207.86999,1
"740",262,10,32.67,21.38,177.07001,207.86999,1
"741",245,10,32.67,21.38,177.07001,207.86999,1
"742",17,NA,NA,NA,NA,NA,0
"743",13,72,243.61999,153.46001,1269.94995,1417.32996,1
"744",4,72,243.61999,153.46001,1269.94995,1417.32996,1
"745",0,72,243.61999,153.46001,1269.94995,1417.32996,1
"746",673,NA,NA,NA,NA,NA,0
"747",353,NA,NA,NA,NA,NA,0
"748",35,13,29.94,25.53,147.81,211.98,1
"749",190,13,29.94,25.53,147.81,211.98,1
"750",111,13,29.94,25.53,147.81,211.98,1
"751",105,NA,NA,NA,NA,NA,0
"752",57,13,29.94,25.53,147.81,211.98,1
"753",278,13,29.94,25.53,147.81,211.98,1
"754",50,19,58.98,42,305.53,348.07999,1
"755",13,NA,NA,NA,NA,NA,0
"756",9,NA,NA,NA,NA,NA,0
"757",9,26,56.61,63,272.07999,366.51999,1
"758",145,26,56.61,63,272.07999,366.51999,1
"759",0,19,58.98,42,305.53,348.07999,1
"760",22,NA,NA,NA,NA,NA,0
"761",18,NA,NA,NA,NA,NA,0
"762",18,72,243.61999,153.46001,1269.94995,1417.32996,1
"763",4,NA,NA,NA,NA,NA,0
"764",214,NA,NA,NA,NA,NA,0
"765",81,NA,NA,NA,NA,NA,0
"766",17,13,29.94,25.53,147.81,211.98,1
"767",0,NA,NA,NA,NA,NA,0
"768",18,NA,NA,NA,NA,NA,0
"769",74,NA,NA,NA,NA,NA,0
"770",0,NA,NA,NA,NA,NA,0
"771",111,13,29.94,25.53,147.81,211.98,1
"772",17,13,29.94,25.53,147.81,211.98,1
"773",73,342,384.20999,565.75,342,377.92999,1
"774",19,342,384.20999,565.75,342,377.92999,1
"775",9,342,384.20999,565.75,342,377.92999,1
"776",64,342,384.20999,565.75,342,377.92999,1
"777",13,NA,NA,NA,NA,NA,0
"778",28,342,384.20999,565.75,342,377.92999,1
"779",33,26,56.61,63,272.07999,366.51999,1
"780",112,26,56.61,63,272.07999,366.51999,1
"781",81,26,56.61,63,272.07999,366.51999,1
"782",9,NA,NA,NA,NA,NA,0
"783",17,342,384.20999,565.75,342,377.92999,1
"784",57,13,29.94,25.53,147.81,211.98,1
"785",0,13,29.94,25.53,147.81,211.98,1
"786",74,13,29.94,25.53,147.81,211.98,1
"787",17,13,29.94,25.53,147.81,211.98,1
"788",34,13,29.94,25.53,147.81,211.98,1
"789",51,NA,NA,NA,NA,NA,0
"790",40,13,29.94,25.53,147.81,211.98,1
"791",0,13,29.94,25.53,147.81,211.98,1
"792",57,13,29.94,25.53,147.81,211.98,1
"793",17,NA,NA,NA,NA,NA,0
"794",0,342,384.20999,565.75,342,377.92999,1
"795",86,26,56.61,63,272.07999,366.51999,1
"796",26,26,56.61,63,272.07999,366.51999,1
"797",64,NA,NA,NA,NA,NA,0
"798",3,NA,NA,NA,NA,NA,0
"799",5,26,56.61,63,272.07999,366.51999,1
"800",76,26,56.61,63,272.07999,366.51999,1
"801",76,26,56.61,63,272.07999,366.51999,1
"802",102,26,56.61,63,272.07999,366.51999,1
"803",26,26,56.61,63,272.07999,366.51999,1
"804",119,26,56.61,63,272.07999,366.51999,1
"805",31,26,56.61,63,272.07999,366.51999,1
"806",195,26,56.61,63,272.07999,366.51999,1
"807",0,13,29.94,25.53,147.81,211.98,1
"808",214,NA,NA,NA,NA,NA,0
"809",109,26,56.61,63,272.07999,366.51999,1
"810",86,26,56.61,63,272.07999,366.51999,1
"811",111,13,29.94,25.53,147.81,211.98,1
"812",4,26,56.61,63,272.07999,366.51999,1
"813",27,26,56.61,63,272.07999,366.51999,1
"814",68,NA,NA,NA,NA,NA,0
"815",5,NA,NA,NA,NA,NA,0
"816",59,36,102,76.06,517.97998,595.65002,1
"817",127,15,47.84,27.52,253.14999,298.01999,1
"818",139,26,56.61,63,272.07999,366.51999,1
"819",32,26,56.61,63,272.07999,366.51999,1
"820",107,26,56.61,63,272.07999,366.51999,1
"821",17,NA,NA,NA,NA,NA,0
"822",51,NA,NA,NA,NA,NA,0
"823",2,NA,NA,NA,NA,NA,0
"824",105,26,56.61,63,272.07999,366.51999,1
"825",543,15,47.84,27.52,253.14999,298.01999,1
"826",249,NA,NA,NA,NA,NA,0
"827",2,9,22.84,17.57,125.99,175.53999,1
"828",9,9,22.84,17.57,125.99,175.53999,1
"829",562,15,47.84,27.52,253.14999,298.01999,1
"830",82,NA,NA,NA,NA,NA,0
"831",480,NA,NA,NA,NA,NA,0
"832",36,26,56.61,63,272.07999,366.51999,1
"833",25,36,102,76.06,517.97998,595.65002,1
"834",20,36,102,76.06,517.97998,595.65002,1
"835",216,9,22.84,17.57,125.99,175.53999,1
"836",2,36,102,76.06,517.97998,595.65002,1
"837",22,NA,NA,NA,NA,NA,0
"838",57,36,102,76.06,517.97998,595.65002,1
"839",2,36,102,76.06,517.97998,595.65002,1
"840",25,36,102,76.06,517.97998,595.65002,1
"841",62,NA,NA,NA,NA,NA,0
"842",43,NA,NA,NA,NA,NA,0
"843",214,9,22.84,17.57,125.99,175.53999,1
"844",2,NA,NA,NA,NA,NA,0
"845",35,NA,NA,NA,NA,NA,0
"846",37,NA,NA,NA,NA,NA,0
"847",40,9,22.84,17.57,125.99,175.53999,1
"848",37,NA,NA,NA,NA,NA,0
"849",4,NA,NA,NA,NA,NA,0
"850",52,15,47.84,27.52,253.14999,298.01999,1
"851",56,NA,NA,NA,NA,NA,0
"852",26,42,102.29,74.96,508.14999,611.09003,1
"853",88,NA,NA,NA,NA,NA,0
"854",36,NA,NA,NA,NA,NA,0
"855",17,9,22.84,17.57,125.99,175.53999,1
"856",37,9,22.84,17.57,125.99,175.53999,1
"857",37,NA,NA,NA,NA,NA,0
"858",3,9,22.84,17.57,125.99,175.53999,1
"859",111,NA,NA,NA,NA,NA,0
"860",17,36,102,76.06,517.97998,595.65002,1
"861",40,36,102,76.06,517.97998,595.65002,1
"862",0,12,37.93,28.34,198.92999,224.39,1
"863",22,12,37.93,28.34,198.92999,224.39,1
"864",51,36,102,76.06,517.97998,595.65002,1
"865",26,36,102,76.06,517.97998,595.65002,1
"866",20,NA,NA,NA,NA,NA,0
"867",66,26,56.61,63,272.07999,366.51999,1
"868",134,NA,NA,NA,NA,NA,0
"869",91,26,56.61,63,272.07999,366.51999,1
"870",61,36,102,76.06,517.97998,595.65002,1
"871",43,36,102,76.06,517.97998,595.65002,1
"872",249,9,22.84,17.57,125.99,175.53999,1
"873",17,9,22.84,17.57,125.99,175.53999,1
"874",0,NA,NA,NA,NA,NA,0
"875",9,9,22.84,17.57,125.99,175.53999,1
"876",43,9,22.84,17.57,125.99,175.53999,1
"877",77,NA,NA,NA,NA,NA,0
"878",20,9,22.84,17.57,125.99,175.53999,1
"879",40,42,102.29,74.96,508.14999,611.09003,1
"880",292,9,22.84,17.57,125.99,175.53999,1
"881",192,9,22.84,17.57,125.99,175.53999,1
"882",117,9,22.84,17.57,125.99,175.53999,1
"883",75,9,22.84,17.57,125.99,175.53999,1
"884",20,NA,NA,NA,NA,NA,0
"885",0,NA,NA,NA,NA,NA,0
"886",307,9,22.84,17.57,125.99,175.53999,1
"887",117,9,22.84,17.57,125.99,175.53999,1
"888",75,9,22.84,17.57,125.99,175.53999,1
"889",4,48,100.05,132.11999,476.29999,643.90997,1
"890",73,48,100.05,132.11999,476.29999,643.90997,1
"891",0,NA,NA,NA,NA,NA,0
"892",335,NA,NA,NA,NA,NA,0
"893",238,NA,NA,NA,NA,NA,0
"894",69,9,22.84,17.57,125.99,175.53999,1
"895",12,42,102.29,74.96,508.14999,611.09003,1
"896",0,42,102.29,74.96,508.14999,611.09003,1
"897",12,42,102.29,74.96,508.14999,611.09003,1
"898",156,42,102.29,74.96,508.14999,611.09003,1
"899",30,42,102.29,74.96,508.14999,611.09003,1
"900",30,NA,NA,NA,NA,NA,0
"901",391,42,102.29,74.96,508.14999,611.09003,1
"902",403,42,102.29,74.96,508.14999,611.09003,1
"903",28,24,63.31,43.2,352.41,453.76001,1
"904",11,NA,NA,NA,NA,NA,0
"905",17,24,63.31,43.2,352.41,453.76001,1
"906",2,NA,NA,NA,NA,NA,0
"907",144,NA,NA,NA,NA,NA,0
"908",19,24,63.31,43.2,352.41,453.76001,1
"909",9,24,63.31,43.2,352.41,453.76001,1
"910",387,42,102.29,74.96,508.14999,611.09003,1
"911",4,NA,NA,NA,NA,NA,0
"912",182,42,102.29,74.96,508.14999,611.09003,1
"913",101,42,102.29,74.96,508.14999,611.09003,1
"914",36,51,176.8,78.79,927.34998,1017.38,1
"915",299,51,176.8,78.79,927.34998,1017.38,1
"916",236,24,63.31,43.2,352.41,453.76001,1
"917",19,NA,NA,NA,NA,NA,0
"918",81,24,63.31,43.2,352.41,453.76001,1
"919",4,8,19.86,11.78,108.21,140.08,1
"920",30,NA,NA,NA,NA,NA,0
"921",417,NA,NA,NA,NA,NA,0
"922",182,NA,NA,NA,NA,NA,0
"923",0,NA,NA,NA,NA,NA,0
"924",92,48,100.05,132.11999,476.29999,643.90997,1
"925",13,12,24.62,16.97,123.56,197.58,1
"926",98,12,24.62,16.97,123.56,197.58,1
"927",62,24,63.31,43.2,352.41,453.76001,1
"928",95,24,63.31,43.2,352.41,453.76001,1
"929",112,24,63.31,43.2,352.41,453.76001,1
"930",7,48,100.05,132.11999,476.29999,643.90997,1
"931",158,24,63.31,43.2,352.41,453.76001,1
"932",117,48,100.05,132.11999,476.29999,643.90997,1
"933",171,NA,NA,NA,NA,NA,0
"934",4,NA,NA,NA,NA,NA,0
"935",82,12,24.62,16.97,123.56,197.58,1
"936",16,NA,NA,NA,NA,NA,0
"937",158,24,63.31,43.2,352.41,453.76001,1
"938",0,24,63.31,43.2,352.41,453.76001,1
"939",89,42,102.29,74.96,508.14999,611.09003,1
"940",12,42,102.29,74.96,508.14999,611.09003,1
"941",76,24,63.31,43.2,352.41,453.76001,1
"942",19,24,63.31,43.2,352.41,453.76001,1
"943",421,NA,NA,NA,NA,NA,0
"944",141,NA,NA,NA,NA,NA,0
"945",8,NA,NA,NA,NA,NA,0
"946",44,51,176.8,78.79,927.34998,1017.38,1
"947",36,12,24.62,16.97,123.56,197.58,1
"948",3,24,63.31,43.2,352.41,453.76001,1
"949",144,24,63.31,43.2,352.41,453.76001,1
"950",20,24,63.31,43.2,352.41,453.76001,1
"951",20,12,24.62,16.97,123.56,197.58,1
"952",16,12,24.62,16.97,123.56,197.58,1
"953",261,NA,NA,NA,NA,NA,0
"954",65,51,176.8,78.79,927.34998,1017.38,1
"955",21,51,176.8,78.79,927.34998,1017.38,1
"956",16,NA,NA,NA,NA,NA,0
"957",0,51,176.8,78.79,927.34998,1017.38,1
"958",0,51,176.8,78.79,927.34998,1017.38,1
"959",0,51,176.8,78.79,927.34998,1017.38,1
"960",141,NA,NA,NA,NA,NA,0
"961",421,8,19.86,11.78,108.21,140.08,1
"962",15,24,63.31,43.2,352.41,453.76001,1
"963",421,NA,NA,NA,NA,NA,0
"964",0,NA,NA,NA,NA,NA,0
"965",62,24,63.31,43.2,352.41,453.76001,1
"966",34,24,63.31,43.2,352.41,453.76001,1
"967",44,51,176.8,78.79,927.34998,1017.38,1
"968",0,51,176.8,78.79,927.34998,1017.38,1
"969",21,51,176.8,78.79,927.34998,1017.38,1
"970",8,NA,NA,NA,NA,NA,0
"971",62,24,63.31,43.2,352.41,453.76001,1
"972",102,12,24.62,16.97,123.56,197.58,1
"973",0,51,176.8,78.79,927.34998,1017.38,1
"974",0,51,176.8,78.79,927.34998,1017.38,1
"975",0,51,176.8,78.79,927.34998,1017.38,1
"976",0,51,176.8,78.79,927.34998,1017.38,1
"977",299,51,176.8,78.79,927.34998,1017.38,1
"978",299,51,176.8,78.79,927.34998,1017.38,1
"979",299,51,176.8,78.79,927.34998,1017.38,1
"980",20,12,24.62,16.97,123.56,197.58,1
"981",82,12,24.62,16.97,123.56,197.58,1
"982",96,24,63.31,43.2,352.41,453.76001,1
"983",164,24,63.31,43.2,352.41,453.76001,1
"984",22,12,24.62,16.97,123.56,197.58,1
"985",90,12,24.62,16.97,123.56,197.58,1
"986",112,12,24.62,16.97,123.56,197.58,1
"987",103,12,24.62,16.97,123.56,197.58,1
"988",69,36,102,76.06,517.97998,595.65002,1
"989",293,8,19.86,11.78,108.21,140.08,1
"990",111,8,19.86,11.78,108.21,140.08,1
"991",89,NA,NA,NA,NA,NA,0
"992",90,24,63.31,43.2,352.41,453.76001,1
"993",74,NA,NA,NA,NA,NA,0
"994",16,12,24.62,16.97,123.56,197.58,1
"995",116,12,24.62,16.97,123.56,197.58,1
"996",34,NA,NA,NA,NA,NA,0
"997",62,24,63.31,43.2,352.41,453.76001,1
"998",0,NA,NA,NA,NA,NA,0
"999",90,NA,NA,NA,NA,NA,0
"1000",198,12,24.62,16.97,123.56,197.58,1
"1001",147,12,24.62,16.97,123.56,197.58,1
"1002",51,12,24.62,16.97,123.56,197.58,1
"1003",277,8,19.86,11.78,108.21,140.08,1
"1004",195,12,24.62,16.97,123.56,197.58,1
"1005",246,12,24.62,16.97,123.56,197.58,1
"1006",320,51,176.8,78.79,927.34998,1017.38,1
"1007",13,12,24.62,16.97,123.56,197.58,1
"1008",120,8,19.86,11.78,108.21,140.08,1
"1009",9,NA,NA,NA,NA,NA,0
"1010",194,NA,NA,NA,NA,NA,0
"1011",52,12,24.62,16.97,123.56,197.58,1
"1012",35,12,24.62,16.97,123.56,197.58,1
"1013",124,24,63.31,43.2,352.41,453.76001,1
"1014",61,NA,NA,NA,NA,NA,0
"1015",8,NA,NA,NA,NA,NA,0
"1016",597,8,19.86,11.78,108.21,140.08,1
"1017",320,NA,NA,NA,NA,NA,0
"1018",140,153,611.45001,218.52,3850.76001,4640.6001,1
"1019",1,NA,NA,NA,NA,NA,0
"1020",125,NA,NA,NA,NA,NA,0
"1021",205,NA,NA,NA,NA,NA,0
"1022",0,NA,NA,NA,NA,NA,0
"1023",403,8,19.86,11.78,108.21,140.08,1
"1024",395,12,24.62,16.97,123.56,197.58,1
"1025",360,12,24.62,16.97,123.56,197.58,1
"1026",107,17,39.25,25.65,202.56,270.13,1
"1027",98,17,39.25,25.65,202.56,270.13,1
"1028",448,153,611.45001,218.52,3850.76001,4640.6001,1
"1029",522,NA,NA,NA,NA,NA,0
"1030",360,NA,NA,NA,NA,NA,0
"1031",43,NA,NA,NA,NA,NA,0
"1032",376,12,24.62,16.97,123.56,197.58,1
"1033",360,12,24.62,16.97,123.56,197.58,1
"1034",16,12,24.62,16.97,123.56,197.58,1
"1035",1,153,611.45001,218.52,3850.76001,4640.6001,1
"1036",124,NA,NA,NA,NA,NA,0
"1037",4,17,39.25,25.65,202.56,270.13,1
"1038",9,14,30.87,28.23,153.01,198.78999,1
"1039",320,NA,NA,NA,NA,NA,0
"1040",52,NA,NA,NA,NA,NA,0
"1041",21,NA,NA,NA,NA,NA,0
"1042",17,17,39.25,25.65,202.56,270.13,1
"1043",3,NA,NA,NA,NA,NA,0
"1044",121,NA,NA,NA,NA,NA,0
"1045",153,12,24.62,16.97,123.56,197.58,1
"1046",0,14,30.87,28.23,153.01,198.78999,1
"1047",320,14,30.87,28.23,153.01,198.78999,1
"1048",7,153,611.45001,218.52,3850.76001,4640.6001,1
"1049",254,153,611.45001,218.52,3850.76001,4640.6001,1
"1050",10,153,611.45001,218.52,3850.76001,4640.6001,1
"1051",16,12,24.62,16.97,123.56,197.58,1
"1052",0,12,24.62,16.97,123.56,197.58,1
"1053",13,12,24.62,16.97,123.56,197.58,1
"1054",140,NA,NA,NA,NA,NA,0
"1055",16,NA,NA,NA,NA,NA,0
"1056",13,12,24.62,16.97,123.56,197.58,1
"1057",199,459,1033.46997,739.13,3372.56006,3561.37012,1
"1058",16,153,611.45001,218.52,3850.76001,4640.6001,1
"1059",140,NA,NA,NA,NA,NA,0
"1060",13,NA,NA,NA,NA,NA,0
"1061",111,NA,NA,NA,NA,NA,0
"1062",110,153,611.45001,218.52,3850.76001,4640.6001,1
"1063",99,125,473.35001,178.22,2797.26001,3326.6001,1
"1064",204,NA,NA,NA,NA,NA,0
"1065",105,125,473.35001,178.22,2797.26001,3326.6001,1
"1066",55,25,56.41,43.12,284.01001,382.57999,1
"1067",121,NA,NA,NA,NA,NA,0
"1068",86,25,56.41,43.12,284.01001,382.57999,1
"1069",55,25,56.41,43.12,284.01001,382.57999,1
"1070",52,14,30.87,28.23,153.01,198.78999,1
"1071",79,17,39.25,25.65,202.56,270.13,1
"1072",10,NA,NA,NA,NA,NA,0
"1073",2,NA,NA,NA,NA,NA,0
"1074",63,51,176.8,78.79,927.34998,1017.38,1
"1075",49,NA,NA,NA,NA,NA,0
"1076",55,NA,NA,NA,NA,NA,0
"1077",30,25,56.41,43.12,284.01001,382.57999,1
"1078",25,25,56.41,43.12,284.01001,382.57999,1
"1079",41,25,56.41,43.12,284.01001,382.57999,1
"1080",14,25,56.41,43.12,284.01001,382.57999,1
"1081",195,17,39.25,25.65,202.56,270.13,1
"1082",472,153,611.45001,218.52,3850.76001,4640.6001,1
