"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"257586",1,1,1,1.189,480,56,5,0.00421,222,16,1615,"E02006317 E02006319"
"257587",1,1,1,5.312,2724,101,21,0.00395,990,70,7373,"E02006317 E02006320"
"257588",1,1,1,5.077,2510,143,20,0.00394,946,68,6567,"E02006317 E02006321"
"257589",1,1,1,6.358,3272,243,39,0.00613,1185,93,8980,"E02006317 E02006322"
"257590",1,1,1,6.01,3306,122,26,0.00433,1120,80,7613,"E02006317 E02006323"
"257591",1,1,1,4.588,1828,135,18,0.00392,855,64,6598,"E02006317 E02006324"
"257592",1,1,1,5.38,3076,171,28,0.0052,1003,75,8348,"E02006317 E02006325"
"257593",1,1,1,6.266,2762,201,23,0.00367,1168,88,9675,"E02006317 E02006326"
"257594",1,1,1,9.272,5316,241,47,0.00507,1728,131,11137,"E02006317 E02006328"
"257595",1,1,1,7.251,4276,198,78,0.01076,1352,127,13228,"E02006317 E02006329"
"257596",1,1,1,6.094,2512,175,24,0.00394,1136,84,9048,"E02006317 E02006330"
"257597",1,1,1,9.025,4404,299,61,0.00676,1682,142,13606,"E02006317 E02006331"
"257598",1,1,1,11.436,6794,365,85,0.00743,2132,188,15360,"E02006317 E02006332"
"257599",1,1,1,12.603,8696,348,148,0.01174,2349,206,23076,"E02006317 E02006333"
"257601",1,1,1,16.021,9060,439,178,0.01111,2986,265,26358,"E02006317 E02006364"
"257602",1,1,1,12.472,7064,431,56,0.00449,2325,172,14843,"E02006317 E02006399"
"257603",1,1,1,20.675,17626,651,92,0.00445,3854,295,26595,"E02006317 E02006463"
"257635",1,1,1,1.877,746,61,12,0.00639,350,26,2637,"E02006318 E02006319"
"257636",1,1,1,7.399,3984,139,32,0.00432,1379,99,9657,"E02006318 E02006320"
"257637",1,1,1,2.394,1092,97,15,0.00627,446,34,3632,"E02006318 E02006321"
"257638",1,1,1,8.097,4566,160,37,0.00457,1509,108,9897,"E02006318 E02006323"
"257639",1,1,1,4.962,1988,118,27,0.00544,925,71,7184,"E02006318 E02006324"
"257640",1,1,1,3.257,1544,113,19,0.00583,607,48,5673,"E02006318 E02006325"
"257641",1,1,1,11.359,6576,279,58,0.00511,2117,159,13421,"E02006318 E02006328"
"257642",1,1,1,5.128,2744,140,69,0.01346,956,100,10553,"E02006318 E02006329"
"257643",1,1,1,6.468,2672,158,33,0.0051,1206,91,9634,"E02006318 E02006330"
"257644",1,1,1,6.342,2986,253,56,0.00883,1182,107,10671,"E02006318 E02006331"
"257645",1,1,1,10.352,4728,285,76,0.00734,1930,173,17480,"E02006318 E02006332"
"257646",1,1,1,12.977,8856,331,157,0.0121,2419,214,23662,"E02006318 E02006333"
"257647",1,1,1,12.6,6600,485,114,0.00905,2349,211,20052,"E02006318 E02006342"
"257648",1,1,1,13.338,7642,393,173,0.01297,2486,231,23423,"E02006318 E02006364"
"257649",1,1,1,17.689,9814,598,111,0.00628,3297,260,22414,"E02006318 E02006400"
"257681",1,1,1,5.01,1964,142,18,0.00359,934,68,7036,"E02006319 E02006320"
"257682",1,1,1,4.027,1734,147,23,0.00571,751,56,5908,"E02006319 E02006321"
"257683",1,1,1,5.308,2496,247,42,0.00791,989,80,8321,"E02006319 E02006322"
"257684",1,1,1,6.213,3360,127,27,0.00435,1158,83,8004,"E02006319 E02006323"
"257685",1,1,1,3.399,1350,81,13,0.00382,634,48,4983,"E02006319 E02006324"
"257686",1,1,1,4.721,2812,144,27,0.00572,880,66,7457,"E02006319 E02006325"
"257687",1,1,1,5.077,2284,147,18,0.00355,946,72,8060,"E02006319 E02006326"
"257688",1,1,1,6.464,2712,192,33,0.00511,1205,101,10248,"E02006319 E02006327"
"257689",1,1,1,9.475,5370,246,48,0.00507,1766,134,11528,"E02006319 E02006328"
"257690",1,1,1,6.592,4012,171,77,0.01168,1229,118,12337,"E02006319 E02006329"
"257691",1,1,1,4.905,2034,121,19,0.00387,914,67,7433,"E02006319 E02006330"
"257692",1,1,1,7.656,4696,253,58,0.00758,1427,122,12779,"E02006319 E02006331"
"257693",1,1,1,8.789,4090,248,62,0.00705,1638,149,15279,"E02006319 E02006332"
"257694",1,1,1,11.414,8218,294,143,0.01253,2128,190,21461,"E02006319 E02006333"
"257697",1,1,1,14.652,9352,393,175,0.01194,2731,245,25531,"E02006319 E02006364"
"257698",1,1,1,13.62,7180,383,79,0.0058,2539,186,15908,"E02006319 E02006398"
"257699",1,1,1,12.675,7118,436,57,0.0045,2363,175,15234,"E02006319 E02006399"
"257700",1,1,1,15.016,6988,445,44,0.00293,2799,199,21233,"E02006319 E02006406"
