"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1448","E02006427","Surrey Heath 012",3400,120,181,2517,142,201,7,70,4,28,130,233.12,113.12,171.825,2432.665,-84.335,210.487,90.487,173.15401,2450.2791,-66.721,664.06598,544.06598,132.093,2122.8101,-394.19,871.04797,751.04797,122.19,1955.517,-561.48297,-0.05089,94340,-0.026,48178,-0.0424,78644,-0.01751,32482,-0.13539,251103,-0.1105,204941,-0.15055,279234,-0.12566,233072,-49577,-25505,-45002,-20930,-128593,-104521,-206719,-182647,1.18208
"1524","E02006441","Waverley 003",3172,50,631,1876,122,379,9,68,3,17,17,99.905,49.905,616.36603,1846.652,-29.348,85.377,35.377,619.922,1855.36,-20.64,343.267,293.267,520.42401,1724.99,-151.00999,574.08099,524.08099,448.99399,1592.535,-283.465,-0.02933,54349,-0.01456,26952,-0.02458,45587,-0.00981,18190,-0.06137,113794,-0.0466,86397,-0.08727,161844,-0.0725,134447,-23278,-11801,-20576,-9099,-56206,-44729,-119476,-107999,2.49796
"1578","E02006421","Surrey Heath 006",3775,55,184,2933,136,334,11,56,5,25,36,146.358,91.358,174.672,2859.7571,-73.243,87.641,32.641,180.326,2907.447,-25.553,502.75201,447.75201,131.73399,2580.3911,-352.60901,752.06897,697.06897,120.426,2366.7241,-566.276,-0.04202,77854,-0.02905,53794,-0.02076,38508,-0.00779,14448,-0.13908,257937,-0.12611,233877,-0.17246,319867,-0.15948,295807,-43218,-30493,-22046,-9321,-139490,-126765,-257929,-245204,1.15877
"1647","E02006324","Elmbridge 008",3447,133,227,2098,133,719,32,45,11,39,10,263.366,130.366,207.948,2007.344,-90.656,250.97501,117.975,197.78799,2026.547,-71.453,690.336,557.336,137.998,1706.1219,-391.87799,885.289,752.289,134.01199,1563.792,-534.20801,-0.05567,103129,-0.02869,53089,-0.04305,79840,-0.01607,29800,-0.1363,252716,-0.10932,202676,-0.16126,299033,-0.13428,248993,-52436,-27859,-41958,-17381,-132140,-107563,-206932,-182355,0.65493
"1661","E02006415","Spelthorne 013",2928,71,185,2097,97,336,16,54,12,45,15,184.912,113.912,171.74001,2011.303,-85.697,103.934,32.934,184.31599,2072.281,-24.719,607.78802,536.78802,110.831,1695.4871,-401.513,782.67902,711.67902,107.229,1554.865,-542.13501,-0.07274,134796,-0.04469,82759,-0.04427,82101,-0.01621,30064,-0.19352,358890,-0.16547,306853,-0.20761,385032,-0.17956,332995,-46461,-30463,-25195,-9197,-143961,-127963,-221930,-205932,NA
"1740","E02006383","Reigate and Banstead 009",3855,59,486,2086,98,993,13,58,19,28,15,124.105,65.105,464.66699,2050.498,-35.502,93.771,34.771,478.20599,2064.8091,-21.191,441.35901,382.35901,342.814,1890.828,-195.172,669.54797,610.54797,302.13199,1737.887,-348.11301,-0.0244,45162,-0.01139,21040,-0.02059,38192,-0.00759,14070,-0.05812,107736,-0.04512,83614,-0.08981,166526,-0.07681,142404,-22394,-11142,-18449,-7197,-56869,-45617,-124932,-113680,2.49373
"1815","E02006790","Tandridge 012",3156,28,161,2105,133,458,27,180,15,35,14,74.413,46.413,156.245,2074.3999,-30.6,56.903,28.903,158.009,2086.1111,-18.889,278.74399,250.744,126.624,1938.004,-166.99699,542.65198,514.65198,111.35,1754.936,-350.064,-0.02627,48584,-0.01669,30827,-0.01641,30428,-0.00683,12671,-0.08093,150002,-0.07136,132245,-0.14053,260586,-0.13096,242829,-20049,-12186,-13977,-6114,-62938,-55075,-148590,-140727,NA
"1852","E02006837","Epsom and Ewell 010",4475,114,300,2530,115,1127,80,121,29,40,19,240.323,126.323,283.26401,2449.8521,-80.148,179.235,65.235,294.716,2487.4221,-42.578,725.85199,611.85199,203.08501,2122.8379,-407.16199,1047.95,933.95001,183.903,1921.262,-608.73798,-0.07501,138957,-0.03372,62388,-0.05982,110950,-0.01854,34381,-0.15646,290078,-0.11517,213509,-0.20637,382688,-0.16509,306119,-48413,-24277,-38203,-14067,-128591,-104455,-216451,-192315,NA
"1929","E02006435","Tandridge 008",2472,20,93,1723,100,402,12,64,10,34,14,46.646,26.646,91.044,1702.621,-20.379,42.483,22.483,91.817,1705.5129,-17.487,164.703,144.703,78.593,1616.342,-106.658,350.64401,330.64401,67.489,1471.674,-251.326,-0.01809,33482,-0.01018,18803,-0.01566,29049,-0.00775,14370,-0.05378,99698,-0.04586,85019,-0.09066,168111,-0.08274,153432,-15670,-9178,-14642,-8150,-45766,-39274,-115991,-109499,3.23406
"1943","E02000236","Croydon 043",3506,37,181,1963,89,898,43,234,16,30,15,108.091,71.091,175.642,1920.8199,-42.18,66.346,29.346,179.37801,1945.192,-17.808,399.633,362.633,143.009,1741.468,-221.532,696.07397,659.07397,122.506,1562.464,-400.53601,-0.04353,80577,-0.02741,50686,-0.02522,46781,-0.00911,16890,-0.14482,268507,-0.12871,238616,-0.21125,391754,-0.19513,361863,-26186,-17115,-16479,-7408,-85442,-76371,-168420,-159349,2.52177
"1977","E02006360","Guildford 017",3172,84,160,2220,111,465,12,78,2,24,16,147.13699,63.137,154.052,2171.3821,-48.618,151.877,67.877,154.17599,2168.606,-51.394,398.59399,314.59399,123.251,1984.745,-235.255,617.90002,533.90002,108.308,1810.2939,-409.70599,-0.02493,46183,-0.01124,20800,-0.02509,46540,-0.01141,21157,-0.07367,136627,-0.05999,111244,-0.0982,182129,-0.08451,156746,-34170,-16156,-33411,-15397,-82110,-64096,-156125,-138111,1.37638
"2046","E02006323","Elmbridge 007",3182,114,305,1890,102,634,27,46,11,35,18,222.19099,108.191,284.83099,1818.191,-71.809,177.07899,63.079,300.63,1840.222,-49.778,594.65399,480.65399,187.485,1587.757,-302.24301,764.54901,650.54901,184.237,1457.037,-432.96301,-0.05963,110453,-0.02554,47224,-0.05343,99094,-0.01934,35865,-0.12472,231220,-0.09062,167991,-0.14779,274024,-0.1137,210795,-56727,-25294,-54431,-22998,-122861,-91428,-194580,-163147,0.55961
"2050","E02006347","Guildford 004",3661,62,98,2816,159,446,2,35,4,29,10,159.668,97.668,93.036,2736.782,-79.218,105.738,43.738,95.613,2781.4431,-34.557,532.05701,470.05701,68.218,2438.3811,-377.61899,767.78802,705.78802,63.691,2244.2981,-571.70203,-0.03732,69167,-0.02224,41194,-0.02528,46881,-0.0102,18908,-0.13453,249524,-0.11945,221551,-0.16213,300723,-0.14705,272750,-47495,-28874,-30718,-12097,-138134,-119513,-240520,-221899,1.07662
"2071","E02006391","Reigate and Banstead 017",3078,68,186,2108,142,408,9,111,15,20,11,169.69099,101.691,172.897,2034.9041,-73.096,120.291,52.291,181.291,2069.54,-38.46,561.65698,493.65701,113.345,1758.139,-349.86099,743.81897,675.81897,110.556,1612.255,-495.745,-0.05543,102782,-0.03036,56264,-0.04162,77208,-0.01654,30690,-0.15994,296680,-0.13486,250162,-0.17131,317768,-0.14623,271250,-44294,-25156,-34249,-15111,-127868,-108730,-203437,-184299,0.67059
"2075","E02006402","Runnymede 010",4419,163,298,3142,193,469,15,46,13,54,26,328.73999,165.74001,278.336,3016.3301,-125.67,249.623,86.623,284.961,3077.2009,-64.799,921.68402,758.68402,196.201,2576.925,-565.07501,1189.339,1026.339,182.896,2358.1169,-783.883,-0.08543,158361,-0.04444,82340,-0.0614,113880,-0.02041,37859,-0.20023,371363,-0.15925,295342,-0.21464,398099,-0.17366,322078,-79651,-40896,-61001,-22246,-200658,-161903,-310262,-271507,0.51481
"2081","E02006447","Waverley 009",2438,38,141,1841,119,227,3,36,4,18,11,80.274,42.274,135.834,1808.813,-32.187,65.932,27.932,138.039,1819.3621,-21.638,259.211,221.211,108.751,1677.522,-163.478,417.314,379.314,96.501,1550.939,-290.061,-0.02692,49887,-0.01406,26031,-0.02198,40766,-0.00912,16910,-0.05993,111134,-0.04707,87278,-0.08918,165411,-0.07632,141555,-21986,-11668,-18568,-8250,-54273,-43955,-117871,-107553,3.88884
