"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"3687","E02001621 E02001673","E02001621","E02001673","Sheffield 011","Sheffield 063",17,0,0,14,1,0,0,2,0,0,0,0,0.15,0.15,0,13.88,-0.12,0,0,0,14,0,0.55,0.55,0,13.55,-0.45,1.8,1.8,0,12.52,-1.48,-0.00014,252,-0.00014,252,0,0,0,0,-0.00057,1057,-0.00057,1057,-0.00126,2332,-0.00126,2332,-100,-100,0,0,-366,-366,-1211,-1211,12.60638,16.15,17.038,1.2811,1.05498,3.32508,5.37035,8652,11280
"3688","E02001621 E02006843","E02001621","E02006843","Sheffield 011","Sheffield 073",109,1,6,54,9,0,1,37,0,1,0,0.91743,2.44,1.44,5.92,53.28,-0.72,2.1,1.1,5.94,53.45,-0.55,10.79,9.79,5.46,49.11,-4.89,27.13,26.13,4.55,40.94,-13.06,-0.00073,1350,-0.00043,797,-0.00047,870,-0.00017,317,-0.00349,6470,-0.00319,5917,-0.00537,9957,-0.00507,9404,-332,-196,-285,-149,-1471,-1335,-3702,-3566,4.36962,5.514,5.573,1.26189,1.0107,4.53391,4.59358,2956,3000
"3689","E02001621 E02006844","E02001621","E02006844","Sheffield 011","Sheffield 074",67,0,2,33,5,0,1,25,1,0,0,0,0.77,0.77,1.98,32.62,-0.38,0,0,2,33,0,5.4,5.4,1.84,30.34,-2.66,14.76,14.76,1.56,25.73,-7.27,-0.00029,539,-0.00029,539,0,0,0,0,-0.00225,4169,-0.00225,4169,-0.00381,7061,-0.00381,7061,-122,-122,0,0,-867,-867,-2374,-2374,5.24142,6.722,6.52,1.28248,0.96995,4.38857,4.86196,3904,4172
"3690","E02001621 E02006868","E02001621","E02006868","Sheffield 011","Sheffield 075",68,0,1,30,7,0,2,26,0,2,0,0,0.75,0.75,0.99,29.67,-0.33,0,0,1,30,0,4.74,4.74,0.93,27.92,-2.08,13.36,13.36,0.8,24.11,-5.89,-0.00036,668,-0.00036,668,0,0,0,0,-0.00252,4666,-0.00252,4666,-0.00447,8293,-0.00447,8293,-131,-131,0,0,-839,-839,-2373,-2373,5.32785,7.727,8.041,1.4503,1.04064,4.74958,5.58388,5266,5734
"3691","E02001622 E02001623","E02001622","E02001623","Sheffield 012","Sheffield 013",31,1,6,13,4,0,0,7,0,0,0,3.22581,1.82,0.82,5.84,12.64,-0.36,2.33,1.33,5.9,12.49,-0.51,6.38,5.38,4.83,10.63,-2.37,10.98,9.98,3.92,8.64,-4.36,-0.00028,526,-0.00011,197,-3e-04,558,-0.00012,229,-9e-04,1663,-0.00072,1334,-9e-04,1665,-0.00072,1336,-125,-60,-152,-87,-469,-404,-809,-744,2.73469,3.354,4.358,1.22646,1.29934,3.72689,2.50115,1902,2370
"3692","E02001622 E02001624","E02001622","E02001624","Sheffield 012","Sheffield 014",49,1,1,31,3,0,0,10,2,1,0,2.04082,2.5,1.5,0.97,30.03,-0.97,1.48,0.48,1,30.67,-0.33,10.2,9.2,0.79,25.1,-5.9,17.07,16.07,0.65,20.66,-10.34,-0.00077,1429,-0.00045,843,-4e-04,732,-8e-05,146,-0.00337,6249,-0.00305,5663,-0.00364,6749,-0.00332,6163,-432,-251,-267,-86,-1716,-1535,-2871,-2690,4.24093,5.115,6.09,1.2061,1.19062,3.24536,2.62726,3036,3370
"3693","E02001622 E02001625","E02001622","E02001625","Sheffield 012","Sheffield 015",111,2,44,40,6,0,0,17,0,2,0,1.8018,4.3,2.3,43.08,39.15,-0.85,4.78,2.78,42.31,39.32,-0.68,20.75,18.75,36.88,32.85,-7.15,36.78,34.78,30.32,27.02,-12.98,-2e-05,41,-5e-05,97,5e-05,-97,2e-05,-41,-0.00049,903,-0.00052,959,0.00022,-407,0.00019,-351,-102,-65,-88,-51,-594,-557,-1048,-1011,1.20458,1.541,1.659,1.27929,1.07657,4.34783,4.03858,1038,1082
"3694","E02001622 E02001626","E02001622","E02001626","Sheffield 012","Sheffield 016",30,1,8,17,1,0,1,2,0,0,0,3.33333,1.79,0.79,7.78,16.53,-0.47,1,0,8,17,0,6.51,5.51,6.29,13.9,-3.1,10.83,9.83,5.14,11.34,-5.66,-0.00018,339,-6e-05,102,-0.00013,237,0,0,-0.00049,900,-0.00036,663,-0.00036,672,-0.00023,435,-143,-55,-88,0,-463,-375,-773,-685,1.67858,2.392,2.704,1.42502,1.13043,4.30602,3.88314,1698,1886
"3695","E02001622 E02001627","E02001622","E02001627","Sheffield 012","Sheffield 017",419,5,87,200,34,0,4,86,0,3,0,1.19332,19.04,14.04,84.05,193.22,-6.78,10.55,5.55,85.9,197.25999,-2.74,112.29,107.29,64.4,148.22,-51.78,163.59,158.59,53.63,123.42,-76.58,-0.00137,2537,-0.001,1851,-0.00058,1084,-0.00021,398,-0.00878,16284,-0.00841,15598,-0.0068,12618,-0.00643,11932,-902,-661,-508,-267,-5298,-5057,-7720,-7479,1.39594,1.924,2.265,1.37828,1.17723,3.48233,3.04636,978,1082
"3696","E02001622 E02001628","E02001622","E02001628","Sheffield 012","Sheffield 018",165,2,4,97,17,0,5,36,0,3,1,1.21212,5.65,3.65,3.91,94.84,-2.16,3.76,1.76,3.95,95.96,-1.04,21.58,19.58,3.51,85.38,-11.62,43.1,41.1,2.98,72.58,-24.42,-0.00276,5122,-0.00178,3309,-0.00143,2648,-0.00045,835,-0.01149,21321,-0.01052,19508,-0.01481,27472,-0.01383,25659,-1385,-896,-920,-431,-5308,-4819,-10620,-10131,6.25303,8.056,10.713,1.28833,1.32982,3.58739,3.07104,4262,5574
