"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"5744",1,1,1,2.824,1186,73,21,0.00744,526,30,3747,"E02000100 E02000104"
"5745",1,1,1,2.172,1066,56,13,0.00599,405,29,3299,"E02000100 E02000105"
"5746",1,1,1,7.362,3608,227,80,0.01087,1372,102,11089,"E02000100 E02000106"
"5747",1,1,1,5.127,2388,118,54,0.01053,956,69,6757,"E02000100 E02000109"
"5748",1,1,1,2.829,1336,57,28,0.0099,527,30,4030,"E02000100 E02000111"
"5749",1,1,1,4.901,2236,105,50,0.0102,914,62,6313,"E02000100 E02000112"
"5750",1,1,1,7.337,3054,160,47,0.00641,1368,82,8659,"E02000100 E02000113"
"5751",1,1,1,8.553,4158,261,80,0.00935,1594,115,12573,"E02000100 E02000116"
"5752",1,1,1,4.553,2202,126,35,0.00769,849,56,6911,"E02000100 E02000118"
"5753",1,1,1,7.434,3570,172,54,0.00726,1386,90,9789,"E02000100 E02000119"
"5754",1,1,1,4.177,2446,84,56,0.01341,779,54,6768,"E02000100 E02000121"
"5755",1,1,1,9.326,4052,222,66,0.00708,1738,122,12025,"E02000100 E02000123"
"5758",1,1,1,3.545,1808,118,71,0.02003,661,62,5951,"E02000100 E02000238"
"5759",1,1,1,4.657,2132,161,89,0.01911,868,61,6671,"E02000100 E02000243"
"5760",1,1,1,5.028,2586,223,128,0.02546,937,83,7095,"E02000100 E02000244"
"5762",1,1,1,6.082,2878,221,99,0.01628,1134,85,8786,"E02000100 E02000249"
"5763",1,1,1,8.269,4204,210,74,0.00895,1541,104,12403,"E02000100 E02000252"
"5764",1,1,1,8.76,4482,315,203,0.02317,1633,161,12207,"E02000100 E02000257"
"5768",1,1,1,4.806,2170,128,26,0.00541,896,65,5979,"E02000100 E02000445"
"5769",1,1,1,6.446,2968,179,74,0.01148,1202,94,9786,"E02000100 E02000448"
"5770",1,1,1,3.285,1866,112,45,0.0137,612,58,5189,"E02000100 E02000452"
"5771",1,1,1,3.985,2006,129,45,0.01129,743,64,6214,"E02000100 E02000453"
"5772",1,1,1,2.348,1488,76,29,0.01235,438,40,4278,"E02000100 E02000455"
"5773",1,1,1,4.581,2302,144,81,0.01768,854,84,7868,"E02000100 E02000459"
"5774",1,1,1,3.282,2258,137,88,0.02681,612,104,8242,"E02000100 E02000461"
"5786",1,1,1,17.126,9136,496,108,0.00631,3192,217,21747,"E02000100 E02000972"
"5788",1,1,1,18.136,9862,541,124,0.00684,3381,229,22765,"E02000100 E02000977"
"5794",1,1,1,3.723,1680,85,36,0.00967,694,52,5101,"E02000100 E02006882"
"5805",1,1,1,3.191,1628,90,74,0.02319,595,60,7050,"E02000101 E02000102"
"5806",1,1,1,3.952,2204,112,98,0.0248,737,90,9076,"E02000101 E02000103"
"5807",1,1,1,2.058,816,51,35,0.01701,384,25,5937,"E02000101 E02000104"
"5808",1,1,1,2.087,1236,86,54,0.02587,389,38,7591,"E02000101 E02000106"
"5809",1,1,1,2.72,2724,74,50,0.01838,507,40,6015,"E02000101 E02000109"
"5810",1,1,1,5.237,2104,108,50,0.00955,976,66,9186,"E02000101 E02000111"
"5811",1,1,1,2.515,2670,67,46,0.01829,469,34,5643,"E02000101 E02000112"
"5812",1,1,1,4.283,2084,140,47,0.01097,798,46,7821,"E02000101 E02000113"
"5813",1,1,1,4.435,2220,124,73,0.01646,827,73,9202,"E02000101 E02000114"
"5815",1,1,1,3.829,1918,124,66,0.01724,714,59,8797,"E02000101 E02000116"
"5816",1,1,1,4.809,2426,142,54,0.01123,896,60,8770,"E02000101 E02000117"
"5817",1,1,1,3.896,3648,115,75,0.01925,726,60,8454,"E02000101 E02000118"
"5818",1,1,1,5.128,2502,174,58,0.01131,956,64,9306,"E02000101 E02000119"
"5819",1,1,1,4.124,3722,116,78,0.01891,769,61,9287,"E02000101 E02000121"
"5820",1,1,1,5.805,2896,172,58,0.00999,1082,77,10843,"E02000101 E02000123"
"5830",1,1,1,7.039,4870,244,88,0.0125,1312,93,12246,"E02000101 E02000252"
"5833",1,1,1,9.077,5422,281,109,0.01201,1692,109,13629,"E02000101 E02000372"
"5837",1,1,1,5.364,2584,124,75,0.01398,1000,85,9294,"E02000101 E02000455"
"5849",1,1,1,12.903,6168,372,144,0.01116,2405,175,20125,"E02000101 E02000972"
"5851",1,1,1,14.199,7128,395,154,0.01085,2647,188,21655,"E02000101 E02000977"
"5866",1,1,1,1.735,992,37,38,0.0219,323,46,3446,"E02000102 E02000103"
"5867",1,1,1,1.62,766,59,32,0.01975,302,28,3297,"E02000102 E02000106"
"5869",1,1,1,4.777,2594,191,70,0.01465,890,75,6498,"E02000102 E02000109"
"5870",1,1,1,5.178,2708,194,74,0.01429,965,77,6970,"E02000102 E02000112"
"5871",1,1,1,3.31,1582,129,51,0.01541,617,42,3933,"E02000102 E02000113"
"5873",1,1,1,3.569,1790,104,48,0.01345,665,53,4948,"E02000102 E02000116"
"5875",1,1,1,4.155,2000,163,62,0.01492,775,60,5418,"E02000102 E02000119"
"5877",1,1,1,6.326,3290,254,88,0.01391,1179,96,9263,"E02000102 E02000121"
"5878",1,1,1,4.832,2394,161,62,0.01283,901,74,6955,"E02000102 E02000123"
"5886",1,1,1,6.654,3480,239,88,0.01323,1240,94,9687,"E02000102 E02000252"
"5898",1,1,1,11.321,5828,314,136,0.01201,2110,158,15969,"E02000102 E02000972"
"5913",1,1,1,1.588,554,58,36,0.02267,296,14,2608,"E02000103 E02000106"
"5914",1,1,1,2.005,688,40,27,0.01347,374,13,2571,"E02000103 E02000107"
"5915",1,1,1,4.679,2114,186,76,0.01624,872,61,6202,"E02000103 E02000109"
"5916",1,1,1,1.829,1164,52,37,0.02023,341,16,2173,"E02000103 E02000110"
"5917",1,1,1,5.08,2228,189,80,0.01575,947,63,6674,"E02000103 E02000112"
"5918",1,1,1,3.212,1102,124,57,0.01775,599,29,3637,"E02000103 E02000113"
"5919",1,1,1,2.395,1478,73,47,0.01962,446,31,3197,"E02000103 E02000114"
"5920",1,1,1,2.717,1740,69,46,0.01693,506,29,3565,"E02000103 E02000116"
"5921",1,1,1,3.738,1444,126,64,0.01712,697,42,4586,"E02000103 E02000117"
"5922",1,1,1,5.892,2584,241,85,0.01443,1098,77,7734,"E02000103 E02000118"
"5923",1,1,1,4.057,1520,158,68,0.01676,756,47,5122,"E02000103 E02000119"
"5924",1,1,1,4.681,2380,127,74,0.01581,873,58,6260,"E02000103 E02000120"
"5925",1,1,1,6.228,2810,249,94,0.01509,1161,82,8967,"E02000103 E02000121"
"5926",1,1,1,4.734,1914,156,68,0.01436,882,60,6659,"E02000103 E02000123"
"5928",1,1,1,5.503,2732,158,91,0.01654,1026,67,7278,"E02000103 E02000126"
"5940",1,1,1,6.556,3000,234,94,0.01434,1222,81,9391,"E02000103 E02000252"
"5958",1,1,1,10.48,5232,308,112,0.01069,1954,126,13993,"E02000103 E02000972"
"5962",1,1,1,11.776,6192,331,122,0.01036,2195,139,15523,"E02000103 E02000977"
"5974",1,1,1,2.392,1324,65,24,0.01003,446,41,4474,"E02000104 E02000105"
"5975",1,1,1,4.815,2266,168,59,0.01225,898,75,8602,"E02000104 E02000106"
"5976",1,1,1,1.822,1374,63,53,0.02909,340,41,4302,"E02000104 E02000109"
"5977",1,1,1,2.253,928,38,9,0.00399,420,29,4041,"E02000104 E02000111"
"5978",1,1,1,1.596,1222,50,49,0.0307,298,34,3858,"E02000104 E02000112"
"5979",1,1,1,4.79,1986,107,30,0.00626,893,57,6231,"E02000104 E02000113"
