"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"703","E02005409","North West Leicestershire 013",4788,99,330,3814,307,11,0,134,7,64,22,224.381,125.381,314.582,3720.1211,-93.879,172.05901,73.059,319.95599,3760.5471,-53.453,766.05603,667.05603,237.899,3324.6509,-489.349,1128.228,1029.228,210.673,3036.2791,-777.72198,-0.05979,110858,-0.03612,66943,-0.03974,73715,-0.01606,29800,-0.163,302339,-0.13933,258424,-0.21695,402430,-0.19328,358515,-48801,-29956,-32619,-13774,-144440,-125595,-284769,-265924,NA
"718","E02005383","Hinckley and Bosworth 007",4328,90,358,3309,291,15,1,197,5,46,16,216.44701,126.447,339.84601,3220.3501,-88.65,142.304,52.304,349.02399,3273.811,-35.189,741.21198,651.21198,249.701,2867.7681,-441.23199,1058.5031,968.50299,227.214,2618.927,-690.073,-0.06042,112013,-0.03746,69421,-0.03647,67649,-0.01351,25057,-0.17857,331221,-0.15561,288629,-0.22473,416852,-0.20176,374260,-50571,-31469,-29941,-10839,-149859,-130757,-280647,-261545,1.31891
"766","E02002831","Leicester 005",2744,67,233,1734,252,23,9,385,15,11,15,221.998,154.998,216.61501,1639.549,-94.451,117.938,50.938,225.60699,1703.521,-30.479,874.23499,807.23499,142.91701,1245.037,-488.96301,1040.334,973.33398,134.224,1133.0291,-600.97101,-0.05511,102189,-0.04015,74449,-0.0229,42473,-0.00795,14733,-0.25559,474137,-0.24063,446397,-0.22795,422857,-0.21299,395117,-30899,-22332,-14386,-5819,-117995,-109428,-161393,-152826,0.82929
"832","E02005397","North West Leicestershire 001",3841,96,319,3045,155,32,4,140,2,26,22,214.94501,118.946,298.97699,2958.8191,-86.181,137.06,41.06,314.88101,3012.6931,-32.307,677.77002,581.77002,207.748,2637.126,-407.87399,911.51801,815.51801,189.661,2446.3401,-598.65997,-0.06907,128055,-0.03316,61450,-0.05331,98879,-0.0174,32274,-0.14391,266917,-0.10801,200312,-0.17861,331286,-0.1427,264681,-58127,-28244,-45657,-15774,-133634,-103751,-241296,-211413,1.11824
"867","E02005375","Harborough 009",3977,150,678,2687,171,184,7,51,7,23,19,269.21799,119.218,635.37402,2620.624,-66.376,213.179,63.179,654.76501,2651.918,-35.082,751.42401,601.42401,446.38101,2366.0911,-320.909,937.93701,787.93701,414.27899,2232.917,-454.08301,-0.03001,55618,-0.0142,26292,-0.02461,45638,-0.0088,16312,-0.04943,91652,-0.03362,62326,-0.08336,154601,-0.06755,125275,-32243,-15973,-25844,-9574,-65836,-49566,-146775,-130505,1.72692
"936","E02002848","Leicester 022",3199,94,948,1250,300,53,5,480,35,6,28,230.323,136.323,901.08099,1198.172,-51.828,149.438,55.438,927.81702,1231.434,-18.566,907.70001,813.70001,649.43903,950.729,-299.271,1146.291,1052.291,582.34399,851.75201,-398.24799,-0.03077,57030,-0.01786,33087,-0.0178,33007,-0.00489,9064,-0.1171,217208,-0.10419,193265,-0.09355,173511,-0.08064,149568,-17401,-10476,-10235,-3310,-60321,-53396,-88129,-81204,1.37477
"1004","E02005382","Hinckley and Bosworth 006",4511,89,299,3529,290,19,3,205,14,50,13,196.923,107.923,285.69901,3449.6211,-79.379,128.767,39.767,294.634,3499.604,-29.396,623.39099,534.39099,217.71899,3150.666,-378.33401,987.90302,898.90302,193.517,2862.0171,-666.98297,-0.06528,121039,-0.03922,72695,-0.04036,74853,-0.01429,26509,-0.18329,339976,-0.15723,291632,-0.24489,454262,-0.21883,405918,-54865,-32652,-35456,-13243,-153986,-131773,-305630,-283417,1.69693
"1009","E02005403","North West Leicestershire 007",3152,49,180,2577,203,4,2,90,10,28,9,124.285,75.285,172.67599,2518.1179,-58.882,78.652,29.652,177.771,2553.4109,-23.589,468.931,419.931,131.47099,2257.052,-319.948,721.59302,672.59302,115.463,2050.064,-526.93597,-0.04087,75747,-0.02294,42504,-0.0274,50827,-0.00948,17584,-0.10792,200143,-0.08999,166900,-0.14667,272040,-0.12874,238797,-32756,-18593,-22586,-8423,-94452,-80289,-190200,-176037,1.58919
"1105","E02002865","Rutland 003",3249,181,712,2046,179,66,3,28,4,16,14,275.76501,94.765,673.04901,1998.754,-47.246,251.993,70.993,681.46899,2011.896,-34.104,635.5,454.5,518.12799,1826.212,-219.78799,827.31897,646.31897,459.45099,1711.691,-334.30899,-0.01631,30230,-0.00659,12208,-0.0141,26156,-0.00439,8134,-0.03226,59840,-0.02255,41818,-0.03721,69021,-0.0275,50999,-27084,-10717,-23092,-6725,-56934,-40567,-104715,-88348,2.86944
"1197","E02005364","Charnwood 020",2522,103,194,1781,157,10,2,243,4,23,5,198.33299,95.333,185.48,1714.017,-66.983,175.953,72.953,184.737,1731.9399,-49.06,564.54602,461.54599,143.11501,1466.2679,-314.73199,765.41998,662.41998,131.855,1316.6899,-464.31,-0.06088,112885,-0.03026,56085,-0.04813,89273,-0.01751,32473,-0.15657,290418,-0.12595,233618,-0.16231,301073,-0.13169,244273,-44775,-21253,-39257,-15735,-115322,-91800,-175406,-151884,1.06939
"1252","E02005385","Hinckley and Bosworth 009",2838,94,240,2229,151,37,3,47,5,22,10,172.88499,78.885,229.59599,2168.1531,-60.847,160.599,66.599,229.19099,2179.1101,-49.89,503.46399,409.46399,174.19501,1922.85,-306.14999,691.80499,597.80499,156.96899,1771.104,-457.896,-0.04039,74840,-0.01919,35520,-0.03208,59498,-0.01088,20178,-0.09399,174292,-0.07279,134972,-0.12257,227315,-0.10137,187995,-38318,-17537,-31222,-10441,-87459,-66678,-158749,-137968,1.34532
"1283","E02002854","Leicester 028",3191,203,451,1668,324,13,2,450,30,30,20,343.69699,140.69701,427.16101,1594.4871,-73.513,325.54999,122.55,428.64999,1605.9399,-62.06,870.44098,667.44098,326.66699,1328.5031,-339.49701,1121.45,918.45001,291.888,1188.3621,-479.638,-0.08251,152998,-0.0339,62831,-0.0688,127610,-0.02019,37443,-0.22426,416007,-0.17565,325840,-0.21188,393023,-0.16327,302856,-46758,-18735,-42698,-14675,-108063,-80040,-152887,-124864,1.25807
"1316","E02006911","Oadby and Wigston 009",6336,132,371,4707,428,137,23,473,18,21,26,323.396,191.396,358.18301,4565.0811,-141.91901,240.791,108.791,357.733,4632.394,-74.606,1166.5551,1034.5551,287.776,3952.2649,-754.73401,1733.517,1601.517,255.336,3518.832,-1188.168,-0.12862,238551,-0.07787,144420,-0.07682,142492,-0.02607,48361,-0.4028,747246,-0.35205,653115,-0.43079,799189,-0.38005,705058,-81369,-48298,-54794,-21723,-267687,-234616,-435811,-402740,NA
