"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"150510",1,1,1,11.309,4856,527,100,0.00884,2108,191,13488,"E02003264 E02003646"
"150511",1,1,1,10.584,4650,524,94,0.00888,1973,181,12674,"E02003264 E02003647"
"150512",1,1,1,7.565,4574,220,154,0.02036,1410,168,16968,"E02003264 E02003651"
"150533",1,1,1,9.883,4024,417,111,0.01123,1842,140,12739,"E02003265 E02003266"
"150534",1,1,1,4.71,2086,123,96,0.02038,878,68,7880,"E02003265 E02003267"
"150535",1,1,1,6.076,2582,136,96,0.0158,1133,81,9148,"E02003265 E02003268"
"150536",1,1,1,2.327,1268,60,27,0.0116,434,35,4489,"E02003265 E02003269"
"150537",1,1,1,8.247,3564,184,124,0.01504,1537,120,13212,"E02003265 E02003270"
"150538",1,1,1,2.416,988,79,44,0.01821,450,32,3525,"E02003265 E02003271"
"150539",1,1,1,6.233,2734,132,108,0.01733,1162,88,10391,"E02003265 E02003272"
"150540",1,1,1,2.779,1436,74,51,0.01835,518,46,4499,"E02003265 E02003273"
"150541",1,1,1,5.707,2384,133,113,0.0198,1064,71,9723,"E02003265 E02003274"
"150542",1,1,1,3.357,1496,97,83,0.02472,626,41,4849,"E02003265 E02003275"
"150543",1,1,1,5.535,2940,148,151,0.02728,1032,89,8967,"E02003265 E02003276"
"150544",1,1,1,5.775,3448,180,177,0.03065,1077,124,10683,"E02003265 E02003277"
"150545",1,1,1,5.276,2946,164,122,0.02312,984,78,8443,"E02003265 E02003278"
"150548",1,1,1,22.593,12110,421,326,0.01443,4212,321,33186,"E02003265 E02003610"
"150549",1,1,1,18.139,12078,285,387,0.02134,3381,264,28954,"E02003265 E02003613"
"150551",1,1,1,9.049,6014,157,210,0.02321,1687,120,13069,"E02003265 E02003636"
"150552",1,1,1,16.306,10868,282,354,0.02171,3040,280,27490,"E02003265 E02003637"
"150553",1,1,1,11.209,4578,532,128,0.01142,2089,162,14329,"E02003265 E02003644"
"150554",1,1,1,9.23,4038,203,136,0.01473,1721,139,15076,"E02003265 E02003645"
"150555",1,1,1,14.025,5900,605,162,0.01155,2614,218,17627,"E02003265 E02003646"
"150556",1,1,1,13.3,5694,602,156,0.01173,2479,208,16813,"E02003265 E02003647"
"150557",1,1,1,8.542,5000,261,210,0.02458,1592,172,18932,"E02003265 E02003651"
"150585",1,1,1,5.473,2346,115,59,0.01078,1020,80,8605,"E02003266 E02003267"
"150586",1,1,1,3.109,1314,63,33,0.01061,580,40,5079,"E02003266 E02003268"
"150587",1,1,1,10.192,4842,399,124,0.01217,1900,179,14371,"E02003266 E02003269"
"150588",1,1,1,1.596,662,33,15,0.0094,298,24,2529,"E02003266 E02003270"
"150589",1,1,1,11.428,5552,494,143,0.01251,2130,189,16550,"E02003266 E02003271"
"150590",1,1,1,4.829,2082,72,45,0.00932,900,67,7803,"E02003266 E02003272"
"150591",1,1,1,11.123,4908,435,136,0.01223,2073,191,14929,"E02003266 E02003273"
"150592",1,1,1,5.69,2350,98,68,0.01195,1061,68,9651,"E02003266 E02003274"
"150593",1,1,1,9.527,3878,405,86,0.00903,1776,133,11100,"E02003266 E02003275"
"150594",1,1,1,5.892,2742,87,62,0.01052,1098,77,9724,"E02003266 E02003276"
"150595",1,1,1,8.081,3614,128,107,0.01324,1506,116,13163,"E02003266 E02003278"
"150599",1,1,1,24.816,11994,801,395,0.01592,4626,363,34499,"E02003266 E02003609"
"150601",1,1,1,14.375,8598,454,237,0.01649,2680,210,18887,"E02003266 E02003636"
"150602",1,1,1,8.597,3862,239,133,0.01547,1603,151,19145,"E02003266 E02003637"
"150603",1,1,1,14.939,6222,264,200,0.01339,2785,207,21483,"E02003266 E02003639"
"150604",1,1,1,13.755,5742,242,187,0.0136,2564,192,18504,"E02003266 E02003643"
"150605",1,1,1,3.103,1248,163,27,0.0087,578,45,4356,"E02003266 E02003644"
"150606",1,1,1,1.882,916,31,25,0.01328,351,34,3213,"E02003266 E02003645"
"150607",1,1,1,4.329,2112,87,47,0.01086,807,76,6564,"E02003266 E02003647"
"150608",1,1,1,4.212,3188,74,71,0.01686,785,92,8361,"E02003266 E02003649"
"150609",1,1,1,7.726,4124,142,115,0.01488,1440,111,11864,"E02003266 E02003650"
"150610",1,1,1,6.963,3836,210,143,0.02054,1298,148,16641,"E02003266 E02003651"
"150631",1,1,1,2.615,1110,40,26,0.00994,487,31,3919,"E02003267 E02003268"
"150632",1,1,1,3.676,2034,56,83,0.02258,685,85,7030,"E02003267 E02003269"
"150633",1,1,1,5.074,2228,111,58,0.01143,946,77,8186,"E02003267 E02003270"
"150634",1,1,1,6.234,3598,194,128,0.02053,1162,120,11394,"E02003267 E02003271"
"150635",1,1,1,1.893,884,33,38,0.02007,353,32,3319,"E02003267 E02003272"
"150636",1,1,1,3.949,2122,77,89,0.02254,736,85,7117,"E02003267 E02003273"
"150637",1,1,1,1.406,486,41,23,0.01636,262,9,2795,"E02003267 E02003274"
"150638",1,1,1,2.353,1092,47,39,0.01657,439,28,3288,"E02003267 E02003275"
"150639",1,1,1,2.486,1536,50,57,0.02293,463,40,4485,"E02003267 E02003276"
"150640",1,1,1,3.915,2508,99,105,0.02682,730,92,7530,"E02003267 E02003277"
"150641",1,1,1,3.553,2118,94,50,0.01407,662,48,5475,"E02003267 E02003278"
"150646",1,1,1,19.622,10040,501,380,0.01937,3658,293,29343,"E02003267 E02003609"
"150649",1,1,1,9.767,6874,176,224,0.02293,1821,149,14340,"E02003267 E02003636"
"150650",1,1,1,12.131,7316,349,238,0.01962,2261,228,23283,"E02003267 E02003637"
"150651",1,1,1,20.945,8604,675,259,0.01237,3904,301,27582,"E02003267 E02003639"
"150652",1,1,1,8.244,3378,428,78,0.00946,1537,124,10179,"E02003267 E02003644"
"150653",1,1,1,6.813,3492,119,96,0.01409,1270,114,10083,"E02003267 E02003645"
"150654",1,1,1,10.335,4494,498,106,0.01026,1927,170,12663,"E02003267 E02003647"
"150655",1,1,1,13.732,6506,553,174,0.01267,2560,205,17963,"E02003267 E02003650"
"150656",1,1,1,6.955,9942,191,146,0.02099,1296,150,15592,"E02003267 E02003651"
"150680",1,1,1,6.075,3156,90,121,0.01992,1132,126,10949,"E02003268 E02003269"
"150681",1,1,1,2.91,1360,49,34,0.01168,542,49,5045,"E02003268 E02003270"
"150682",1,1,1,7.663,4296,218,130,0.01696,1428,138,13283,"E02003268 E02003271"
"150683",1,1,1,2.118,1200,41,30,0.01416,395,35,3448,"E02003268 E02003272"
"150684",1,1,1,6.348,3244,111,127,0.02001,1183,127,11036,"E02003268 E02003273"
"150685",1,1,1,2.948,1228,58,47,0.01594,550,36,5196,"E02003268 E02003274"
"150686",1,1,1,4.752,2214,81,77,0.0162,886,70,7207,"E02003268 E02003275"
"150687",1,1,1,3.013,1588,49,45,0.01494,562,43,5139,"E02003268 E02003276"
"150688",1,1,1,5.202,2460,90,90,0.0173,970,82,8578,"E02003268 E02003278"
"150692",1,1,1,21.051,10738,525,382,0.01815,3924,312,31232,"E02003268 E02003609"
"150693",1,1,1,18.06,8086,366,312,0.01728,3367,287,34172,"E02003268 E02003610"
"150695",1,1,1,10.387,6674,196,214,0.0206,1936,157,15558,"E02003268 E02003636"
"150696",1,1,1,9.953,6702,226,222,0.0223,1855,201,21115,"E02003268 E02003637"
"150697",1,1,1,16.199,7394,256,212,0.01309,3020,229,21533,"E02003268 E02003643"
"150698",1,1,1,5.684,2554,256,62,0.01091,1060,90,7649,"E02003268 E02003644"
"150699",1,1,1,4.426,2580,70,50,0.0113,825,77,6613,"E02003268 E02003645"
"150700",1,1,1,6.773,3764,101,72,0.01063,1263,113,9593,"E02003268 E02003647"
"150701",1,1,1,5.035,9140,166,108,0.02145,939,121,12797,"E02003268 E02003651"
"150724",1,1,1,7.61,3210,149,117,0.01537,1419,107,11919,"E02003269 E02003270"
"150725",1,1,1,3.083,1662,109,85,0.02757,575,52,6431,"E02003269 E02003271"
"150726",1,1,1,4.388,1836,64,97,0.02211,818,59,6828,"E02003269 E02003272"
"150727",1,1,1,1.595,772,40,52,0.0326,297,31,3110,"E02003269 E02003273"
"150728",1,1,1,3.901,1438,72,82,0.02102,727,36,6304,"E02003269 E02003274"
"150729",1,1,1,1.63,472,29,50,0.03067,304,9,2096,"E02003269 E02003275"
