"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"4391","E02003632","Bedford 017",2884,188,399,1784,210,96,3,153,17,20,14,333.22101,145.22099,370.85199,1694.576,-89.424,299.95099,111.951,379.71201,1714.197,-69.803,845.90002,657.90002,262.48801,1385.243,-398.75699,984.89697,796.89697,245.838,1287.512,-496.48801,-0.06237,115668,-0.02934,54389,-0.05057,93802,-0.01753,32523,-0.13748,255016,-0.10445,193737,-0.13314,246972,-0.10011,185693,-41319,-19609,-35421,-13711,-99429,-77719,-141927,-120217,0.63894
"4449","E02003609","Central Bedfordshire 011",4744,132,497,3561,215,225,3,60,6,32,13,252.98199,120.982,465.75699,3482.2419,-78.758,200.379,68.379,471.43799,3523.291,-37.71,679.539,547.539,342.40302,3218.5959,-342.40399,958.659,826.659,310.21701,2998.4541,-562.54602,-0.05043,93501,-0.0336,62274,-0.02686,49818,-0.01002,18591,-0.12686,235302,-0.11002,204075,-0.17315,321187,-0.15632,289960,-50791,-31833,-30252,-11294,-133972,-115014,-267928,-248970,1.09699
"4453","E02003611","Central Bedfordshire 013",3906,117,311,2972,173,219,9,55,8,31,11,222.95,105.95,291.508,2895.804,-76.196,193.89999,76.9,290.323,2923.4751,-48.525,585.52899,468.52899,223.63,2636.6399,-335.35999,820.45898,703.45898,205.92999,2442.853,-529.14697,-0.04776,88544,-0.03209,59484,-0.0307,56947,-0.01503,27887,-0.13168,244242,-0.11601,215182,-0.16562,307208,-0.14995,278148,-44406,-29251,-28012,-12857,-129978,-114823,-242392,-227237,1.01117
"4486","E02003626","Bedford 011",2593,170,221,1799,175,94,2,90,12,16,14,314.67401,144.674,203.306,1695.473,-103.527,259.75,89.75,209.007,1735.349,-63.651,808.90002,638.90002,139.32899,1345.472,-453.52802,908.10199,738.10199,135.04401,1265.61,-533.39001,-0.0611,113311,-0.03173,58834,-0.04354,80773,-0.01418,26296,-0.14668,272098,-0.11732,217621,-0.13655,253307,-0.10719,198830,-39842,-21115,-30081,-11354,-104353,-85626,-141023,-122296,0.42025
"4601","E02003615","Central Bedfordshire 017",3935,29,172,3044,175,448,7,26,1,21,12,87.359,58.359,165.254,2998.165,-45.835,52.908,23.908,169.257,3024.873,-19.127,304.94901,275.94901,130.43201,2836.855,-207.145,547.263,518.263,117.324,2632.873,-411.12701,-0.03897,72221,-0.0269,49849,-0.02408,44669,-0.01202,22297,-0.10229,189700,-0.09022,167328,-0.16434,304834,-0.15228,282462,-35381,-24376,-21462,-10457,-98764,-87759,-231262,-220257,1.6952
"4861","E02003277","Luton 020",4016,43,680,2161,421,188,10,386,61,31,35,121.361,78.361,661.737,2121.095,-39.905,74.314,31.314,670.63501,2146.3799,-14.62,558.60303,515.60303,542.16803,1909.847,-251.153,936.45099,893.45099,456.953,1716.134,-444.866,-0.03188,59064,-0.02105,38998,-0.01435,26611,-0.00353,6545,-0.119,220717,-0.10818,200651,-0.14258,264461,-0.13176,244395,-17983,-11418,-9520,-2955,-63967,-57402,-124685,-118120,1.93108
"4943","E02003263","Luton 006",4897,93,525,3064,443,334,16,311,53,27,31,274.48801,181.48801,495.022,2953.125,-110.875,158.73801,65.738,510.814,3025.908,-38.092,1118.202,1025.202,342.03,2450.251,-613.74902,1439.9969,1346.9969,312.33099,2235.6809,-828.31897,-0.0661,122551,-0.0441,81748,-0.03146,58351,-0.00946,17548,-0.25374,470689,-0.23174,429886,-0.2612,484539,-0.2392,443736,-37247,-25633,-19508,-7894,-136731,-125117,-215950,-204336,1.36662
"5009","E02003604","Central Bedfordshire 006",3182,108,330,2279,162,219,2,40,6,26,10,207.625,99.625,305.95001,2213.4099,-65.59,159.968,51.968,313.73599,2247.729,-31.271,559.23798,451.23801,214.689,1987.694,-291.306,698.935,590.935,204.883,1875.2,-403.79999,-0.03652,67713,-0.02215,41061,-0.02417,44831,-0.0098,18179,-0.08701,161393,-0.07264,134741,-0.10849,201244,-0.09412,174592,-34543,-20604,-23750,-9811,-88243,-74304,-158336,-144397,0.73089
"5045","E02003616","Bedford 001",2275,32,145,1815,80,146,4,24,1,15,13,66.76,34.76,138.84801,1788.995,-26.005,49.641,17.641,140.696,1802.7679,-12.232,188.295,156.295,110.234,1704.892,-110.108,323.521,291.521,96.403,1594.719,-220.28101,-0.0315,58409,-0.01741,32276,-0.01956,36286,-0.00547,10153,-0.06574,121934,-0.05165,95801,-0.10231,189789,-0.08822,163656,-24280,-13744,-15874,-5338,-57011,-46475,-128446,-117910,1.73786
"5110","E02003266","Luton 009",3737,71,409,2344,321,136,13,356,46,20,21,205.80499,134.80499,386.51401,2265.7271,-78.273,160.905,89.905,389.345,2296.042,-47.957,810.30499,739.30499,271.401,1926.8621,-417.138,1061.2271,990.22699,248.242,1764.7061,-579.29401,-0.0574,106420,-0.03909,72452,-0.03104,57562,-0.01272,23594,-0.2137,396392,-0.19538,362424,-0.22446,416361,-0.20614,382393,-31263,-21200,-20080,-10017,-108327,-98264,-177339,-167276,1.37014
